time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.376329,0.1485,-0.2605,-0.8311,0.884
0.386806,0.2319,-0.2969,-0.2077,0.430
0.396330,0.5027,-0.0222,0.1428,0.523
0.406662,0.9469,0.3045,0.2330,1.022
0.416746,1.1252,0.2396,-0.5531,1.276
0.427090,1.2021,0.1098,-1.4723,1.904
0.436254,1.3150,0.1258,-2.0769,2.461
0.446409,1.5265,0.2328,-2.1444,2.643
0.473323,1.7199,0.0877,-1.8318,2.514
0.474090,1.7634,-0.3295,-1.3637,2.253
0.476639,1.6855,-0.5884,-1.2191,2.162
0.486620,1.6181,-0.7685,-1.3086,2.218
0.496552,1.6503,-0.7917,-1.5922,2.426
0.507794,1.6956,-0.6453,-2.3556,2.973
0.516518,1.5322,-0.5222,-3.7187,4.056
0.526313,1.2220,-0.5980,-3.8272,4.062
0.537272,0.6299,-0.7178,-4.4206,4.523
0.546762,-0.8207,-1.1671,-4.8817,5.086
0.557276,-0.8319,-1.2530,-4.6110,4.850
0.566775,-0.4776,-1.0972,-3.2764,3.488
0.576754,-0.2817,-1.3633,-2.0855,2.507
0.601336,-0.7455,-1.5429,-1.5585,2.316
0.601853,-0.1945,-1.6012,-2.7002,3.145
0.606341,0.2832,-1.2595,-3.0297,3.293
0.616442,0.9332,-1.6159,-3.0901,3.610
0.626757,1.4980,-1.5512,-3.3315,3.969
0.636243,1.5206,-1.5123,-3.6661,4.247
0.646270,1.2748,-1.5005,-4.0661,4.518
0.656537,0.9470,-1.5249,-4.2884,4.649
0.667586,0.5366,-1.6024,-4.3637,4.679
0.676509,0.2848,-1.7492,-4.1736,4.534
0.686695,0.2457,-1.7388,-3.6775,4.075
0.696213,0.2224,-1.7802,-3.0405,3.530
0.706865,0.1561,-1.8394,-2.8197,3.370
0.719732,0.2779,-1.8600,-2.8096,3.381
0.726419,0.5236,-1.7529,-2.9532,3.474
0.767147,0.7510,-1.7113,-2.7625,3.335
0.767980,0.5977,-1.9401,-1.8846,2.770
0.768318,1.0292,-2.1653,-4.4998,5.099
0.768579,0.8417,-2.2321,-2.6982,3.602
0.776497,0.5514,-2.4486,-0.9458,2.682
0.786757,0.1798,-2.8280,-1.2836,3.111
0.796619,-0.0790,-2.9448,-1.4828,3.298
0.806754,-0.0411,-3.0117,-1.3031,3.282
0.816340,0.1615,-3.0111,-1.2756,3.274
0.826883,0.4970,-2.9048,-2.0782,3.606
0.836327,0.9207,-2.8943,-2.8646,4.175
0.848349,1.1072,-3.0815,-1.8541,3.763
0.857698,0.9511,-3.1140,-1.9490,3.795
0.882558,0.6819,-3.1372,-1.8875,3.724
0.883365,0.4243,-3.0049,-1.6068,3.434
0.886451,0.1763,-2.9866,-1.3192,3.270
0.897029,0.0433,-3.0079,-0.9139,3.144
0.907345,0.3660,-2.7303,-0.5652,2.812
0.916708,0.7425,-2.4326,-0.3723,2.570
0.926323,0.8835,-2.3426,-0.4364,2.541
0.936418,0.8768,-2.2931,-0.6898,2.550
0.946831,0.8300,-2.2018,-0.9063,2.522
0.956452,0.6134,-2.1424,-1.1251,2.496
0.966354,0.2404,-2.1800,-1.1320,2.468
0.977404,-0.0893,-2.2047,-1.0172,2.430
0.987199,-0.4279,-2.2366,-0.7626,2.401
0.996506,-0.6660,-2.2199,-0.4664,2.364
1.006760,-0.8891,-2.3245,-0.2367,2.500
1.016676,-1.0350,-2.4044,-0.1412,2.622
1.045262,-1.0725,-2.4492,-0.0907,2.675
1.045924,-1.0026,-2.3897,-0.0265,2.592
1.046372,-0.9061,-2.4109,-0.0182,2.576
1.056545,-0.6701,-2.3845,0.0892,2.478
1.067204,-0.5145,-2.3981,0.4116,2.487
1.076425,-0.5875,-2.5008,0.7618,2.679
1.086358,-0.7310,-2.6260,1.2567,3.002
1.096566,-0.8629,-2.6299,1.6606,3.228
1.107420,-1.1262,-2.5050,1.7575,3.261
1.116731,-1.5881,-2.5855,1.6452,3.452
1.126669,-1.9213,-2.6248,1.3949,3.539
1.136778,-2.1838,-2.5999,1.2545,3.620
1.147299,-2.3590,-2.6057,1.3132,3.752
1.187080,-2.3425,-2.5723,1.6390,3.846
1.187802,-2.0509,-2.5011,2.1594,3.889
1.188051,-1.5656,-2.3362,2.6248,3.847
1.188311,-1.1547,-2.2169,2.8448,3.787
1.196989,-0.8679,-2.1351,2.8269,3.647
1.206974,-0.7525,-2.0615,2.6014,3.403
1.216530,-0.8044,-2.0244,2.3871,3.232
1.227333,-1.0073,-1.9539,2.2576,3.151
1.236713,-1.1286,-1.8695,2.0691,3.008
1.246562,-1.0570,-1.7416,1.8618,2.760
1.256874,-0.8894,-1.6683,1.7536,2.579
1.266909,-0.6936,-1.5996,1.6370,2.392
1.276631,-0.5473,-1.5645,1.4638,2.211
1.321289,-0.4326,-1.3754,1.3713,1.990
1.322023,-0.2451,-1.5500,1.1940,1.972
1.322284,-0.3213,-1.5971,1.1079,1.970
1.322517,-0.1273,-1.5269,1.4934,2.140
1.326716,-0.1230,-1.5547,1.6161,2.246
1.336809,-0.1817,-1.5734,1.8082,2.404
1.346921,-0.2830,-1.5256,1.9603,2.500
1.357022,-0.4636,-1.4612,2.0817,2.585
1.366405,-0.7319,-1.3224,2.0340,2.534
1.376489,-0.9479,-1.1183,1.2792,1.946
1.387326,-1.0542,-1.0487,1.6112,2.193
1.396474,-1.2197,-0.8837,2.7031,3.094
1.406424,-1.2930,-0.9016,3.9037,4.210
1.421420,-1.2290,-0.7740,4.9515,5.160
1.426854,-1.2983,-1.0636,5.2811,5.541
1.465340,-1.2395,-1.1864,5.0597,5.343
1.466088,-1.1582,-0.9398,4.5238,4.763
1.466325,-1.2196,-0.5061,3.9310,4.147
1.467134,-2.2156,-0.0574,3.5619,4.195
1.476367,-3.4092,-0.0818,4.5291,5.669
1.486410,-3.6616,-0.0235,5.5674,6.664
1.496506,-3.3356,0.0725,5.2186,6.194
1.507074,-2.5632,0.2034,3.9858,4.743
1.516467,-1.3591,0.8803,2.7811,3.218
1.526452,-0.6333,-0.1186,0.9146,1.119
1.536509,0.4043,0.0144,-0.7052,0.813
1.549377,1.3058,0.0226,-1.9564,2.352
1.556639,1.4536,-0.4333,-2.7149,3.110
1.589488,1.5566,-0.5870,-2.6355,3.117
1.590192,1.6983,-0.6426,-2.2255,2.872
1.590404,1.8064,-0.7006,-1.7045,2.581
1.598148,1.8668,-0.7350,-1.2452,2.361
1.606927,1.8326,-0.6985,-0.8506,2.138
1.616551,1.7521,-0.6609,-0.6206,1.973
1.627059,1.4327,-0.6329,-0.4589,1.632
1.636542,0.9356,-0.5157,-0.0212,1.069
1.646426,0.2170,-0.4375,0.6029,0.776
1.656519,-0.5530,-0.3710,1.1258,1.308
1.666978,-1.0921,-0.1907,1.3187,1.723
1.678717,-1.5018,-0.0349,1.0621,1.840
1.686508,-1.7299,0.0769,0.5817,1.827
1.696593,-1.7444,0.2153,-0.1391,1.763
1.707412,-1.5036,0.2360,-0.7814,1.711
1.716925,-1.0179,0.2105,-1.1052,1.517
1.793765,-0.5143,0.1004,-1.1874,1.298
1.794132,-0.0341,-0.0547,-1.0960,1.098
1.794246,0.3102,-0.1765,-0.7035,0.789
1.794428,0.4273,-0.3740,-0.3063,0.645
1.794588,0.5323,-0.4929,-0.0652,0.728
1.794696,0.5985,-0.6128,0.0071,0.857
1.794776,0.7747,-0.6551,0.0682,1.017
1.796569,0.9621,-0.6098,0.1183,1.145
1.807828,0.9817,-0.6141,0.2360,1.182
1.816574,0.9113,-0.6198,0.3024,1.143
1.826983,0.8893,-0.5194,0.1793,1.045
1.836521,0.7978,-0.4699,-0.0355,0.927
1.846630,0.6739,-0.4417,-0.2041,0.831
1.873571,0.5663,-0.3947,-0.3251,0.763
1.874135,0.2491,-0.4664,-0.4477,0.693
1.876488,0.0481,-0.4115,-0.6110,0.738
1.886284,-0.1521,-0.3178,-0.8144,0.887
1.896413,-0.3326,-0.2331,-1.0457,1.122
1.906900,-0.4938,-0.1270,-1.0775,1.192
1.916429,-0.5962,-0.1062,-0.8294,1.027
1.926405,-0.5508,-0.0924,-0.4292,0.704
1.936412,-0.4057,-0.1164,0.0030,0.422
1.947112,-0.2283,-0.2091,0.3762,0.487
1.956926,0.0602,-0.1950,0.6490,0.680
1.966477,0.2643,-0.2032,0.5540,0.647
1.976688,0.3333,-0.2540,0.2076,0.468
1.992015,0.4026,-0.2876,-0.0156,0.495
1.996517,0.5395,-0.2631,-0.0343,0.601
2.042113,0.4974,-0.3180,-0.0742,0.595
2.042555,0.3746,-0.3642,-0.1647,0.548
2.042689,0.1332,-0.3718,-0.2957,0.493
2.042802,-0.1476,-0.3895,-0.3779,0.562
2.046714,-0.2221,-0.3679,-0.6072,0.744
2.056890,-0.2381,-0.1991,-0.8067,0.864
2.067255,-0.2359,-0.1667,-0.9947,1.036
2.077090,-0.1561,-0.1226,-0.8458,0.869
2.087531,-0.1749,-0.1256,-0.5070,0.551
2.096519,-0.1836,-0.2449,-0.1072,0.324
2.107357,-0.1121,-0.2759,0.2435,0.385
2.116701,0.0196,-0.3479,0.3363,0.484
2.126647,0.2119,-0.2846,0.2683,0.445
2.156140,0.4050,-0.2034,-0.0379,0.455
2.157655,0.5199,-0.1325,-0.2763,0.603
2.158179,0.5855,-0.0999,-0.3561,0.693
2.166971,0.6022,-0.1732,-0.2462,0.673
2.176522,0.5206,-0.3329,0.0041,0.618
2.187307,0.3611,-0.5307,0.2858,0.703
2.196531,0.1354,-0.7185,0.4599,0.864
2.206390,-0.0667,-0.7794,0.5148,0.936
2.216548,-0.3616,-0.9199,0.5576,1.135
2.226929,-0.3360,-0.6898,0.5277,0.931
2.237034,-0.3820,-0.5698,0.3072,0.752
2.251452,-0.4151,-0.4419,0.0442,0.608
2.256562,-0.3812,-0.2572,-0.2513,0.524
2.288932,-0.4502,-0.1428,-0.5491,0.724
2.290615,-0.4944,-0.0197,-0.8678,0.999
2.291136,-0.5006,0.1136,-1.2346,1.337
2.296707,-0.4081,0.2101,-1.5974,1.662
2.307015,-0.2465,0.2616,-1.7376,1.774
2.316605,0.1304,0.2983,-1.5364,1.571
2.326457,0.5762,0.3206,-1.1403,1.317
2.336605,1.0498,0.2785,-0.5804,1.231
2.347112,1.3220,0.1694,-0.0761,1.335
2.356713,1.2725,-0.0669,0.4286,1.344
2.366499,1.0778,-0.1874,0.9309,1.436
2.376494,0.8205,-0.3314,1.0837,1.399
2.386849,0.4450,-0.4605,0.9247,1.125
2.399089,0.0699,-0.5642,0.5333,0.779
2.406615,-0.3138,-0.4159,0.2549,0.580
2.437519,-0.4818,-0.4448,0.2107,0.689
2.438079,-0.4782,-0.3262,0.1180,0.591
2.438239,-0.5084,-0.2858,-0.1314,0.598
2.447493,-0.6240,-0.2939,-0.2331,0.728
2.456498,-0.6193,-0.2523,-0.3043,0.735
2.467203,-0.6025,-0.2201,-0.4239,0.769
2.476646,-0.4966,-0.1584,-0.6218,0.811
2.486433,-0.4904,-0.1357,-0.7898,0.940
2.496621,-0.4757,-0.0826,-0.9366,1.054
2.508005,-0.3233,-0.0567,-1.0014,1.054
2.516657,-0.1707,-0.0966,-0.8751,0.897
2.526762,0.1089,-0.0751,-0.6174,0.631
2.536664,0.3209,-0.0519,-0.4550,0.559
2.546886,0.3972,-0.0863,-0.2808,0.494
2.586280,0.4268,-0.2075,0.0622,0.479
2.587581,0.5975,-0.2202,0.4161,0.761
2.588507,0.7016,-0.2537,0.6504,0.990
2.588957,0.7947,-0.3189,0.7830,1.160
2.596623,0.8066,-0.2890,0.6756,1.091
2.606672,0.6872,-0.2817,0.4653,0.876
2.616755,0.4367,-0.3259,0.2022,0.581
2.627000,0.2535,-0.2837,-0.1716,0.417
2.636496,0.0509,-0.2030,-0.5959,0.632
2.646516,-0.1712,-0.1513,-0.9409,0.968
2.656580,-0.3731,-0.1366,-1.1154,1.184
2.667197,-0.5240,-0.1960,-0.9597,1.111
2.676788,-0.5237,-0.2021,-0.6499,0.859
2.721321,-0.4596,-0.2541,-0.3254,0.618
2.722356,-0.4108,-0.2851,-0.0869,0.508
2.722773,-0.2707,-0.2867,0.0045,0.394
2.723658,-0.1595,-0.2500,0.0946,0.311
2.727065,-0.1376,-0.2345,0.1333,0.303
2.736995,-0.2729,-0.2206,0.0420,0.353
2.747142,-0.5913,-0.3841,0.0080,0.705
2.756430,-0.7246,-0.5179,0.1710,0.907
2.766370,-0.7770,-0.6023,0.2568,1.016
2.776481,-0.9078,-0.6682,0.1748,1.141
2.787085,-1.0703,-0.8336,0.1010,1.360
2.796369,-1.2343,-0.9118,-0.0024,1.535
2.806368,-1.3594,-0.9111,-0.1330,1.642
2.821473,-1.3787,-0.9099,-0.2704,1.674
2.827184,-1.4317,-0.8978,-0.3450,1.725
2.858238,-1.6081,-0.8835,-0.3253,1.863
2.859089,-1.8199,-0.8663,-0.3669,2.049
2.859589,-2.0192,-0.8554,-0.2527,2.207
2.866798,-2.4521,-0.8698,0.0183,2.602
2.876378,-3.1089,-1.0661,0.5750,3.337
2.886342,-3.3012,-0.9742,1.2502,3.662
2.896369,-3.2080,-0.7447,1.8809,3.793
2.907188,-3.1194,-0.5774,2.3215,3.931
2.916378,-3.2927,-0.4550,2.5571,4.194
2.926321,-3.6747,-0.4663,2.3416,4.382
2.936574,-4.0336,-0.4450,1.8433,4.457
2.952060,-4.2383,-0.5573,1.4958,4.529
2.957071,-4.2340,-0.6654,1.1853,4.447
2.999044,-4.0666,-0.9064,1.0816,4.304
3.000802,-3.7937,-1.0253,1.0104,4.058
3.001577,-3.5733,-1.2878,0.9616,3.918
3.003068,-3.2771,-1.3909,0.6805,3.625
3.006535,-3.1818,-1.5399,0.2093,3.541
3.016570,-2.9795,-1.6646,-0.1765,3.418
3.027033,-2.5298,-1.6867,-0.3727,3.063
3.036497,-1.9948,-1.6742,-0.5580,2.663
3.047188,-1.5038,-1.6547,-0.9271,2.421
3.056963,-1.1168,-1.7052,-1.1549,2.343
3.067543,-0.8619,-1.8146,-1.1102,2.295
3.076495,-0.7345,-2.0706,-0.5126,2.256
3.086844,-0.3448,-2.1221,0.4375,2.194
3.098817,-0.1306,-2.4233,0.1231,2.430
3.107101,0.4899,-2.3791,0.8368,2.569
3.142421,1.0327,-2.0454,1.8760,2.961
3.143715,1.3172,-2.2165,1.5663,3.017
3.144355,1.5608,-2.4236,1.1780,3.114
3.150319,1.7379,-2.5160,0.8870,3.184
3.157152,1.8858,-2.4913,0.7053,3.203
3.166782,1.9839,-2.3094,0.5558,3.095
3.176711,2.2384,-1.9996,0.1555,3.005
3.187020,2.1950,-1.9513,-0.0716,2.938
3.196556,2.0295,-2.1831,0.0439,2.981
3.207030,1.8201,-2.4506,0.2490,3.063
3.217083,1.5655,-2.5000,0.4084,2.978
3.227247,1.4624,-2.4805,0.5545,2.932
3.236517,1.4812,-2.1963,0.5225,2.700
3.246747,1.6518,-1.8335,0.3047,2.487
3.288095,1.7786,-1.6358,0.1469,2.421
3.289747,1.5781,-1.5616,-0.1080,2.223
3.290510,1.2703,-1.6213,-0.3455,2.088
3.291046,1.2228,-1.6413,-0.6204,2.139
3.296952,1.2922,-1.6640,-1.0316,2.346
3.307409,1.6367,-1.6116,-1.4093,2.695
3.316784,2.1686,-1.4254,-1.4472,2.971
3.326512,2.7117,-1.2434,-1.0337,3.157
3.336823,3.1961,-1.2022,-0.3589,3.434
3.347779,3.5608,-1.1537,0.3092,3.756
3.357187,3.6457,-1.2817,0.7005,3.927
3.366729,3.6356,-1.4963,0.8648,4.025
3.376924,3.8346,-1.4051,0.8878,4.179
3.421855,4.1943,-1.2340,0.9345,4.471
3.423052,4.5278,-0.9818,0.9642,4.732
3.423982,4.9434,-0.7174,0.9463,5.084
3.424960,5.2065,-0.5965,0.9353,5.323
3.427011,5.1328,-0.8423,1.0205,5.301
3.437503,5.2534,-0.9535,1.5798,5.568
3.446859,5.3735,-0.9879,2.2874,5.923
3.457045,5.6589,-0.8649,2.8109,6.377
3.467330,5.8815,-0.7579,2.9179,6.609
3.476698,6.0198,-0.7139,2.8962,6.718
3.487770,6.1019,-0.6741,2.7393,6.722
3.496725,5.9009,-0.7947,2.6061,6.500
3.507029,5.3773,-1.0850,2.6145,6.077
3.516723,4.6382,-1.4971,2.4728,5.465
3.526739,4.1253,-1.5540,2.3509,4.996
3.565212,3.9493,-1.4059,2.2857,4.775
3.567371,3.8754,-1.3071,2.1367,4.614
3.568016,3.7274,-1.1971,2.0672,4.427
3.568920,3.4646,-1.0559,1.8233,4.055
3.576797,3.1553,-0.8848,1.5045,3.606
3.587243,2.6622,-0.8213,1.3253,3.085
3.596869,1.9950,-0.2967,1.1572,2.325
3.606582,1.3396,-0.2541,0.5505,1.470
3.617751,0.2045,0.2865,0.2230,0.417
3.627225,-0.3371,0.5559,-0.2590,0.700
3.636675,-1.3659,0.7426,-1.5151,2.171
3.646511,-2.0312,0.9578,-1.9888,3.000
3.656910,-2.9216,1.1779,-1.7700,3.613
3.699216,-3.0559,1.0842,-1.6147,3.622
3.700898,-3.0049,0.7820,-1.3660,3.392
3.701339,-2.7915,1.3821,-0.8944,3.241
3.701899,-2.7838,1.2010,-1.0902,3.222
3.707254,-3.4315,0.9200,-1.0538,3.706
3.716535,-4.3412,0.5091,-0.9341,4.470
3.726605,-5.1562,0.0804,-0.6663,5.200
3.736796,-5.7250,-0.0940,-0.2019,5.729
3.746912,-6.3496,-0.1025,0.5743,6.376
3.756490,-6.8703,0.1340,1.3741,7.008
3.766495,-7.3528,0.3521,1.8099,7.580
3.776406,-7.7164,0.5821,2.1045,8.019
3.787870,-7.8401,0.7454,2.2363,8.187
3.799743,-7.6531,0.9501,2.3716,8.068
3.806551,-7.2933,1.1962,2.5317,7.812
3.838084,-7.0676,1.4848,2.6210,7.683
3.839395,-6.9011,1.6704,2.6504,7.579
3.839865,-6.7543,1.8905,2.8356,7.565
3.846341,-6.5694,2.0085,3.0393,7.512
3.857130,-6.5257,2.0455,3.2612,7.577
3.867939,-6.6744,2.0323,3.6090,7.855
3.876808,-7.0682,1.9901,4.0143,8.369
3.886286,-7.7068,1.9601,4.4632,9.119
3.896389,-8.5096,1.8164,4.7543,9.915
3.906857,-9.0008,1.7847,4.7265,10.322
3.916679,-9.1464,1.8635,4.2710,10.265
3.956773,-8.9524,1.9607,3.5978,9.846
3.958724,-8.4744,2.2592,2.7798,9.200
3.959768,-7.7688,2.4319,1.8507,8.348
3.960696,-7.0007,2.5456,0.9200,7.506
3.966530,-6.3379,2.5207,-0.0785,6.821
3.977784,-5.8221,2.3955,-0.9656,6.369
3.986985,-5.5248,2.1299,-1.6498,6.147
4.020747,-5.3607,1.8800,-2.1674,6.080
4.022220,-5.4884,1.3705,-2.4581,6.168
4.023168,-5.6327,0.6989,-2.5427,6.219
4.054103,-5.6564,0.1186,-2.4700,6.173
4.056078,-5.5784,-0.4303,-1.9372,5.921
4.057386,-5.4006,-1.0254,-1.3693,5.665
4.058146,-5.1057,-1.7331,-0.8300,5.455
4.066926,-4.8528,-2.3844,-0.3237,5.417
4.076723,-4.6149,-2.9679,0.1668,5.489
4.086452,-4.2961,-3.4920,0.5131,5.560
4.096613,-3.9083,-3.9260,0.6946,5.583
4.137848,-3.4721,-4.3188,0.8589,5.608
4.139133,-3.0078,-4.6314,1.0058,5.613
4.139651,-2.5149,-5.0406,1.0655,5.733
4.140204,-1.9652,-5.4073,1.0945,5.857
4.146934,-1.2819,-5.6120,1.1312,5.867
4.156772,-0.5653,-5.6924,1.1578,5.836
4.166714,0.2213,-5.6956,1.1566,5.816
4.176824,0.8896,-5.6395,1.1403,5.822
4.188112,1.3989,-5.5806,1.0812,5.854
4.196828,1.7885,-5.5573,1.0390,5.930
4.206744,2.0198,-5.6575,0.9256,6.078
4.216722,2.2403,-5.8512,0.6825,6.302
4.227097,2.4805,-6.0403,0.4170,6.543
4.264678,2.9269,-6.0583,0.1602,6.730
4.267031,3.5302,-5.9250,-0.0553,6.897
4.267989,4.0939,-5.8541,-0.3264,7.151
4.269109,4.6769,-5.6865,-0.4672,7.378
4.276983,5.2401,-5.4588,-0.5166,7.584
4.286786,5.6757,-5.1576,-0.3973,7.679
4.296801,6.0045,-4.8596,-0.2288,7.728
4.307062,6.1788,-4.6213,-0.1917,7.718
4.317406,6.2881,-4.5191,-0.4767,7.758
4.326847,6.4806,-4.4445,-0.9386,7.914
4.336921,6.7565,-4.4194,-1.5651,8.224
4.354308,7.0069,-4.3768,-2.0454,8.511
4.357119,7.0932,-4.2206,-2.3980,8.595
4.398979,7.1803,-4.0017,-2.7360,8.663
4.400773,7.1709,-3.7788,-2.8542,8.593
4.401591,6.9083,-3.6284,-3.0783,8.388
4.402456,6.6868,-3.5434,-3.3838,8.290
4.406945,6.7125,-3.4099,-3.7490,8.411
4.416856,6.8878,-3.2573,-4.0206,8.615
4.427220,7.0173,-3.2401,-4.1101,8.754
4.436819,7.0033,-3.2956,-3.9880,8.707
4.447108,6.7967,-3.3826,-3.8447,8.510
4.457672,6.4753,-3.4620,-3.6507,8.200
4.467211,6.0778,-3.4369,-3.4940,7.808
4.476658,5.6045,-3.3775,-3.3181,7.337
4.486670,5.0563,-3.3844,-3.0380,6.801
4.498614,4.4438,-3.5300,-2.6151,6.249
4.507668,3.7184,-3.8381,-2.1060,5.744
4.544107,2.9289,-4.3218,-1.6534,5.476
4.545731,2.1927,-4.7582,-0.9987,5.333
4.546512,1.4693,-5.1505,-0.3887,5.370
4.547404,1.1773,-5.2178,0.0711,5.349
4.557172,1.3830,-5.1950,0.7079,5.422
4.566760,1.5940,-4.7130,1.4850,5.192
4.577832,1.8358,-4.3998,0.9721,4.866
4.587219,1.6494,-4.1458,0.4226,4.482
4.596718,1.1579,-3.9008,-0.2387,4.076
4.606684,0.7716,-3.6086,-0.7320,3.762
4.616726,0.5174,-3.2916,-1.2618,3.563
4.630270,0.1929,-3.2357,-1.6526,3.638
4.636861,0.0940,-3.0331,-1.9686,3.617
4.672583,0.1324,-2.7360,-2.0460,3.419
4.673962,0.2460,-2.3836,-2.1329,3.208
4.674577,0.1167,-2.3664,-2.4591,3.415
4.679853,0.1044,-2.1253,-2.8038,3.520
4.686439,-0.0391,-1.8859,-3.1722,3.691
4.696698,-0.7180,-2.1673,-3.4248,4.116
4.707449,-1.2749,-2.2174,-3.0184,3.956
4.716559,-1.5346,-2.0130,-2.6758,3.683
4.726670,-2.1367,-2.3889,-2.2434,3.912
4.736618,-2.6178,-2.5429,-1.7022,4.027
4.749018,-2.6218,-2.4962,-1.2095,3.817
4.757063,-2.2939,-2.2370,-0.6736,3.274
4.766446,-1.9192,-1.8390,-0.0138,2.658
4.776622,-1.5376,-1.4649,0.4008,2.161
4.786870,-1.3453,-1.2206,0.5862,1.909
4.796604,-1.5285,-1.2807,0.7051,2.115
4.830181,-1.8898,-1.4195,0.8937,2.527
4.831285,-2.0547,-1.1975,1.3592,2.739
4.832022,-1.9832,-0.6353,2.0244,2.904
4.838289,-1.9503,0.0823,2.7012,3.333
4.846686,-2.3600,0.5847,3.1230,3.958
4.857751,-2.9491,1.0778,3.1633,4.457
4.866968,-3.7728,1.4517,3.0972,5.093
4.876442,-4.7604,1.4398,2.7999,5.707
4.887769,-5.5667,1.5587,2.5022,6.299
4.896507,-6.1496,1.7959,2.1597,6.761
4.908045,-6.6653,1.7769,1.7472,7.116
4.916497,-7.3765,1.3431,1.2884,7.608
4.926499,-8.0160,0.8266,0.9626,8.116
4.967038,-8.3748,0.5407,0.9960,8.451
4.968687,-8.5411,0.3781,1.2222,8.636
4.969354,-8.6225,0.2224,1.6881,8.789
4.969983,-8.6876,0.0756,2.1744,8.956
4.976421,-8.5988,0.1368,2.7347,9.024
4.987652,-8.3550,0.2520,3.3148,8.992
4.996446,-8.2199,0.1006,3.6939,9.012
5.006498,-8.4679,-0.5499,3.8581,9.322
5.016598,-8.6488,-1.2476,3.9046,9.571
5.026965,-8.4885,-1.5124,4.2760,9.624
5.036522,-8.1272,-1.4218,4.9129,9.603
5.046762,-7.8526,-1.2861,5.4480,9.644
5.056693,-7.6658,-1.1992,5.8062,9.691
5.096099,-7.4492,-1.0592,5.9034,9.564
5.098011,-7.1059,-0.7959,5.8641,9.247
5.098855,-6.8237,-0.5663,5.6587,8.883
5.099521,-6.5363,-0.3033,5.3182,8.432
5.107062,-6.2556,-0.0002,4.8759,7.931
5.121440,-6.1002,0.3504,4.3243,7.486
5.126739,-6.0503,0.8135,3.5207,7.047
5.136689,-5.9760,1.2867,2.4603,6.589
5.147710,-5.6271,1.6964,1.2660,6.012
5.156405,-5.0885,2.0281,0.1209,5.479
5.166428,-4.5861,2.1203,-0.8284,5.120
5.177398,-4.1423,2.0383,-1.5523,4.871
5.186899,-3.6909,1.7703,-1.8467,4.491
5.200795,-3.2250,1.4927,-1.7655,3.968
5.206488,-3.0921,1.0503,-1.3271,3.525
5.242176,-3.0679,0.5237,-0.6232,3.174
5.243779,-3.1523,-0.1525,0.1621,3.160
5.244901,-3.1775,-0.9665,0.8255,3.422
5.250023,-3.1230,-1.7598,1.2930,3.811
5.256597,-2.9191,-2.5025,1.5510,4.146
5.267016,-2.8510,-3.3003,1.6049,4.647
5.276598,-2.5263,-4.0443,1.7745,5.088
5.286629,-1.8176,-4.3505,1.6050,4.981
5.296772,-1.0533,-4.2070,1.1277,4.481
5.307278,-0.6227,-4.0916,0.4049,4.158
5.316886,-0.6163,-4.0986,-0.1642,4.148
5.330743,-0.6092,-3.8757,-0.4633,3.951
5.336676,-0.5703,-3.5906,-0.7657,3.715
5.374367,-0.4889,-3.1859,-1.2459,3.456
5.375742,-0.9040,-3.0836,-1.9614,3.765
5.376818,-1.5473,-3.1691,-2.2445,4.180
