time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.460606,0.0170,-0.2481,0.0488,0.253
2.470499,0.0776,-0.2247,0.0950,0.256
2.480413,0.1205,-0.1526,0.0332,0.197
2.491196,0.1352,-0.1013,-0.0975,0.195
2.500344,0.1210,-0.0411,-0.2779,0.306
2.510492,0.1256,-0.0299,-0.3797,0.401
2.521695,0.0018,-0.1251,-0.4221,0.440
2.531674,-0.0541,-0.1981,-0.3848,0.436
2.540789,-0.1001,-0.2486,-0.3364,0.430
2.550498,-0.1150,-0.2769,-0.2768,0.408
2.560543,-0.0689,-0.2243,-0.2455,0.340
2.573857,0.0075,-0.1417,-0.2335,0.273
2.580759,0.0437,-0.1088,-0.2610,0.286
2.593927,0.0774,-0.0372,-0.2987,0.311
2.600677,0.1480,-0.0143,-0.2873,0.323
2.611568,0.0795,-0.0097,-0.3145,0.325
2.621017,-0.0004,-0.0622,-0.2822,0.289
2.630755,-0.0727,-0.1221,-0.1017,0.175
2.640764,-0.1079,-0.2690,0.1970,0.350
2.652428,-0.1232,-0.2795,0.4463,0.541
2.660540,-0.0475,-0.1558,0.5667,0.590
2.670482,0.0694,0.0025,0.5772,0.581
2.680575,0.1874,0.1364,0.4383,0.496
2.691387,0.2673,0.2761,0.2289,0.447
2.705778,0.3183,0.3360,0.0875,0.471
2.710479,0.3211,0.3079,-0.0536,0.448
2.722169,0.3054,0.2820,-0.1054,0.429
2.731153,0.2715,0.2592,-0.0969,0.388
2.740647,0.2681,0.2780,0.0205,0.387
2.750919,0.2928,0.2972,0.1774,0.453
2.760456,0.2950,0.3431,0.2643,0.524
2.771297,0.2251,0.3164,0.1922,0.433
2.781783,0.1921,0.2769,0.1089,0.354
2.790449,0.2360,0.2766,0.2119,0.421
2.800445,0.2306,0.2379,0.3250,0.464
2.810969,0.2648,0.2192,0.3795,0.512
2.820412,0.2594,0.1316,0.4045,0.498
2.830487,0.1057,-0.0253,0.3605,0.377
2.840853,-0.0190,-0.2019,0.2968,0.359
2.851385,-0.1438,-0.2979,0.3813,0.505
2.860555,-0.0601,-0.3622,0.5159,0.633
2.870649,-0.0043,-0.3270,0.6415,0.720
2.885180,0.0613,-0.2628,0.6589,0.712
2.891255,0.0564,-0.2980,0.5973,0.670
2.900544,0.0785,-0.4028,0.5841,0.714
2.910590,-0.0189,-0.5375,0.6002,0.806
2.920495,-0.0674,-0.6424,0.5870,0.873
2.931357,-0.0160,-0.6782,0.6133,0.915
2.940383,0.0075,-0.5282,0.6297,0.822
2.950430,0.1483,-0.3892,0.5376,0.680
2.960670,0.1886,-0.1440,0.6212,0.665
2.970878,0.4399,-0.1156,0.5964,0.750
2.980466,0.2000,-0.1254,0.8074,0.841
2.990345,0.1737,-0.2122,0.9210,0.961
3.000519,0.1408,-0.1899,1.0156,1.043
3.011883,0.1017,-0.1381,1.0614,1.075
3.020572,0.0653,-0.0095,1.0476,1.050
3.031130,0.0799,0.1156,0.9343,0.945
3.040436,0.1162,0.2275,0.7999,0.840
3.050873,0.1931,0.3756,0.6152,0.746
3.060444,0.2416,0.4919,0.4884,0.734
3.070429,0.2714,0.4992,0.3121,0.648
3.080727,0.2530,0.4961,0.1356,0.573
3.091396,0.2549,0.5226,-0.0112,0.582
3.100738,0.2966,0.5199,-0.1579,0.619
3.110408,0.2787,0.5073,-0.2653,0.637
3.120396,0.2691,0.5042,-0.3141,0.652
3.134291,0.3156,0.5382,-0.3342,0.708
3.144706,0.3572,0.5103,-0.3360,0.708
3.150585,0.4131,0.5180,-0.3883,0.768
3.160740,0.4560,0.4936,-0.4709,0.821
3.173159,0.5277,0.4394,-0.5732,0.894
3.180530,0.6301,0.4362,-0.5862,0.965
3.190951,0.7251,0.4048,-0.6672,1.065
3.200317,0.7941,0.4131,-0.8263,1.218
3.210954,0.7382,0.3138,-1.0539,1.324
3.221394,0.6162,0.1864,-1.3004,1.451
3.230378,0.4184,0.0029,-1.5555,1.611
3.240432,0.2028,-0.2065,-1.7505,1.774
3.251177,0.0461,-0.3538,-1.8068,1.842
3.260497,0.0075,-0.4108,-1.8918,1.936
3.275299,0.0168,-0.4870,-1.9963,2.055
3.280782,0.0034,-0.5149,-2.0813,2.144
3.293094,-0.0139,-0.5434,-2.1763,2.243
3.300586,-0.0561,-0.6011,-2.2909,2.369
3.310469,-0.0634,-0.6662,-2.2966,2.392
3.320498,-0.1130,-0.7074,-2.2223,2.335
3.331241,-0.1945,-0.7925,-2.0677,2.223
3.340685,-0.2583,-0.8431,-1.8426,2.043
3.351598,-0.3419,-0.8300,-1.6549,1.883
3.360519,-0.0317,-0.8426,-1.4855,1.708
3.370927,-0.6151,-0.8417,-1.1283,1.536
3.380645,-0.8212,-0.8577,-1.1820,1.675
3.390489,-0.6393,-0.8806,-1.1759,1.602
3.405183,-0.7305,-0.8406,-1.0801,1.551
3.411452,-0.8875,-0.8353,-1.1198,1.655
3.421896,-1.0134,-0.8347,-1.0792,1.700
3.430518,-1.1420,-0.8199,-0.8015,1.618
3.440514,-1.2260,-0.8122,-0.4930,1.551
3.451097,-1.2655,-0.7650,-0.1252,1.484
3.460532,-1.2402,-0.6991,0.2228,1.441
3.470520,-1.1277,-0.5468,0.5509,1.369
3.481937,-1.0436,-0.4455,0.7508,1.361
3.491256,-0.9759,-0.2969,0.8815,1.348
3.500402,-0.8736,-0.1886,0.9333,1.292
3.510508,-0.8247,-0.1105,0.9945,1.297
3.520451,-0.6731,0.0063,1.0457,1.244
3.531306,-0.4978,0.1117,1.1157,1.227
3.540821,-0.3198,0.2536,1.1453,1.216
3.551405,-0.1404,0.3718,1.1438,1.211
3.561220,-0.0106,0.4655,1.0717,1.168
3.572118,0.1275,0.4958,1.0271,1.148
3.580684,0.2641,0.5229,1.0402,1.194
3.590522,0.3136,0.5672,0.9638,1.161
3.601199,0.3844,0.5903,0.8573,1.110
3.611880,0.4559,0.6030,0.8192,1.115
3.620446,0.4902,0.6453,0.7321,1.092
3.630702,0.5168,0.6781,0.6548,1.075
3.640512,0.5926,0.6814,0.6265,1.099
3.651317,0.6590,0.6843,0.6471,1.149
3.660871,0.6585,0.6772,0.6185,1.129
3.670487,0.6604,0.6595,0.5405,1.079
3.680489,0.6630,0.6022,0.5211,1.036
3.690914,0.6076,0.5351,0.4919,0.947
3.700485,0.5638,0.5265,0.3841,0.862
3.716091,0.5686,0.5177,0.3449,0.843
3.720546,0.5517,0.4108,0.3547,0.774
3.731527,0.5131,0.3329,0.3841,0.722
3.740411,0.5224,0.2839,0.3643,0.697
3.750436,0.5023,0.2637,0.2854,0.635
3.760432,0.4425,0.1942,0.2063,0.525
3.770880,0.3909,0.1439,0.1468,0.442
3.780419,0.3271,0.0444,0.1461,0.361
3.790681,0.2405,-0.1138,0.2925,0.395
3.800399,0.2199,-0.2040,0.4584,0.548
3.811255,0.2857,-0.2272,0.5648,0.672
3.820387,0.3890,-0.1751,0.6209,0.753
3.830480,0.4225,-0.1070,0.5382,0.693
3.844905,0.4852,-0.0810,0.3856,0.625
3.851078,0.5289,-0.0263,0.3406,0.630
3.860641,0.5756,-0.0099,0.2763,0.639
3.870624,0.5687,0.0569,0.1734,0.597
3.880685,0.5570,0.0666,0.0612,0.564
3.891442,0.4891,0.0769,-0.0605,0.499
3.900319,0.3638,0.0177,-0.2710,0.454
3.910353,0.2583,-0.0330,-0.5211,0.583
3.920662,0.1914,-0.0838,-0.7517,0.780
3.930812,0.1137,-0.0943,-0.8935,0.906
3.940303,0.0928,-0.1035,-0.9562,0.966
3.950310,0.0687,-0.0334,-1.0185,1.021
3.963840,0.0396,0.0070,-1.0024,1.003
3.971466,0.0233,-0.0516,-0.9474,0.949
3.980808,-0.0099,-0.0919,-0.8535,0.858
3.990881,0.0013,-0.1127,-0.8086,0.816
4.000824,-0.0090,-0.1905,-0.6745,0.701
4.011269,0.0098,-0.2054,-0.4212,0.469
4.020495,0.0300,-0.2467,-0.1764,0.305
4.030801,0.0126,-0.2865,-0.0683,0.295
4.041812,0.0156,-0.3364,0.0396,0.339
4.051240,-0.0492,-0.4460,0.0493,0.451
4.060463,-0.0922,-0.5066,-0.0882,0.522
4.070477,-0.0930,-0.5659,-0.1273,0.587
4.080622,-0.0533,-0.6424,0.0110,0.645
4.091126,-0.0708,-0.7080,0.0910,0.717
4.100541,-0.0764,-0.7151,0.0138,0.719
4.112097,0.0932,-0.7140,-0.1815,0.743
4.120598,0.3652,-0.6368,-0.3581,0.817
4.131315,0.5398,-0.6597,-0.3585,0.925
4.140427,0.7211,-0.7218,-0.2113,1.042
4.150412,0.8622,-0.7328,0.1041,1.136
4.160593,0.9568,-0.7686,0.3534,1.277
4.172173,1.0204,-0.7982,0.7919,1.518
4.180369,1.9496,-0.8423,1.1248,2.403
4.190417,1.7124,-0.9137,1.7628,2.622
4.200392,1.3517,-0.8612,2.1060,2.647
4.211525,1.5744,-0.8749,0.9644,2.043
4.221505,1.9008,-0.7819,0.0976,2.058
4.230541,1.7345,-0.6410,0.1781,1.858
4.241111,1.4450,-0.5174,0.4325,1.595
4.250844,1.4522,-0.6971,0.5558,1.704
4.260690,1.6990,-1.2995,0.3513,2.168
4.274897,1.6346,-2.1464,0.2223,2.707
4.280745,1.2037,-2.4428,0.6889,2.809
4.291531,0.7435,-2.5044,1.3285,2.931
4.300696,0.6047,-2.5530,1.5194,3.032
4.310566,0.4388,-2.5272,1.3552,2.901
4.320912,0.5663,-2.4210,1.0597,2.703
4.331241,1.2058,-2.4798,0.6533,2.834
4.340647,1.5541,-2.5856,0.7362,3.105
4.351445,1.4467,-2.5828,1.1720,3.184
4.360646,1.5132,-2.4392,1.1039,3.075
4.371626,1.5269,-2.2195,0.6177,2.764
4.380567,1.6367,-2.0890,-0.2243,2.663
4.390605,1.7009,-2.0556,-0.7889,2.782
4.403078,1.8099,-1.9878,-1.1992,2.944
4.410982,1.9364,-1.8842,-1.3059,3.001
4.420883,2.2099,-2.0152,-1.2842,3.255
4.431085,2.0358,-1.9815,-1.0356,3.024
4.440874,1.6304,-1.9072,-1.0340,2.714
4.451361,1.2915,-1.8486,-1.4574,2.685
4.460811,0.9292,-1.7629,-1.9015,2.754
4.470959,0.8649,-1.8503,-2.2834,3.064
4.481312,0.8370,-1.9061,-2.1668,3.005
4.491161,0.5553,-1.8741,-2.3168,3.031
4.500626,0.4416,-1.8126,-2.5589,3.167
4.510561,0.5333,-1.8661,-2.6713,3.302
4.520642,0.4890,-2.2573,-2.4240,3.348
4.534872,0.4601,-2.8377,-2.1675,3.600
4.541105,0.0018,-3.2621,-1.5281,3.602
4.550582,-0.0716,-3.4076,-0.8989,3.525
4.561039,-0.1162,-3.4480,-0.0065,3.450
4.571138,0.0776,-3.6880,1.7258,4.073
4.581887,-0.3088,-3.6971,3.0062,4.775
4.591264,-0.8378,-3.4818,3.1928,4.798
4.600920,-0.8731,-3.2689,2.5070,4.211
4.612627,-1.1811,-2.8765,1.6117,3.502
4.620949,-1.7706,-3.1066,-0.0041,3.576
4.631597,-0.9864,-2.2924,1.1389,2.743
4.640945,-1.0314,-1.6176,2.0534,2.810
4.651374,-1.7486,-2.1019,1.8115,3.280
4.665690,-1.7821,-2.1792,2.1096,3.518
4.671216,-2.0698,-1.9125,3.1908,4.257
4.681027,-2.3673,-1.9221,4.2275,5.213
4.693035,-2.5246,-1.9236,4.9839,5.909
4.701077,-2.4549,-1.7420,5.4284,6.207
4.710811,-2.3076,-1.3398,5.7152,6.307
4.720903,-1.9234,-0.9707,4.8842,5.338
4.731731,-1.5999,-0.7230,4.2465,4.595
4.742061,-1.5064,-0.5479,3.7694,4.096
4.750897,-1.8295,-0.4242,3.8792,4.310
4.761059,-1.6355,-0.4948,3.8974,4.256
4.771298,-1.5533,-0.3612,3.7381,4.064
4.780923,-1.3333,0.3631,3.7687,4.014
4.790839,-0.8998,1.2337,3.2584,3.598
4.800629,-0.2621,2.1335,2.8269,3.551
4.812436,0.0766,2.8072,2.5764,3.811
4.821309,0.4296,3.2872,2.3432,4.060
4.831668,0.6168,3.8473,2.6486,4.711
4.840596,0.6296,4.2529,2.9535,5.216
4.851424,0.7445,4.6231,2.7941,5.453
4.861221,0.8917,4.7029,2.1064,5.230
4.871136,0.7170,4.5622,1.8312,4.968
4.880624,0.5774,4.6270,1.7916,4.995
4.891091,0.5268,4.7344,1.6648,5.046
4.900841,0.6347,4.8558,1.7564,5.203
4.910948,0.7924,4.8634,2.1066,5.359
4.921144,1.1672,4.4632,2.3501,5.177
4.931460,0.8585,4.3229,3.1809,5.435
4.941181,0.9588,4.2978,3.9466,5.913
4.950545,1.4923,4.1450,4.1665,6.064
4.960637,2.0785,4.1793,3.6949,5.953
4.974090,2.5984,4.3802,2.8667,5.844
4.980907,3.0994,4.6392,2.0029,5.928
4.990584,3.4335,5.1228,1.3565,6.314
5.000791,3.6570,5.8002,0.6781,6.890
5.011337,3.8865,6.2301,0.3865,7.353
5.020490,3.9018,7.0967,0.1531,8.100
5.030459,4.8010,6.4982,0.4185,8.090
5.040570,5.5799,5.4915,1.2818,7.933
5.051127,5.2888,4.4225,2.0013,7.179
5.060571,4.3892,3.9860,2.4848,6.429
5.070706,3.7034,3.7940,2.5891,5.900
5.080544,3.2316,3.7456,2.9776,5.774
5.092401,3.7285,4.0339,2.9072,6.215
5.104969,4.8017,3.9820,2.1416,6.595
5.110810,5.6586,3.7908,2.0107,7.102
5.120741,6.0085,3.3574,1.1400,6.977
5.132214,6.3401,3.0237,0.5831,7.048
5.140652,6.4451,2.2591,0.2200,6.833
5.150615,6.4290,1.5128,0.1819,6.607
5.160596,7.7654,2.4930,1.2067,8.245
5.172091,8.3471,3.3058,2.4813,9.314
5.181131,8.3117,3.3104,1.8431,9.135
5.190556,9.0849,3.6470,1.7268,9.941
5.200611,9.0785,3.2761,0.8702,9.691
5.210965,8.7733,2.9027,-0.0807,9.241
5.220747,8.2971,2.6154,-1.0998,8.769
5.234325,7.8647,2.4733,-1.5687,8.392
5.241878,7.3073,2.2794,-1.0536,7.727
5.252762,7.1553,1.9652,-0.0228,7.420
5.261766,7.2842,1.4420,0.8676,7.476
5.270679,7.1849,0.9717,1.4621,7.396
5.280944,6.8586,0.4335,1.4675,7.027
5.292095,6.2294,-0.1233,0.8801,6.292
5.300575,5.5358,-0.7341,0.2540,5.590
5.311504,4.6925,-1.2369,-0.0422,4.853
5.320758,4.3404,-1.6258,-0.3026,4.645
5.332214,4.0487,-1.7420,-0.2136,4.413
5.340813,3.9348,-1.9581,0.0382,4.395
5.351519,3.8023,-2.4125,0.1870,4.507
5.363915,3.5040,-2.9590,0.3188,4.597
5.371619,3.0698,-3.4299,0.3822,4.619
5.381312,2.5785,-3.8040,0.2884,4.605
5.391768,2.1477,-4.1094,0.2850,4.646
5.400733,1.6694,-4.3449,0.2549,4.662
5.412426,1.2514,-4.5693,0.2468,4.744
5.420723,0.6972,-4.9592,-0.1043,5.009
5.431302,0.3401,-5.0226,-0.0131,5.034
5.441145,0.1699,-5.1496,-0.2113,5.157
5.450990,-0.2942,-5.5981,-0.2503,5.611
5.460535,-0.8270,-5.8968,-0.3277,5.964
5.470827,-1.3112,-6.0928,-0.2844,6.239
5.481129,-1.8352,-6.5869,-0.0420,6.838
5.492270,-2.5078,-7.0440,0.4951,7.493
