time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.121713,0.3292,0.3203,-0.7059,0.842
1.132075,0.2124,0.2854,-0.6641,0.753
1.141264,0.0849,0.2516,-0.6606,0.712
1.151544,0.0060,0.2975,-0.6270,0.694
1.161170,-0.0163,0.2558,-0.5039,0.565
1.171700,-0.0709,0.2532,-0.3700,0.454
1.181216,-0.0789,0.2791,-0.2748,0.400
1.193926,0.0268,0.2471,-0.1190,0.276
1.201506,0.1780,0.2072,0.1521,0.313
1.212048,0.3050,0.2145,0.3456,0.508
1.232668,0.3729,0.2966,0.3218,0.575
1.233271,0.4800,0.3168,0.3848,0.692
1.241289,0.4979,0.2763,0.4866,0.749
1.251900,0.4766,0.2447,0.5486,0.767
1.261167,0.5256,0.1734,0.6098,0.824
1.271149,0.5466,0.0633,0.6315,0.838
1.281178,0.5603,-0.0268,0.5838,0.810
1.291915,0.5972,-0.0570,0.4666,0.760
1.301123,0.6558,-0.0666,0.3197,0.733
1.311068,0.6265,-0.1048,0.1926,0.664
1.321605,0.5382,-0.2207,0.1837,0.610
1.332146,0.3923,-0.2562,0.1458,0.491
1.341299,0.2488,-0.3286,0.1865,0.452
1.357156,0.2061,-0.3696,0.2272,0.480
1.364020,0.2262,-0.3411,0.1786,0.447
1.372083,0.3389,-0.2640,0.0498,0.432
1.381991,0.3654,-0.1892,-0.1789,0.449
1.391106,0.3524,-0.1564,-0.3010,0.489
1.401190,0.2587,-0.1560,-0.4236,0.520
1.411662,0.1819,-0.2559,-0.5659,0.647
1.421163,0.0939,-0.3455,-0.7173,0.802
1.431485,0.0351,-0.3337,-0.8082,0.875
1.441113,0.0654,-0.2584,-0.8578,0.898
1.452069,0.0658,-0.1494,-0.8268,0.843
1.461067,0.0631,-0.0185,-0.6464,0.650
1.471330,0.0644,0.0330,-0.3663,0.373
1.485258,0.0405,0.0909,-0.2232,0.244
1.491703,-0.0057,0.0466,-0.2379,0.242
1.514036,-0.0242,0.0195,-0.2435,0.245
1.514581,-0.0023,-0.0470,-0.2201,0.225
1.521204,0.0217,-0.0529,-0.1673,0.177
1.531932,0.0790,-0.0660,-0.1341,0.169
1.541144,0.1588,-0.0774,-0.1208,0.214
1.551217,0.2572,-0.0689,-0.0677,0.275
1.561550,0.3034,-0.0328,-0.0143,0.306
1.571887,0.3257,-0.0489,0.0684,0.336
1.581211,0.2665,-0.1374,0.0426,0.303
1.591309,0.1666,-0.2769,-0.0131,0.323
1.601233,0.0778,-0.4448,-0.1569,0.478
1.615602,-0.0265,-0.5595,-0.3002,0.636
1.621095,-0.0883,-0.6293,-0.3537,0.727
1.642886,-0.0619,-0.7142,-0.2872,0.772
1.643663,-0.0173,-0.6298,-0.1109,0.640
1.651892,-0.0250,-0.4277,-0.2178,0.481
1.661110,0.1402,-0.2549,-0.4998,0.578
1.671691,-0.0909,-0.4062,-0.1294,0.436
1.681178,0.1979,-0.4966,-0.5032,0.734
1.694106,-0.0181,-0.4827,-0.4502,0.660
1.701252,0.0629,-0.6387,0.0317,0.643
1.711220,0.5370,-0.6968,0.5128,1.018
1.721203,0.6038,-0.7419,1.2785,1.597
1.731631,0.5618,-0.6294,1.6784,1.879
1.741523,0.6942,-0.2631,1.8689,2.011
1.751267,0.9516,0.2371,2.2256,2.432
1.761296,1.2990,0.6343,2.7596,3.115
1.779907,1.7257,0.7783,3.4794,3.961
1.781341,2.1972,0.7739,4.2931,4.884
1.800601,2.2985,0.4507,4.8133,5.353
1.801391,2.2398,0.1994,5.0372,5.516
1.812011,2.1333,0.0187,4.2661,4.770
1.822111,1.8513,-0.2552,2.9431,3.486
1.831689,1.2828,-0.4020,2.1218,2.512
1.841282,0.6158,-0.4275,1.2548,1.462
1.852107,-0.1065,-0.5734,0.4602,0.743
1.861169,-0.7804,-0.8245,-0.1790,1.149
1.871198,-0.2956,-0.8243,-0.9268,1.275
1.881103,0.6753,-0.8940,-0.7596,1.354
1.891601,0.5518,-0.9799,-0.5876,1.269
1.901123,0.3165,-0.6872,-0.7679,1.078
1.911147,0.1774,-0.8188,-1.1931,1.458
1.944545,0.0322,-0.9238,-1.5869,1.836
1.945336,-0.0921,-1.0181,-1.8783,2.138
1.945684,-0.1396,-1.1559,-2.1954,2.485
1.952694,-0.1240,-1.5091,-3.0782,3.430
1.961189,-0.5470,-1.8097,-2.1811,2.886
1.971892,-0.8057,-1.6757,-2.4090,3.043
1.981204,-0.5011,-1.4539,-2.7908,3.186
1.991207,-0.4611,-1.2571,-3.1275,3.402
2.001403,-0.7292,-1.1337,-2.6531,2.976
2.012190,-0.5911,-1.1744,-2.3683,2.709
2.021781,-0.4837,-1.2420,-2.0983,2.486
2.031382,-0.4945,-1.3874,-1.8246,2.345
2.041182,-0.6771,-1.4941,-1.7061,2.367
2.065733,-0.6780,-1.4330,-1.4385,2.141
2.066949,-0.5266,-1.2041,-1.1688,1.759
2.071682,-0.3298,-0.8294,-1.0650,1.390
2.082353,-0.0425,-0.4198,-0.9798,1.067
2.093133,0.1554,-0.1330,-1.0204,1.041
2.101131,0.0764,-0.1735,-1.1364,1.152
2.111178,-0.0779,-0.2524,-1.3570,1.382
2.121209,-0.1178,-0.3927,-1.3179,1.380
2.131817,-0.2489,-0.6890,-0.8116,1.093
2.141167,-0.2890,-0.7288,-0.3201,0.847
2.151109,-0.2847,-0.5822,0.1254,0.660
2.161291,-0.2176,-0.2724,0.4358,0.558
2.172538,-0.6604,0.6174,0.1889,0.924
2.183420,-0.3169,0.8806,-0.0531,0.937
2.194663,0.3197,1.1550,0.9555,1.533
2.210588,0.8062,1.1312,1.1091,1.778
2.212485,0.3442,0.6968,2.2334,2.365
2.221301,-0.1750,0.1120,3.2299,3.237
2.231197,-0.5066,-0.1215,3.8249,3.860
2.241197,-0.5813,0.0442,3.8353,3.879
2.252679,-0.2919,0.4391,3.2782,3.320
2.261641,-0.2759,0.9831,2.5594,2.756
2.271504,-0.2680,1.2129,2.0058,2.359
2.281107,-0.3649,1.2919,1.1391,1.761
2.291772,-0.8503,1.1405,0.4828,1.502
2.302319,-0.9764,0.7336,0.0724,1.223
2.314452,-1.6205,0.5863,0.5995,1.825
2.321556,-1.9666,0.7322,1.0996,2.369
2.334262,-1.3656,0.9569,1.2245,2.069
2.341218,-0.2617,1.6495,1.1796,2.045
2.351167,0.4666,2.2165,1.1024,2.519
2.361298,0.7767,2.4874,0.8649,2.746
2.371963,0.8237,2.3936,0.8900,2.683
2.381104,0.4479,1.8030,0.7555,2.006
2.391148,0.0517,1.3201,0.5973,1.450
2.401155,-0.4785,0.7665,0.5154,1.040
2.412429,-0.6297,0.2257,0.2658,0.720
2.421198,-0.4032,-0.1722,0.5466,0.701
2.431474,-1.2995,-0.2645,1.0568,1.696
2.441631,-1.8851,-0.4711,1.1392,2.252
2.451872,-1.3185,-0.7453,1.1178,1.882
2.462032,-0.8576,-0.6766,1.3900,1.768
2.472329,-0.6581,-0.5437,1.1492,1.432
2.481829,-0.5334,-0.4377,0.6096,0.921
2.510343,-0.4594,-0.3762,0.1475,0.612
2.510865,-0.3891,-0.3473,-0.3038,0.604
2.511311,-0.2862,-0.3677,-0.5166,0.696
2.521919,-0.1506,-0.4162,-0.3332,0.554
2.531685,0.0383,-0.4846,-0.0393,0.488
2.541183,0.5162,-0.0191,0.0386,0.518
2.551216,0.8393,0.1170,-0.2394,0.881
2.561167,0.7600,0.1865,-0.8148,1.130
2.572568,0.6269,0.1628,-1.3215,1.472
2.581134,0.3238,0.2672,-1.8261,1.874
2.591197,0.3017,0.3084,-1.9932,2.039
2.601282,0.2250,0.0931,-1.8110,1.827
2.611665,0.1996,-0.1075,-1.2414,1.262
2.637632,0.1306,-0.2978,-0.6601,0.736
2.638638,0.2012,-0.3057,-0.6106,0.712
2.641240,0.5508,-0.1438,-1.0165,1.165
2.652222,0.8917,0.3244,-1.7589,1.999
2.661183,0.9369,0.5635,-2.5413,2.766
2.671299,0.9838,0.6661,-3.1537,3.370
2.681192,1.0641,0.5787,-3.0914,3.320
2.693972,0.9624,0.2412,-2.6886,2.866
2.701980,0.9213,-0.0447,-2.0128,2.214
2.711161,0.9225,-0.1436,-1.3337,1.628
2.721744,1.2351,-0.0382,-0.8401,1.494
2.732571,1.5439,0.0089,-0.8580,1.766
2.741225,1.5890,0.0426,-1.2505,2.022
2.762094,1.4622,0.1322,-1.5836,2.159
2.763661,1.3038,0.1035,-1.7365,2.174
2.772162,1.3825,0.0969,-1.3237,1.916
2.782217,1.6760,-0.1809,-0.3927,1.731
2.791304,1.5722,-0.6622,1.2605,2.121
2.801192,0.8612,-0.8105,2.3452,2.627
2.812026,0.6678,-0.7462,2.2755,2.486
2.821159,0.9656,-0.4447,1.8955,2.173
2.831097,1.3705,0.3791,1.9252,2.393
2.841102,2.0023,1.0751,1.8760,2.947
2.851606,2.1975,1.1027,2.2790,3.352
2.861067,1.8472,0.7672,2.7040,3.363
2.871146,1.6245,0.7205,3.4348,3.867
2.883438,1.0798,0.3902,3.6715,3.847
2.892714,0.8900,0.0274,3.4024,3.517
2.905280,0.8687,-0.0442,3.0492,3.171
2.911561,2.0510,0.9590,-0.2503,2.278
2.921347,1.0397,1.0522,2.0330,2.514
2.931890,0.8590,0.9037,2.9782,3.229
2.941590,0.9720,0.9963,2.0605,2.487
2.951476,0.1740,0.9400,1.8537,2.086
2.961706,0.1885,0.5526,2.0609,2.142
2.972136,-0.1151,-0.0971,2.9588,2.963
2.981220,-0.8750,-1.1569,3.2504,3.559
2.991171,-1.4051,-1.9330,3.1864,3.983
3.001173,-2.1344,-2.1124,2.6763,4.022
3.012319,-2.4754,-1.9985,1.1211,3.373
3.021544,-2.4751,-1.6264,-0.7594,3.057
3.037627,-2.1957,-1.2682,-2.2979,3.422
3.041366,-1.6681,-0.6324,-2.8975,3.403
3.051997,-1.0002,0.1522,-3.1519,3.310
3.061783,-0.3253,0.4864,-3.4444,3.494
3.072232,-0.3068,0.4607,-3.4902,3.534
3.081156,-0.3996,-0.1950,-3.0731,3.105
3.092459,-1.0785,-0.8045,-2.1750,2.558
3.101179,-1.7083,-1.3811,-1.3975,2.604
3.111928,-2.1373,-1.9366,-1.2491,3.143
3.121605,-2.5227,-2.2474,-1.7173,3.790
3.131946,-2.7673,-2.4917,-2.2242,4.337
3.141245,-3.0093,-2.6009,-2.7407,4.830
3.151194,-3.1257,-2.5157,-3.2539,5.166
3.161184,-3.6041,-3.3253,-4.5528,6.691
3.190216,-3.3384,-2.8221,-4.7134,6.428
3.191620,-2.0219,-1.4343,-3.7848,4.524
3.195924,-1.4931,-0.7531,-3.7133,4.072
3.201343,-1.3547,-0.7248,-3.9069,4.198
3.212234,-1.3462,-0.9069,-3.6825,4.024
3.232468,-1.3032,-0.6758,-3.0508,3.386
3.233621,-0.6105,-0.0110,-2.3106,2.390
3.248984,0.9125,0.4772,-2.0939,2.333
3.252061,2.6388,0.8637,-0.9533,2.936
3.264929,3.3281,0.7627,1.1064,3.589
3.278360,3.3798,0.6261,3.6336,5.002
3.281666,3.1324,0.3547,3.0810,4.408
3.294477,2.9902,0.0157,2.7598,4.069
3.301463,2.8596,0.1047,1.9767,3.478
3.311633,2.6191,0.0621,1.0498,2.822
3.326053,2.2503,-0.1350,0.4038,2.290
3.331655,1.8064,-0.8441,-0.2976,2.016
3.359268,1.4801,-1.4376,-1.2696,2.423
3.360771,1.2493,-1.6996,-1.7825,2.762
3.361534,0.9666,-1.6291,-1.6652,2.522
3.372365,0.6426,-2.0455,-1.7179,2.747
3.381658,0.2094,-2.7173,-1.8963,3.320
3.391621,-0.6952,-3.6529,-2.2575,4.350
3.401579,-1.4585,-4.8777,-1.1760,5.225
3.411831,-2.2639,-6.0682,-0.0226,6.477
3.422256,-3.1625,-6.9327,0.5838,7.642
3.431469,-3.3799,-6.8909,0.9634,7.735
3.441633,-3.0138,-6.8312,1.4408,7.604
3.461702,-2.2213,-6.8156,1.9079,7.418
3.463607,-1.5951,-6.4217,2.4370,7.051
3.472043,-1.1215,-6.0623,2.6584,6.714
3.482659,-0.8627,-5.7258,2.8489,6.453
3.492073,-0.9660,-5.5430,3.1539,6.450
3.501565,-1.2634,-5.3066,3.5092,6.486
3.511512,-1.5168,-4.9725,3.8094,6.445
3.521562,-1.4775,-4.5161,3.9283,6.165
3.532395,-1.1734,-3.8563,3.9125,5.617
3.541541,-0.8398,-2.8568,3.7103,4.757
3.551565,-0.3223,-1.8461,3.3468,3.836
3.561496,0.2467,-1.0180,2.6215,2.823
3.572081,0.9040,-0.1629,1.7525,1.979
3.585308,1.4920,0.6453,0.9051,1.861
3.591657,2.2151,1.1763,0.2056,2.516
3.611399,3.2002,1.8194,-0.0242,3.681
3.613470,3.8550,2.0514,0.1787,4.370
3.621807,3.3500,2.1139,0.4381,3.985
3.631569,2.6091,2.3469,0.0613,3.510
3.641664,2.2974,2.5728,-0.5072,3.486
3.651828,2.2922,2.7157,-1.0327,3.701
3.661716,2.4767,2.9615,-1.2227,4.050
3.671722,2.6252,3.2505,-1.2685,4.367
3.681982,2.7257,3.5125,-1.1788,4.600
3.694537,2.8665,3.6006,-1.1678,4.748
3.701489,3.0102,3.5305,-0.8605,4.719
3.711311,2.9140,3.3215,-0.4996,4.447
3.721473,2.7705,2.9241,-0.0940,4.029
3.731823,2.3355,2.6244,0.4925,3.547
3.741884,2.0441,2.4752,0.9718,3.354
3.756376,2.1450,2.4507,1.3008,3.507
3.763760,2.4036,2.6008,1.6640,3.913
3.772399,2.8573,2.9542,1.9800,4.562
3.781390,3.2269,3.2733,2.0777,5.044
3.791577,3.3514,3.3794,2.0910,5.199
3.801210,3.3372,3.3900,2.1078,5.203
3.811645,3.3140,3.4149,2.1768,5.233
3.821340,3.2438,3.4163,2.0416,5.134
3.831136,3.1263,3.3058,1.8102,4.897
3.841232,2.7458,3.1812,1.5242,4.470
3.852209,2.5456,3.1218,1.2747,4.225
3.861775,2.4508,3.1387,1.1739,4.152
3.871910,2.5021,3.1638,1.1556,4.196
3.883626,2.5619,3.1675,1.2781,4.270
3.892109,2.7388,3.0034,1.6292,4.379
3.901567,2.6315,2.9080,2.1962,4.495
3.911481,2.5954,2.8743,2.4736,4.595
3.922187,2.9683,2.8566,2.6852,4.917
3.932694,3.0416,3.0102,2.7524,5.088
3.941303,3.0412,3.1195,2.7045,5.128
3.951358,3.4294,3.3520,2.6098,5.460
3.961258,3.9513,3.6289,2.7346,6.022
3.971997,4.0835,3.9969,2.9011,6.408
3.981235,4.2530,4.3465,2.8785,6.728
3.991461,4.1915,4.5087,2.4992,6.644
4.001215,3.8004,4.5802,2.0815,6.305
4.014470,3.4450,4.6202,1.6898,6.006
4.042093,3.3644,4.6491,1.3794,5.902
4.043586,3.6586,4.6183,1.3514,6.045
4.044364,4.0922,4.5569,1.7072,6.358
4.052752,4.7720,4.4451,2.0030,6.822
4.061283,6.0589,4.1158,2.1172,7.624
4.071212,7.2429,3.5767,2.2951,8.398
4.081149,8.8319,2.6505,2.6727,9.601
4.092085,9.9712,1.8763,3.2862,10.665
4.109252,10.9158,1.5784,3.8759,11.691
4.111309,11.9399,1.6886,4.4865,12.866
4.138978,12.6365,2.1163,5.0954,13.789
4.142056,12.3506,2.8959,5.8589,13.973
4.142977,11.7045,3.5632,6.4599,13.836
4.151516,11.3054,3.9507,6.6175,13.683
4.161308,10.8437,3.9551,6.3479,13.173
4.172909,10.0693,3.2464,5.5653,11.954
4.192353,8.8276,2.2233,4.7649,10.275
4.194368,9.1213,0.6981,2.8823,9.591
4.201870,9.5293,-0.9666,1.9108,9.767
4.212572,9.3091,-2.0607,1.6941,9.684
4.223131,8.7641,-2.7315,2.0299,9.402
4.231452,9.1516,-3.7841,2.5883,10.236
4.243851,9.0396,-4.8670,2.9387,10.679
4.262919,8.3977,-5.6896,3.4177,10.704
4.264753,7.3179,-6.2711,3.8423,10.375
4.271769,6.3169,-6.9001,4.1853,10.248
4.281630,5.3211,-7.4051,4.5128,10.174
4.291902,4.3434,-7.6145,4.6349,9.916
4.302064,3.2462,-7.3795,4.1548,9.070
4.314609,2.4826,-7.1258,3.6379,8.377
4.337992,1.8087,-6.8977,3.2510,7.837
4.339275,1.4285,-6.7842,2.8026,7.478
4.342164,0.8404,-6.8352,2.3642,7.281
4.352282,-0.7506,-6.1974,1.7646,6.487
4.361913,-0.9883,-6.8586,1.6253,7.117
4.371996,-0.5299,-7.5956,1.5702,7.774
4.381120,-0.7240,-8.0849,1.8284,8.321
4.391449,-1.1514,-8.3430,2.1246,8.686
4.401657,-1.7941,-8.3152,2.2622,8.802
4.412700,-2.5447,-8.2175,2.4439,8.943
4.421513,-3.4129,-7.9685,2.4860,9.018
4.431414,-3.9770,-7.9548,2.3850,9.208
4.443168,-4.1493,-8.1210,2.3480,9.417
4.452133,-4.3327,-8.2705,2.3196,9.620
4.461777,-4.6362,-8.4725,2.4536,9.965
4.472678,-4.9926,-8.4501,2.5690,10.145
4.486097,-5.2561,-8.5737,2.7294,10.420
4.492672,-5.6442,-8.5492,3.0948,10.702
4.515320,-5.9434,-8.1604,3.3104,10.624
4.517051,-6.2639,-8.0584,2.8812,10.605
4.521816,-7.0089,-8.2496,2.0120,11.010
4.531983,-7.8555,-8.3731,1.0823,11.532
4.541478,-7.9606,-7.5431,0.0950,10.967
4.551514,-9.0394,-8.1426,0.0895,12.166
4.561452,-10.5616,-9.2680,-1.1848,14.101
4.573196,-10.8913,-8.9723,-1.7890,14.224
4.597041,-10.8339,-8.4804,-1.4426,13.834
4.599491,-10.1353,-8.1350,-1.2408,13.055
4.601628,-9.2261,-8.1281,-0.9826,12.335
4.615783,-8.8206,-8.5745,-0.2799,12.305
4.621855,-8.3002,-9.2895,0.2198,12.459
4.631639,-7.2626,-10.0366,0.2228,12.391
4.641752,-6.2856,-10.6860,0.4327,12.405
4.653169,-5.4463,-10.9621,0.5708,12.254
4.685302,-4.6352,-10.9827,0.3872,11.927
4.687249,-3.5070,-11.0735,0.0914,11.616
4.688490,-2.3245,-11.2001,-0.7142,11.461
4.694251,-1.4002,-11.2415,-1.2072,11.393
4.701653,-0.4371,-11.7737,-2.1811,11.982
4.715104,0.6627,-12.6384,-3.1350,13.038
4.721862,1.5382,-13.9192,-3.1983,14.365
4.741163,1.7977,-15.3711,-2.2105,15.633
4.743458,2.1585,-16.6436,-1.2218,16.827
4.751601,3.3785,-17.6579,-0.2990,17.981
4.761564,4.4323,-17.8195,0.7226,18.377
4.772061,5.1863,-17.1476,1.3356,17.964
4.781792,5.4279,-15.6262,1.2781,16.591
4.791590,5.5812,-13.6649,1.1215,14.803
4.801445,5.7152,-11.5974,1.0875,12.975
4.812077,5.8966,-9.9547,1.0684,11.619
4.822095,6.4469,-8.5282,0.8908,10.728
4.831530,7.0118,-6.8997,0.0259,9.837
4.860088,7.5184,-5.2523,-1.2872,9.261
4.861650,7.5956,-4.0659,-2.9326,9.101
4.862505,7.3833,-3.2759,-4.3846,9.191
4.883145,6.9555,-2.6357,-4.5911,8.741
4.884813,6.6038,-2.0345,-3.6749,7.827
4.905778,6.8064,-1.5881,-2.0862,7.294
4.907317,7.1378,-1.3660,0.1190,7.268
4.911579,7.2877,-1.1358,1.8778,7.611
4.922248,6.9662,-1.2023,3.1747,7.749
4.932009,6.1806,-1.2304,3.7849,7.351
4.941724,5.5229,-1.5679,4.2463,7.141
4.951446,4.8807,-2.0038,4.8445,7.163
4.961430,4.4472,-2.3075,5.6865,7.579
4.973340,4.4250,-2.4160,6.4556,8.191
4.981414,4.6615,-2.2776,7.1475,8.832
4.994826,4.9707,-1.8814,7.6398,9.307
5.001631,5.2336,-1.3253,7.7912,9.479
5.012071,5.4397,-0.6772,7.7172,9.466
5.021839,5.6485,0.0634,7.4476,9.348
5.031215,5.9191,0.8572,7.2211,9.376
5.041286,6.1627,1.6937,7.3538,9.743
5.052675,6.2903,2.6019,7.7288,10.299
5.061300,6.4071,3.3075,7.9997,10.770
5.075402,6.5596,3.7321,8.0281,11.018
5.081279,6.6770,4.2186,8.2862,11.447
5.099533,7.1204,4.5906,8.5782,12.057
5.101992,7.8966,4.9477,8.6258,12.698
5.111359,8.7360,5.4778,8.6605,13.466
5.121996,9.3673,5.9872,8.4807,13.983
5.136037,9.8925,6.4688,8.0127,14.280
5.141405,10.0333,6.7285,7.2649,14.097
5.158258,9.8284,6.7862,6.3174,13.511
5.161341,9.4180,6.4944,5.5373,12.710
5.172329,8.8575,6.0087,5.0678,11.842
5.181290,8.2515,5.6224,5.0116,11.172
5.194156,7.7381,5.2088,5.1507,10.655
5.201248,7.4220,4.9308,5.3137,10.375
5.212743,7.3015,4.7452,5.3840,10.238
5.221556,7.2957,4.6318,5.3552,10.167
5.231792,7.4143,4.4932,5.1756,10.097
5.241471,7.4902,4.4473,5.0502,10.069
5.252119,7.4044,4.4153,4.7910,9.863
5.261248,7.4023,4.2499,4.4173,9.611
5.271279,7.5137,4.0478,3.9602,9.409
5.289030,7.6992,3.6114,3.6185,9.242
5.293022,7.8115,3.1356,3.3938,9.076
5.302089,8.0670,2.6097,2.9836,8.988
5.313869,8.6246,2.1709,2.5057,9.240
5.324193,9.4058,1.8183,1.8828,9.763
5.332667,10.2899,1.3836,1.3333,10.468
5.341095,11.1137,0.7367,1.0476,11.187
5.351425,11.9414,-0.2520,1.0201,11.988
5.374313,12.8197,-1.2016,1.1655,12.929
5.376451,13.9637,-1.8482,1.8985,14.213
5.381204,14.5543,-1.9483,3.7867,15.165
5.391264,14.5247,-1.7975,5.2559,15.551
5.401387,14.2441,-1.4369,5.0423,15.178
5.421168,13.8542,-1.4025,3.7945,14.433
5.423118,13.4196,-1.6439,2.4428,13.739
5.431218,12.9884,-2.3843,1.0445,13.247
5.441348,12.6341,-3.5300,-0.2067,13.120
5.451974,12.0715,-4.7691,-0.5695,12.992
5.461631,12.1264,-6.3357,-1.4150,13.755
5.471487,12.2704,-7.9245,-1.3988,14.674
5.481652,12.1193,-9.5846,-0.5243,15.460
