time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006150,0.2190,-0.2995,-2.3358,2.365
0.016147,-0.1350,-0.3089,-1.4717,1.510
0.026615,-0.7645,-1.0362,0.1063,1.292
0.036130,-0.7797,-1.4601,0.7013,1.798
0.047952,-0.5361,-1.5180,0.5652,1.706
0.056197,-0.3855,-1.0719,0.5382,1.260
0.066942,-0.1603,-0.7450,0.3441,0.836
0.076071,0.1042,-0.5219,-0.0769,0.538
0.086214,0.2826,-0.3646,-0.4606,0.652
0.096238,0.2204,-0.2632,-1.0126,1.069
0.107220,-0.1043,-0.5195,-1.2910,1.396
0.116174,-0.5081,-0.5613,-1.3829,1.577
0.126051,-0.6955,-0.6000,-0.9343,1.310
0.136087,-0.5477,-0.6760,-0.9072,1.257
0.146831,-0.3922,-0.7212,-1.1648,1.425
0.156022,-0.2634,-0.6667,-1.4027,1.575
0.166098,-0.0889,-0.5317,-1.6108,1.699
0.176087,0.0459,-0.4060,-1.7795,1.826
0.186591,0.1538,-0.3701,-1.8697,1.912
0.196154,0.1714,-0.4257,-1.8132,1.870
0.206298,0.1741,-0.4746,-1.4137,1.501
0.216249,0.3420,-0.5264,-1.1419,1.303
0.227269,0.5346,-0.6094,-0.7525,1.106
0.236312,0.7680,-0.8096,-0.5393,1.239
0.246433,0.9283,-0.8407,-0.3255,1.294
0.256331,0.9077,-0.7214,-0.2383,1.184
0.266860,0.9939,-0.6482,-0.4547,1.271
0.276339,1.0365,-0.6106,-0.7290,1.407
0.286862,1.0115,-0.5784,-0.9332,1.493
0.296383,0.8952,-0.7173,-0.8508,1.428
0.307460,0.9038,-0.8799,-0.7268,1.456
0.316423,0.7749,-0.8604,-0.3555,1.211
0.326432,0.7964,-0.8077,-0.1593,1.145
0.336424,0.7944,-0.7927,-0.0608,1.124
0.346946,0.8855,-0.8070,-0.0504,1.199
0.358087,1.0397,-0.8220,-0.1188,1.331
0.366602,1.0800,-0.8281,-0.1974,1.375
0.376685,1.1812,-0.7371,-0.2957,1.423
0.387309,1.1152,-0.6274,-0.2273,1.300
0.396314,1.0372,-0.4899,-0.0806,1.150
0.406306,1.0399,-0.3942,-0.2486,1.140
0.416307,0.9951,-0.3009,-0.5547,1.178
0.426821,0.8601,-0.1689,-0.7037,1.124
0.436296,0.6921,-0.1344,-0.9500,1.183
0.446398,0.5865,-0.1865,-0.9692,1.148
0.456494,0.5532,-0.1374,-0.8686,1.039
0.467114,0.5557,0.0121,-0.8643,1.028
0.476505,0.6542,0.2411,-0.9768,1.200
0.498729,0.6387,0.4597,-1.1374,1.383
0.500193,0.6818,0.6484,-1.1989,1.524
0.507194,0.5997,0.6602,-1.1513,1.456
0.516417,0.3845,0.6232,-1.0827,1.307
0.526407,0.2785,0.7040,-0.9144,1.187
0.536345,0.1920,0.6078,-0.6266,0.894
0.547026,0.0879,0.4609,-0.2299,0.523
0.556290,-0.1330,0.2906,0.3733,0.491
0.566255,-0.4250,0.2224,0.4848,0.682
0.576347,-0.6161,0.1689,0.4473,0.780
0.586775,-0.7568,0.2797,0.5565,0.980
0.596239,-0.7306,0.4772,0.6855,1.110
0.606274,-0.5397,0.5943,0.9227,1.223
0.617810,-0.3324,0.7775,1.1504,1.428
0.627348,-0.1563,0.9088,1.4565,1.724
0.636849,-0.1189,0.8795,1.6444,1.869
0.646176,-0.1885,0.8083,1.7140,1.904
0.656352,-0.4005,0.6386,1.7441,1.900
0.667519,-0.6431,0.5311,1.7356,1.926
0.676323,-0.7857,0.4982,1.7280,1.963
0.686313,-0.7985,0.5986,1.6623,1.939
0.696291,-0.9097,0.6437,1.5572,1.915
0.707051,-1.0229,0.6510,1.3335,1.802
0.716318,-1.1215,0.6578,1.1968,1.767
0.726273,-1.1697,0.5061,1.2160,1.762
0.736528,-1.4830,0.2340,1.3811,2.040
0.752607,-1.7065,0.0665,1.4264,2.225
0.756362,-1.9558,-0.2905,1.7238,2.623
0.777315,-2.1329,-0.6012,2.0873,3.044
0.778149,-2.0369,-0.5331,2.1323,2.997
0.787469,-1.8228,-0.3517,2.0243,2.747
0.796572,-1.5040,-0.0474,1.7446,2.304
0.806312,-1.1913,0.2321,1.4508,1.892
0.816666,-0.9385,0.4484,1.2918,1.658
0.827092,-0.6105,0.5531,1.2786,1.521
0.836769,-0.4135,0.4687,1.3433,1.482
0.847238,-0.3450,0.2849,1.3976,1.467
0.856424,-0.2357,0.0809,1.6080,1.627
0.867234,-0.1813,-0.2601,1.7291,1.758
0.877303,-0.2558,-0.4922,1.8384,1.920
0.886479,-0.2801,-0.6633,1.7104,1.856
0.896574,-0.2127,-0.6750,1.4524,1.616
0.906894,-0.0564,-0.5967,1.0554,1.214
0.916386,0.0353,-0.4790,0.5399,0.723
0.946157,0.1925,-0.4103,0.2512,0.518
0.946832,0.2727,-0.4399,0.1220,0.532
0.948134,0.3629,-0.5977,0.2305,0.736
0.956987,0.3959,-0.8443,0.5763,1.096
0.966443,0.4157,-1.0529,0.8930,1.442
0.976417,0.3776,-1.1747,1.0812,1.641
0.987128,0.3741,-1.1707,1.0120,1.592
0.996439,0.3685,-1.0497,0.7052,1.317
1.007816,0.4197,-0.8983,0.3285,1.045
1.016489,0.4861,-0.6760,-0.0576,0.835
1.027322,0.6322,-0.5201,-0.3739,0.900
1.036506,0.6969,-0.4022,-0.6001,1.004
1.046441,0.6874,-0.3427,-0.7755,1.091
1.072732,0.6407,-0.2544,-0.7533,1.021
1.073468,0.8594,-0.1672,-0.5628,1.041
1.076404,0.5006,-0.2099,-0.2246,0.587
1.086499,0.3149,-0.1281,-0.2013,0.395
1.097977,0.3837,-0.0296,-0.2483,0.458
1.107162,0.3247,0.0277,-0.3453,0.475
1.116303,0.2077,0.1340,-0.5504,0.603
1.126374,0.1905,0.2027,-0.7647,0.814
1.136453,0.4002,0.2944,-0.7812,0.926
1.146856,0.5700,0.3992,-0.6778,0.971
1.156395,0.7478,0.4761,-0.5339,1.035
1.166428,0.8535,0.4147,-0.3997,1.030
1.176576,0.8582,0.3316,-0.3837,0.997
1.207186,0.8984,0.2569,-0.3678,1.004
1.207817,0.9244,0.1519,-0.3025,0.984
1.208013,0.8777,0.0661,-0.1974,0.902
1.216546,0.8574,0.0590,-0.1797,0.878
1.226890,0.7657,0.0029,-0.1908,0.789
1.236460,0.7086,-0.0137,-0.0832,0.714
1.246402,0.6953,-0.0791,0.1826,0.723
1.256526,0.5414,-0.1943,0.3409,0.669
1.268322,0.3177,-0.3207,0.4988,0.673
1.276790,0.3500,-0.4184,0.5679,0.787
1.286725,0.0323,-0.5463,0.7341,0.916
1.296694,-0.2031,-0.5972,0.6730,0.922
1.306869,-0.2437,-0.6681,0.5412,0.894
1.324216,-0.2374,-0.6311,0.2900,0.734
1.326894,-0.1654,-0.5447,0.0375,0.570
1.356483,-0.1089,-0.4773,-0.2548,0.552
1.357023,-0.0700,-0.4487,-0.5572,0.719
1.357226,-0.0992,-0.4968,-0.7115,0.873
1.366479,0.0188,-0.4837,-0.9038,1.025
1.376538,-0.2488,-0.4979,-0.7509,0.935
1.386821,-0.2559,-0.5120,-0.7048,0.908
1.396298,-0.1894,-0.5460,-0.4618,0.740
1.406380,-0.1174,-0.5028,-0.2478,0.573
1.416379,-0.0274,-0.4612,-0.1913,0.500
1.427235,0.1123,-0.3517,-0.2629,0.453
1.436395,0.1745,-0.3004,-0.2852,0.449
1.452170,0.2181,-0.2866,-0.3559,0.506
1.456666,0.1851,-0.3290,-0.4451,0.584
1.488938,0.1034,-0.4173,-0.4541,0.625
1.489387,0.0612,-0.4624,-0.3336,0.573
1.489536,-0.0097,-0.4749,-0.0840,0.482
1.496431,-0.1088,-0.4660,0.0878,0.487
1.507146,-0.1577,-0.4083,0.1024,0.450
1.516308,-0.1568,-0.3127,0.1162,0.369
1.526348,-0.1657,-0.2879,0.0600,0.338
1.536379,-0.2723,-0.3141,-0.0365,0.417
1.546795,-0.3481,-0.2721,-0.0944,0.452
1.556312,-0.2942,-0.1904,-0.0741,0.358
1.566406,-0.1803,-0.0993,-0.0248,0.207
1.576793,-0.1445,-0.0980,-0.1040,0.203
1.587148,-0.1476,-0.0982,-0.2821,0.333
1.596528,-0.1403,-0.0295,-0.4308,0.454
1.606432,-0.0365,0.0511,-0.3033,0.310
1.616481,0.0451,0.1239,-0.1547,0.203
1.641764,0.1042,0.1573,0.0141,0.189
1.642628,0.1501,0.1502,0.2125,0.300
1.646838,0.2722,0.1508,0.4886,0.579
1.656628,0.1874,0.0991,0.5572,0.596
1.667183,0.2018,0.0640,0.5748,0.613
1.676454,0.2861,-0.0801,0.6404,0.706
1.687028,0.2355,-0.1565,0.7934,0.842
1.696558,0.0007,-0.0962,0.7003,0.707
1.707217,0.0657,-0.0956,0.3800,0.397
1.716401,0.2707,-0.0648,0.0987,0.295
1.726405,0.3382,-0.0811,0.0735,0.355
1.736720,0.4244,-0.1546,0.0201,0.452
1.747281,1.1257,-0.0418,0.0457,1.127
1.776413,0.4576,-0.2771,0.4743,0.715
1.777029,0.0845,-0.4716,0.3218,0.577
1.777224,-0.2827,-0.3030,0.1455,0.439
1.787228,-0.3213,-0.3953,-0.1602,0.534
1.796387,-0.1487,-0.3429,-0.6130,0.718
1.806468,-0.1074,-0.2591,-0.5340,0.603
1.816484,-0.2354,-0.2196,-0.3143,0.450
1.827359,-0.3065,-0.2034,-0.1127,0.385
1.838175,-0.0677,-0.2879,-0.4111,0.506
1.846464,0.3690,-0.3824,-0.5114,0.738
1.856518,0.3041,-0.4678,-0.1259,0.572
1.866880,0.1405,-0.5571,0.0666,0.578
1.876385,0.1505,-0.6734,0.1043,0.698
1.896230,0.1156,-0.7305,0.1240,0.750
1.897033,0.5507,-0.4660,-0.4428,0.846
1.907390,0.6719,-0.3806,-0.5522,0.949
1.916555,-0.0237,-0.1940,0.1775,0.264
1.926399,-0.0398,-0.1763,-0.0644,0.192
1.936372,0.2547,-0.2946,-0.5587,0.681
1.946811,0.1512,-0.2313,-0.5800,0.642
1.956845,0.3630,-0.2072,-0.3110,0.521
1.967857,0.5483,-0.3592,0.3459,0.741
1.976426,0.7380,-0.4449,0.7385,1.135
1.987373,0.8746,-0.5441,1.0024,1.437
1.996454,1.0969,-0.6782,0.9039,1.575
2.006812,0.8717,-0.5436,1.1602,1.550
2.021542,0.8902,-0.2797,0.7616,1.204
2.027022,0.6820,-0.0249,0.5545,0.879
2.040289,0.5774,-0.0137,0.2825,0.643
2.046448,0.5972,-0.1181,0.3178,0.687
2.056515,0.6762,-0.3946,0.9063,1.198
2.067249,0.4627,-0.6741,1.3877,1.611
2.076396,0.2776,-0.6036,2.1513,2.252
2.086753,0.3325,-0.4037,2.7640,2.813
2.098154,0.3281,-0.2776,3.1055,3.135
2.107006,0.2160,-0.1506,3.0452,3.057
2.116899,0.0785,-0.0049,2.4325,2.434
2.126555,-0.0273,0.1020,2.1518,2.154
2.136564,0.1999,-0.0131,1.9708,1.981
2.147779,-0.3907,-0.6149,2.4894,2.594
2.156615,-0.9057,-1.4185,3.4721,3.858
2.167509,-1.4158,-2.0010,3.9813,4.675
2.176507,-1.5120,-1.7732,3.9570,4.592
2.186885,-1.1401,-1.0688,3.6277,3.950
2.196821,-0.6238,-0.3412,2.7418,2.832
2.206661,-0.6449,0.3403,2.1873,2.306
2.216645,-0.3748,0.8318,1.7325,1.958
2.229002,-0.3060,0.9876,1.4477,1.779
2.236496,-0.1879,0.8764,1.1766,1.479
2.246456,-0.0716,0.4094,1.1150,1.190
2.256412,-0.1523,-0.3936,1.3994,1.462
2.266856,-0.2770,-1.0909,1.5088,1.882
2.277484,-0.1706,-1.2307,1.1669,1.705
2.286399,0.1873,-1.0481,0.6091,1.227
2.297392,0.7108,-0.7506,0.5912,1.191
2.307311,1.1179,-0.6267,0.8957,1.564
2.327430,1.4683,-0.7324,1.2826,2.083
2.329287,1.8579,-0.9469,1.6401,2.653
2.336618,2.2752,-1.2170,1.6025,3.037
2.347227,2.7270,-1.4663,1.4246,3.408
2.356536,2.6082,-1.6646,1.3147,3.362
2.366555,2.1674,-1.6523,1.1880,2.973
2.376573,1.9514,-1.4976,0.9973,2.654
2.387454,1.8537,-1.5037,0.5978,2.461
2.396469,1.5903,-1.5493,0.1208,2.224
2.407543,1.6535,-1.2347,-1.0269,2.305
2.416476,1.3858,-1.2024,-2.2302,2.888
2.427089,0.4273,-1.7740,-2.4713,3.072
2.436529,-0.5729,-2.3363,-2.5342,3.494
2.446430,-1.0842,-2.4590,-2.7081,3.815
2.472625,-0.5688,-2.2385,-2.3599,3.302
2.474614,-0.3946,-2.2165,-1.1176,2.513
2.476825,-0.4104,-2.1774,0.0044,2.216
2.486780,-0.7056,-2.1520,0.4903,2.317
2.496708,-0.6025,-1.9399,0.5037,2.093
2.507152,-0.0364,-1.5477,0.1909,1.560
2.516492,0.3084,-1.1613,-0.2716,1.232
2.526521,0.3102,-0.8341,-1.0010,1.339
2.537113,-0.0086,-0.5875,-1.6523,1.754
2.547672,-0.4045,-0.5611,-2.0171,2.132
2.557686,-0.5978,-0.6616,-1.9855,2.177
2.566647,-0.7478,-0.7510,-1.7625,2.057
2.576375,-0.8235,-0.7828,-1.7123,2.055
2.602011,-0.6970,-0.8584,-1.4432,1.818
2.603809,-0.2702,-0.6374,-0.9561,1.180
2.606745,0.2771,-0.1724,-0.7241,0.794
2.616433,0.2212,-0.1740,-0.8373,0.883
2.627118,-0.1860,-0.3152,-1.1695,1.225
2.636360,-0.1635,-0.2153,-3.6235,3.634
2.646421,-0.2770,-0.3976,-2.6357,2.680
2.656762,-0.8348,-0.7489,-1.4761,1.854
2.667559,-0.7665,-0.5864,-2.2864,2.482
2.676399,-0.4025,0.0303,-2.5118,2.544
2.686506,-0.0988,0.3800,-1.3061,1.364
2.696411,0.1264,0.6129,0.9953,1.176
2.707147,0.3042,0.8169,1.5891,1.812
2.720867,0.4581,0.6417,0.8892,1.188
2.726487,0.7105,0.2095,-0.7954,1.087
2.747737,1.0820,0.1139,-2.9858,3.178
2.749431,1.2724,0.2540,-5.0253,5.190
2.756467,1.2635,0.5968,-6.2891,6.442
2.766541,1.1298,1.1466,-6.6165,6.809
2.776538,0.3572,1.8166,-6.2130,6.483
2.787353,-0.3202,2.3799,-3.6173,4.342
2.796599,0.2865,2.0809,-1.8842,2.822
2.806484,1.1523,1.4218,-0.6560,1.944
2.816517,1.3816,0.7354,0.8414,1.777
2.826893,1.2616,0.2780,1.1043,1.700
2.836741,1.1559,-0.0366,0.5723,1.290
2.852320,1.0603,-0.0479,0.2061,1.081
2.856539,1.1923,0.0743,-0.2996,1.232
2.877903,0.9728,0.2293,-0.3676,1.065
2.879236,0.9192,0.3887,-1.0589,1.455
2.886609,1.2912,0.7454,-1.8239,2.356
2.896594,1.7791,0.9044,-2.1076,2.903
2.907077,1.6932,0.8596,-1.3153,2.310
2.916480,1.6254,1.5496,-0.0129,2.246
2.926447,1.7203,0.9857,-0.2932,2.004
2.936432,0.8936,-0.2330,0.0283,0.924
2.947159,0.3181,-1.1414,0.8853,1.479
2.956720,0.5976,-0.9931,0.7035,1.356
2.966384,0.7246,-1.1005,0.0483,1.319
2.976702,0.2613,-1.7277,-0.2556,1.766
2.986892,-0.6728,-2.0273,-0.8673,2.305
2.996435,-0.2455,-2.1512,-1.4739,2.619
3.006413,0.0663,-2.1193,-1.6741,2.702
3.016520,-0.1064,-1.7067,-1.3709,2.192
3.041548,-0.0270,-1.2208,-1.8101,2.183
3.043644,0.6512,-0.5646,-2.9290,3.053
3.046793,1.1357,-0.1388,-3.9675,4.129
3.056449,1.7706,0.1794,-5.2372,5.531
3.067059,2.8651,0.5896,-6.4997,7.128
3.076489,3.2851,0.5761,-6.7661,7.543
3.086859,3.0723,0.1302,-6.4042,7.104
3.096427,2.8334,-0.2384,-6.0632,6.697
3.107269,2.5897,-0.7139,-5.8535,6.440
3.116843,2.3589,-1.3990,-5.2655,5.937
3.126782,1.8731,-2.0453,-4.4277,5.225
3.136370,1.4845,-2.4670,-3.8929,4.842
3.147073,1.3725,-2.6764,-3.7615,4.816
3.162359,1.2079,-2.8440,-3.8048,4.901
3.166699,0.8886,-3.1690,-3.8930,5.098
3.176574,0.1093,-3.4072,-3.7883,5.096
3.189110,-0.4901,-3.6101,-3.9233,5.354
3.196793,-0.7604,-4.0480,-4.0818,5.799
3.206495,-0.9899,-4.6193,-3.3913,5.815
