time,ax,ay,az,atotal
0.006526947021484375,-0.09,-0.38,-0.71,0.81
0.03478097915649414,0.35,-0.07,-0.79,0.86
0.036228179931640625,0.8,0.07,-0.58,0.99
0.03722715377807617,0.57,-0.06,-0.27,0.63
0.04925823211669922,0.25,-0.1,-0.18,0.32
0.05574321746826172,0.15,-0.09,-0.14,0.22
0.06659603118896484,0.09,0.02,-0.18,0.2
0.07606911659240723,-0.09,0.05,-0.19,0.21
0.08556795120239258,-0.15,-0.02,-0.09,0.17
0.0954141616821289,-0.04,0.0,-0.02,0.04
0.10903406143188477,0.0,0.04,0.07,0.08
0.13567209243774414,-0.05,0.0,0.14,0.14
0.13729310035705566,-0.09,-0.03,0.11,0.14
0.13888311386108398,-0.01,0.04,0.1,0.1
0.1504201889038086,0.05,0.06,0.03,0.08
0.15514516830444336,0.03,0.01,-0.01,0.03
0.16634798049926758,0.01,0.0,0.02,0.02
0.17530608177185059,0.07,0.0,0.04,0.08
0.18490910530090332,0.12,-0.03,0.02,0.12
0.19495296478271484,0.14,-0.06,0.01,0.15
0.20730805397033691,0.13,-0.07,0.0,0.14
0.2397000789642334,0.09,-0.07,-0.04,0.12
0.24129295349121094,0.11,-0.03,-0.08,0.13
0.24288511276245117,0.11,0.01,-0.08,0.13
0.24431705474853516,0.01,0.03,0.03,0.04
0.25474023818969727,-0.04,0.01,0.07,0.08
0.2671189308166504,-0.04,0.01,0.05,0.06
0.2741270065307617,-0.05,-0.01,0.0,0.05
0.28400111198425293,-0.09,0.0,-0.03,0.09
0.2940371036529541,-0.1,0.06,-0.05,0.12
0.30400514602661133,-0.12,0.07,-0.03,0.14
0.3372640609741211,-0.15,0.05,0.02,0.15
0.3387112617492676,-0.02,0.03,-0.13,0.13
0.3397331237792969,0.05,0.01,-0.23,0.23
0.35051822662353516,0.09,-0.04,-0.24,0.25
0.353452205657959,0.09,0.01,-0.1,0.13
0.36658620834350586,0.06,0.03,-0.01,0.06
0.37353515625,0.1,0.0,-0.03,0.1
0.38341808319091797,0.16,-0.02,-0.03,0.16
0.39336299896240234,0.17,0.01,0.03,0.17
0.40302610397338867,0.13,0.02,0.06,0.14
0.4354081153869629,0.11,-0.05,0.09,0.15
0.4371471405029297,0.04,0.0,0.13,0.13
0.4384040832519531,0.07,-0.01,0.09,0.11
0.4506411552429199,0.14,-0.01,0.04,0.14
0.4528040885925293,0.15,0.01,-0.03,0.15
0.4664902687072754,0.08,0.01,-0.09,0.12
0.47270727157592773,-0.01,-0.02,-0.11,0.11
0.48316192626953125,0.01,0.04,-0.11,0.11
0.49275922775268555,0.09,0.06,-0.06,0.12
0.5029182434082031,0.1,-0.04,0.02,0.1
0.5149221420288086,0.06,-0.05,0.05,0.09
0.542726993560791,-0.01,0.01,0.04,0.04
0.544356107711792,-0.1,0.04,0.02,0.1
0.5457639694213867,-0.2,0.0,0.01,0.2
0.5520639419555664,-0.22,0.03,-0.05,0.22
0.5622110366821289,-0.19,0.1,-0.07,0.22
0.5719871520996094,-0.16,0.05,-0.1,0.19
0.5820341110229492,-0.12,0.0,-0.18,0.21
0.592041015625,-0.07,0.03,-0.21,0.22
0.6016192436218262,0.0,0.08,-0.13,0.15
0.6120309829711914,0.01,0.01,-0.04,0.04
0.6382541656494141,-0.05,-0.02,-0.05,0.07
0.639869213104248,-0.09,0.05,-0.08,0.13
0.6415841579437256,-0.03,0.01,-0.08,0.08
0.6513321399688721,0.07,-0.03,-0.04,0.08
0.6612529754638672,0.12,-0.06,-0.01,0.13
0.6714382171630859,0.15,-0.04,0.0,0.15
0.6813359260559082,0.19,-0.01,0.03,0.19
0.6911430358886719,0.27,-0.01,0.09,0.28
0.7016041278839111,0.32,-0.06,0.21,0.38
0.7136850357055664,0.24,-0.12,0.24,0.36
0.738184928894043,0.08,-0.09,0.11,0.16
0.739861011505127,-0.03,0.04,-0.03,0.05
0.7411842346191406,-0.08,0.1,-0.15,0.19
0.7506332397460938,-0.11,0.22,-0.14,0.28
0.7605481147766113,-0.24,0.19,-0.03,0.3
0.7703630924224854,-0.44,0.02,-0.03,0.44
0.7805919647216797,-0.35,0.12,-0.05,0.37
0.7904810905456543,-0.25,0.05,-0.16,0.3
0.8002610206604004,-0.25,-0.03,-0.49,0.55
0.8101029396057129,-0.23,0.03,-0.59,0.63
0.8385491371154785,-0.12,0.01,-0.49,0.5
0.840217113494873,0.03,0.0,-0.51,0.51
0.8419332504272461,0.14,0.08,-0.46,0.48
0.849879264831543,0.21,0.1,-0.26,0.34
0.8596141338348389,0.36,-0.06,-0.12,0.38
0.8699202537536621,0.46,-0.14,-0.14,0.5
0.879845142364502,0.38,-0.01,-0.17,0.41
0.8895261287689209,0.19,0.1,-0.18,0.28
0.899428129196167,0.01,0.1,-0.18,0.2
0.9098551273345947,0.01,0.02,-0.15,0.15
0.9481801986694336,0.12,0.01,-0.06,0.13
0.949955940246582,0.1,0.02,-0.04,0.1
0.9513850212097168,0.04,0.04,-0.11,0.12
0.9688529968261719,-0.01,0.12,-0.16,0.2
0.9703311920166016,-0.1,0.15,-0.27,0.32
0.9836750030517578,-0.1,0.09,-0.27,0.3
0.9849720001220703,-0.11,0.02,-0.3,0.32
0.9997591972351074,-0.19,0.06,-0.4,0.44
1.0012459754943848,-0.22,0.13,-0.41,0.48
1.0193591117858887,-0.17,0.02,-0.33,0.37
1.0450830459594727,-0.21,-0.11,-0.2,0.31
1.0468480587005615,-0.29,-0.07,-0.09,0.31
1.0478100776672363,-0.27,0.01,-0.1,0.28
1.0673022270202637,-0.23,0.0,-0.03,0.23
1.068796157836914,-0.13,-0.08,0.21,0.25
1.083665132522583,-0.05,-0.12,0.45,0.46
1.0851669311523438,-0.11,-0.17,0.46,0.5
1.1001372337341309,-0.27,-0.19,0.16,0.36
1.1016261577606201,-0.51,0.06,-0.13,0.52
1.1165740489959717,-0.61,0.25,-0.41,0.77
1.1403250694274902,-0.31,0.31,-0.58,0.72
1.142199993133545,0.21,0.29,-0.6,0.69
1.1432909965515137,0.38,0.16,-0.68,0.79
1.1472859382629395,0.28,0.13,-0.75,0.81
1.1672770977020264,0.16,0.16,-0.73,0.76
1.168769121170044,-0.06,0.21,-0.63,0.66
1.1838040351867676,-0.31,0.35,-0.64,0.79
1.1872351169586182,-0.58,0.55,-0.89,1.19
1.1971890926361084,-0.7,0.59,-1.33,1.61
1.2071561813354492,-0.54,0.5,-1.67,1.82
1.2430000305175781,-0.21,0.63,-1.68,1.8
1.2445759773254395,-0.08,0.8,-1.6,1.79
1.246063232421875,-0.07,0.58,-1.5,1.6
1.247622013092041,0.18,0.59,-1.32,1.45
1.2566111087799072,0.69,0.23,-1.38,1.55
1.266848087310791,1.1,0.14,-1.57,1.92
1.276637077331543,1.25,0.24,-1.96,2.33
1.2867732048034668,1.29,0.35,-2.15,2.53
1.2967162132263184,1.14,0.15,-2.01,2.31
1.3065409660339355,0.32,-1.03,-1.79,2.08
1.3164019584655762,-0.91,-0.38,-0.68,1.19
1.3437910079956055,-1.88,-0.36,-0.18,1.92
1.3453822135925293,-3.23,-1.43,-0.36,3.55
1.3468742370605469,-4.07,-1.0,-0.12,4.19
1.356234073638916,-3.62,-0.85,0.51,3.75
1.3661260604858398,-2.61,-1.63,1.42,3.38
1.3758749961853027,-2.0,-2.33,2.38,3.88
1.3860249519348145,-1.64,-2.36,2.83,4.03
1.3959369659423828,-0.79,-1.98,2.81,3.52
1.405790090560913,0.09,-1.13,2.5,2.74
1.4160561561584473,0.81,-0.7,2.22,2.46
1.4468622207641602,1.22,-0.89,2.71,3.1
1.4484901428222656,2.0,-0.31,2.49,3.2
1.4495491981506348,9.12,4.86,0.92,10.37
1.4678020477294922,10.94,2.48,1.79,11.35
1.469313144683838,6.15,-2.65,3.34,7.48
1.4838781356811523,-1.61,-2.7,2.65,4.11
1.4853250980377197,-5.54,-0.29,0.3,5.55
1.4999771118164062,-3.08,2.14,-0.44,3.77
1.5049729347229004,0.27,1.07,0.1,1.1
1.5165610313415527,0.82,0.28,0.39,0.95
1.544917106628418,0.01,-0.11,0.24,0.26
1.5465540885925293,-0.28,-0.26,-0.22,0.44
1.5475890636444092,0.23,-0.17,-0.55,0.61
1.568188190460205,0.58,-0.14,-0.45,0.74
1.5696821212768555,0.29,-0.04,-0.35,0.45
