time,ax,ay,az,atotal
0.005813121795654297,-0.02,0.05,-0.04,0.06
0.015735149383544922,-0.04,0.11,-0.08,0.14
0.025737285614013672,0.11,-0.04,-0.1,0.15
0.058863162994384766,0.16,-0.13,-0.17,0.26
0.05939197540283203,0.16,-0.03,-0.24,0.29
0.059902191162109375,0.29,0.04,-0.17,0.33
0.06556510925292969,0.59,0.04,-0.01,0.59
0.07558107376098633,0.59,-0.01,0.01,0.59
0.08569717407226562,0.17,-0.04,-0.07,0.18
0.09576010704040527,0.0,-0.02,-0.27,0.27
0.10565328598022461,0.1,0.0,-0.29,0.3
0.11548805236816406,0.04,0.02,-0.3,0.3
0.1256542205810547,0.15,0.05,-0.23,0.27
0.15887022018432617,0.24,0.04,-0.09,0.25
0.15942907333374023,0.04,-0.13,-0.01,0.13
0.15998601913452148,-0.19,-0.05,0.04,0.2
0.16562914848327637,-0.27,-0.08,0.17,0.32
0.1755962371826172,-0.36,-0.03,0.31,0.47
0.1855912208557129,-0.36,-0.01,0.35,0.5
0.1956040859222412,-0.26,-0.09,0.41,0.49
0.20559215545654297,-0.2,-0.09,0.36,0.42
0.2155311107635498,-0.2,-0.05,0.3,0.36
0.22557830810546875,-0.27,-0.04,0.19,0.33
0.25901222229003906,-0.29,-0.08,0.04,0.3
0.25956296920776367,-0.2,0.01,-0.03,0.2
0.2600901126861572,-0.02,0.07,-0.05,0.08
0.26544618606567383,0.15,0.04,-0.09,0.17
0.2755722999572754,0.07,-0.05,-0.14,0.16
0.2855691909790039,0.07,-0.02,-0.28,0.28
0.2954702377319336,0.04,-0.01,-0.3,0.3
0.3055601119995117,-0.11,0.03,-0.31,0.33
0.31546616554260254,0.01,0.05,-0.3,0.3
0.32547998428344727,0.16,0.01,-0.33,0.36
0.35952115058898926,0.12,-0.04,-0.33,0.35
0.36040401458740234,-0.04,0.01,-0.18,0.18
0.3609452247619629,-0.1,0.04,-0.05,0.11
0.365386962890625,0.03,0.03,0.07,0.08
0.37543511390686035,0.2,-0.01,0.11,0.22
0.3855562210083008,0.1,-0.05,0.08,0.13
0.3954300880432129,-0.15,-0.01,0.05,0.15
0.4054880142211914,-0.18,0.01,0.09,0.2
0.4153780937194824,-0.01,0.0,0.07,0.07
0.4254002571105957,0.09,0.0,0.0,0.09
0.4596872329711914,0.06,-0.02,-0.05,0.08
0.46063899993896484,0.01,0.02,0.03,0.03
0.46114206314086914,-0.03,0.02,0.14,0.14
0.46529531478881836,-0.07,-0.03,0.1,0.12
0.4753251075744629,-0.1,-0.04,0.03,0.11
0.4851651191711426,-0.13,-0.04,0.0,0.13
0.49517297744750977,-0.17,-0.07,0.09,0.2
0.5053791999816895,-0.35,-0.08,0.14,0.38
0.5152912139892578,-0.51,-0.03,0.16,0.53
0.5253009796142578,-0.44,0.0,0.09,0.44
0.5610780715942383,-0.39,-0.07,-0.08,0.4
0.5616650581359863,-0.52,-0.11,-0.12,0.54
0.5622062683105469,-0.47,-0.05,-0.09,0.48
0.5651421546936035,-0.41,-0.04,0.02,0.41
0.5752372741699219,-0.43,-0.03,0.04,0.43
0.5851411819458008,-0.33,0.05,-0.01,0.33
0.5952410697937012,-0.22,-0.03,-0.16,0.27
0.605288028717041,-0.29,-0.09,-0.17,0.34
0.615260124206543,-0.36,-0.03,-0.13,0.38
0.6252791881561279,-0.3,-0.09,-0.04,0.31
0.6596159934997559,-0.21,-0.11,0.07,0.24
0.6605231761932373,-0.08,-0.05,0.11,0.14
0.6610581874847412,0.16,-0.1,0.17,0.25
0.6651391983032227,0.13,-0.07,0.23,0.27
0.6751852035522461,0.07,0.0,0.37,0.37
0.6850681304931641,-0.01,-0.01,0.48,0.48
0.6950192451477051,0.05,-0.07,0.35,0.36
0.7052240371704102,0.06,0.05,0.17,0.18
0.7151901721954346,0.16,-0.06,0.07,0.18
0.725175142288208,0.29,-0.03,-0.21,0.35
0.7600321769714355,0.25,0.07,-0.36,0.44
0.7609231472015381,0.38,0.05,-0.38,0.53
0.7614560127258301,0.54,0.09,-0.34,0.64
0.7650470733642578,0.45,0.11,-0.31,0.55
0.7751140594482422,0.39,0.09,-0.37,0.54
0.785189151763916,0.15,0.03,-0.55,0.57
0.7950561046600342,-0.01,0.03,-0.62,0.62
0.8050971031188965,0.13,0.0,-0.47,0.48
0.8150172233581543,0.33,-0.01,-0.31,0.45
0.8250560760498047,0.44,0.05,-0.22,0.49
0.8603062629699707,0.49,0.05,-0.09,0.5
0.8611350059509277,0.43,-0.04,0.04,0.43
0.8617172241210938,0.2,-0.06,-0.02,0.2
0.8649730682373047,0.0,0.01,-0.04,0.04
0.8750109672546387,0.01,-0.1,0.08,0.12
0.8848562240600586,0.12,-0.05,0.02,0.13
0.8948149681091309,0.24,0.02,0.06,0.24
0.9049420356750488,0.24,-0.11,0.15,0.3
0.9149379730224609,0.04,-0.11,0.1,0.15
0.9250202178955078,-0.11,-0.01,0.07,0.13
0.9613161087036133,-0.14,-0.01,0.12,0.18
0.9628419876098633,-0.08,-0.07,0.19,0.21
0.9633960723876953,-0.06,-0.05,0.19,0.2
0.9649600982666016,0.01,-0.01,0.24,0.24
0.9749541282653809,0.02,-0.05,0.44,0.44
0.9848852157592773,0.0,-0.01,0.45,0.45
0.9949402809143066,0.03,0.0,0.43,0.43
