time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.432782,1.5542,-3.1047,-5.2771,6.317
0.442870,1.2325,-3.4056,-4.8203,6.029
0.453526,0.9149,-3.6368,-4.1708,5.609
0.464891,0.8386,-3.8041,-3.5324,5.259
0.473109,1.0246,-3.9323,-2.8663,4.973
0.483240,1.3270,-3.8138,-2.0024,4.507
0.493590,1.4400,-3.7273,-1.2563,4.189
0.503149,1.2049,-3.6000,-0.8259,3.885
0.513041,0.7999,-3.4951,-0.4605,3.615
0.524593,0.2300,-3.4449,-0.2023,3.458
0.533944,-0.2463,-3.2825,0.0181,3.292
0.542951,-0.4291,-3.0270,0.0066,3.057
0.553133,-0.8746,-3.0095,0.8731,3.253
0.562934,-0.9920,-2.8203,1.7973,3.488
0.573649,-0.8488,-2.6239,1.6640,3.221
0.583129,-0.7422,-2.5765,1.9621,3.323
0.593246,-0.5367,-2.4797,2.3842,3.482
0.603428,-0.5318,-2.4028,2.7115,3.662
0.614140,-0.4512,-2.2578,3.0283,3.804
0.623203,-0.4000,-2.0466,3.3394,3.937
0.633109,-0.4866,-1.8097,3.2795,3.777
0.643275,-0.8551,-1.6543,2.9568,3.494
0.653373,-1.5215,-1.6559,2.3940,3.285
0.662859,-2.1184,-1.5646,1.7631,3.169
0.673066,-2.7281,-1.6504,1.7143,3.620
0.683514,-3.2449,-1.6746,2.0638,4.194
0.694642,-3.4942,-1.5990,2.9771,4.861
0.703270,-3.4117,-1.4295,3.9857,5.438
0.712862,-2.9495,-1.1630,4.7871,5.742
0.723244,-2.3890,-0.9025,5.0621,5.670
0.733612,-2.1536,-0.5902,4.9484,5.429
0.743614,-2.5289,-0.5382,4.3811,5.087
0.753104,-2.8996,-0.5183,3.8355,4.836
0.763106,-3.1032,-0.3991,3.2979,4.546
0.773797,-3.2091,-0.3634,3.0758,4.460
0.783134,-3.1552,-0.3104,3.2095,4.511
0.793242,-2.9585,-0.2400,3.4805,4.574
0.803203,-2.7917,-0.2908,3.8754,4.785
0.813595,-2.5487,-0.2777,4.2147,4.933
0.823221,-2.2797,-0.1936,4.4941,5.043
0.860779,-2.1314,-0.2074,4.5729,5.049
0.861378,-2.0907,-0.1538,4.3813,4.857
0.861593,-2.1541,-0.1611,3.9778,4.526
0.867027,-2.0624,-0.1312,3.4423,4.015
0.872953,-1.8283,-0.1311,2.7309,3.289
0.883020,-1.5097,-0.0993,2.0539,2.551
0.893552,-1.2284,-0.0423,1.4932,1.934
0.903042,-0.9891,-0.0268,1.1481,1.516
0.912980,-0.8837,-0.0710,0.8037,1.197
0.923011,-0.8091,-0.1638,0.6761,1.067
0.933674,-0.7488,-0.1778,0.6263,0.992
0.943098,-0.7909,-0.2707,0.3983,0.926
0.953926,-0.7177,-0.3253,0.3160,0.849
0.963399,-0.5663,-0.3018,0.1454,0.658
0.973574,-0.5405,-0.2988,0.0339,0.619
0.983073,-0.4616,-0.3460,-0.0768,0.582
0.993545,-0.3730,-0.4047,-0.3911,0.675
1.003232,-0.1334,-0.3262,-1.2972,1.344
1.014089,0.1527,0.0319,-2.5459,2.551
1.023218,0.0036,0.3262,-3.2911,3.307
1.033022,-0.6701,0.4490,-2.7552,2.871
1.043522,-1.6190,0.3143,-1.3204,2.113
1.053592,-2.6555,0.0033,0.6865,2.743
1.063494,-3.4373,-0.3595,2.5817,4.314
1.073130,-3.5588,-0.6606,3.4549,5.004
1.083390,-2.9981,-0.7826,3.3564,4.568
1.094022,-1.8163,-0.7659,2.5767,3.244
1.103538,-0.4961,-0.6647,1.8521,2.029
1.114814,0.6694,-0.5407,1.2081,1.483
1.124270,1.4497,-0.3792,0.6880,1.649
1.133581,1.8207,-0.2652,0.3827,1.879
1.143200,1.7516,-0.1872,0.2936,1.786
1.153055,1.4311,-0.1449,0.2262,1.456
1.163174,0.9790,-0.1592,0.1598,1.005
1.173866,0.5840,-0.1320,0.3805,0.709
1.183050,0.2283,-0.0837,0.6521,0.696
1.193104,-0.1163,-0.0754,0.7957,0.808
1.203409,-0.5279,-0.1094,0.6810,0.869
1.213573,-0.8004,-0.1080,0.3364,0.875
1.227035,-0.9243,-0.0900,-0.0901,0.933
1.233088,-1.0084,-0.1220,-0.2136,1.038
1.261267,-1.1094,-0.0948,-0.6198,1.274
1.262011,-1.1788,-0.1746,-0.9554,1.527
1.263205,-1.2099,-0.2320,-0.9444,1.552
1.273571,-1.1802,-0.1982,-0.7618,1.419
1.283056,-0.9695,-0.0839,-0.5353,1.111
1.293755,-0.8523,0.0212,-0.3451,0.920
1.303392,-0.6426,0.0481,-0.1921,0.672
1.313104,-0.3517,0.0552,0.0501,0.360
1.323184,-0.0395,0.0320,0.1743,0.182
1.333757,0.1940,-0.0325,0.0603,0.206
1.343309,0.4462,-0.0401,-0.1742,0.481
1.353423,0.6572,-0.0184,-0.3411,0.741
1.363192,0.7273,-0.0144,-0.3207,0.795
1.373583,0.7341,-0.0763,-0.0728,0.742
1.383543,0.7274,-0.0473,0.2848,0.783
1.401969,0.5590,-0.0465,0.7205,0.913
1.403314,0.3292,-0.0460,1.1450,1.192
1.413870,0.0315,-0.0285,1.3896,1.390
1.423136,-0.2151,-0.0941,1.3933,1.413
1.433307,-0.2548,-0.1061,1.2232,1.254
1.443544,-0.2956,-0.1825,0.9173,0.981
1.453548,-0.3263,-0.2541,0.4379,0.602
1.466936,-0.3247,-0.2544,-0.1383,0.435
1.473478,-0.4290,-0.2495,-0.6474,0.816
1.483249,-0.4924,-0.2971,-1.0722,1.217
1.494080,-0.4180,-0.3133,-1.3272,1.426
1.503708,-0.2655,-0.3263,-1.4112,1.473
1.513092,-0.1344,-0.3157,-1.2648,1.311
1.523458,-0.0741,-0.3306,-1.0554,1.108
1.549803,0.0060,-0.1957,-1.2833,1.298
1.550326,0.0144,-0.1362,-1.1752,1.183
1.553399,-0.0011,-0.1216,-1.0145,1.022
1.564697,0.0214,-0.0736,-0.7114,0.716
1.573769,-0.0217,-0.0708,-0.3528,0.360
1.583125,-0.2288,-0.2018,0.2178,0.375
1.593342,-0.3928,-0.2042,0.7919,0.907
1.603260,-0.4045,-0.2681,1.1296,1.229
1.613459,-0.1767,-0.1304,1.2965,1.315
1.623180,-0.0089,-0.0568,1.2986,1.300
1.633209,0.0468,-0.0079,1.0859,1.087
1.643194,0.0107,-0.0319,0.7379,0.739
1.653927,0.0507,0.0389,0.4237,0.428
1.680476,0.0507,0.0784,0.0966,0.134
1.681081,0.0312,0.0485,-0.0647,0.087
1.683416,0.1119,0.0870,-0.1861,0.234
1.694444,0.2150,0.0866,-0.3154,0.391
1.703146,0.2693,0.0381,-0.3259,0.424
1.713030,0.3614,-0.0291,-0.3356,0.494
1.723258,0.3925,-0.0462,-0.4430,0.594
1.733792,0.3213,-0.0618,-0.4520,0.558
1.743759,0.1282,-0.1535,-0.3519,0.405
1.753071,-0.0179,-0.2034,-0.0923,0.224
1.763160,-0.1340,-0.2423,0.1592,0.319
1.773471,-0.1783,-0.2131,0.2546,0.377
1.783260,-0.2000,-0.2140,0.3507,0.457
1.797647,-0.1313,-0.1567,0.4466,0.491
1.803323,-0.1017,-0.0906,0.4236,0.445
1.833258,-0.1231,-0.0449,0.4379,0.457
1.833726,-0.2051,-0.0488,0.4310,0.480
1.833853,-0.3261,0.0054,0.4038,0.519
1.843182,-0.4556,-0.0488,0.2879,0.541
1.853521,-0.6217,-0.0746,0.2014,0.658
1.863061,-0.7557,-0.1599,0.1840,0.794
1.873827,-0.7094,-0.1475,0.2559,0.768
1.883144,-0.6597,-0.1455,0.2993,0.739
1.893972,-0.6176,-0.1830,0.3432,0.730
1.903212,-0.5360,-0.1917,0.3768,0.683
1.912994,-0.3973,-0.1916,0.4082,0.601
1.926371,-0.2126,-0.1537,0.4169,0.493
1.934084,-0.0025,-0.1471,0.6173,0.635
1.953038,0.1164,-0.0261,1.2636,1.269
1.953464,-0.2763,-0.1753,1.1023,1.150
1.963185,-0.3230,0.0605,0.5159,0.612
1.973618,-0.4664,0.1932,-0.1989,0.543
1.983005,-0.6169,0.2863,-0.7849,1.039
1.992945,-0.6413,0.4425,-1.1108,1.357
2.003176,-0.5923,0.5375,-1.1254,1.381
2.013595,-0.6585,0.4849,-0.7785,1.129
2.023547,-0.8104,0.4319,0.0179,0.918
2.033211,-1.0369,0.2769,0.8678,1.380
2.043195,-1.1206,0.0939,1.6488,1.996
2.053753,-1.1278,-0.0321,2.3382,2.596
2.063045,-1.0638,-0.2023,2.7189,2.927
2.072955,-0.8772,-0.3198,2.9373,3.082
2.083393,-0.6652,-0.3948,2.9642,3.063
2.096191,-0.4485,-0.4558,2.9179,2.987
2.103201,-0.2880,-0.4821,2.8970,2.951
2.112991,-0.3147,-0.5310,2.8822,2.948
2.123026,-0.5734,-0.5631,2.9592,3.066
2.133847,-0.7626,-0.6086,3.0868,3.237
2.143429,-0.7711,-0.6007,3.0782,3.230
2.153460,-0.6933,-0.5794,2.8759,3.014
2.163148,-0.5759,-0.5936,2.5500,2.681
2.173421,-0.5963,-0.5141,2.2790,2.411
2.183063,-0.8764,-0.4676,2.1404,2.360
2.192942,-1.2703,-0.5037,1.8684,2.315
2.203080,-1.5091,-0.4469,1.4350,2.130
2.219491,-1.6583,-0.4723,0.9413,1.964
2.223313,-1.5976,-0.4997,0.4100,1.723
2.246717,-1.2205,-0.4189,0.1074,1.295
2.248129,-1.0306,-0.4337,0.0047,1.118
2.253881,-1.1083,-0.5923,0.0918,1.260
2.263897,-1.4016,-0.7678,0.3888,1.645
2.273100,-1.7167,-1.0016,0.4847,2.046
2.283135,-1.7344,-1.0887,0.4788,2.103
2.293671,-1.4471,-1.0980,0.4877,1.881
2.302991,-1.1951,-1.1854,0.6859,1.818
2.313105,-1.1100,-1.3000,1.0241,1.993
2.323020,-1.0468,-1.3838,1.5990,2.360
2.333384,-1.1126,-1.3620,1.9074,2.594
2.342906,-1.1751,-1.5231,1.5855,2.493
2.353099,-0.8553,-1.6219,1.4559,2.341
2.371617,-0.3990,-1.5957,1.5705,2.274
2.373697,0.0661,-1.6185,1.8038,2.424
2.383092,0.2940,-1.6503,2.1068,2.692
2.393701,0.3414,-1.6821,1.7426,2.446
2.402993,0.0387,-1.9103,2.2592,2.959
2.415624,-0.4429,-1.9808,5.9498,6.286
2.423221,-1.7852,-2.4024,6.2223,6.905
2.433085,-0.0098,-1.3799,4.6210,4.823
2.443324,0.8874,-2.2172,0.9480,2.569
2.453862,0.5086,-2.2284,0.1927,2.294
2.465328,0.2774,-2.2477,0.3005,2.285
2.473305,0.4622,-2.0688,-0.1374,2.124
2.483355,0.3746,-1.9342,-0.5246,2.039
2.496939,-0.0004,-1.9310,-0.5228,2.001
2.503227,-0.2969,-1.9326,-0.7591,2.097
2.522978,-0.1253,-1.6646,-1.4274,2.196
2.524932,0.0750,-1.1913,-2.1723,2.479
2.533783,-0.0240,-0.8887,-2.8174,2.954
2.543259,-3.5990,-2.2789,-3.6448,5.606
2.553460,-3.2344,-1.8623,-3.1548,4.887
2.563043,-0.3657,-1.3748,-2.8283,3.166
2.573419,0.8363,-1.1541,-2.5505,2.922
2.582988,0.7394,-1.2254,-1.7835,2.287
2.593318,0.8413,-1.1592,-1.1482,1.836
2.603221,0.8236,-1.0390,-0.4672,1.406
2.613921,0.8145,-1.0093,-0.0365,1.297
2.625508,0.8072,-1.1734,0.1634,1.434
2.633499,0.8241,-1.2104,0.3493,1.505
2.652568,0.8970,-1.0342,0.3357,1.410
2.654266,0.9360,-0.6757,-0.1386,1.163
2.663173,0.9749,-0.4662,-1.0022,1.474
2.673045,0.9304,-0.4986,-1.9322,2.202
2.683003,0.8038,-0.5226,-2.5483,2.723
2.693691,0.7453,-0.3292,-2.7644,2.882
2.703534,0.4538,-0.3006,-2.8732,2.924
2.712906,0.4220,-0.5034,-3.1540,3.222
2.723062,0.4291,-0.7674,-3.1930,3.312
2.733349,0.3177,-0.9820,-2.9314,3.108
2.742962,0.1062,-1.2263,-2.5959,2.873
2.753023,0.0235,-1.3674,-2.0917,2.499
2.762968,0.0158,-1.3812,-1.3330,1.920
2.773826,0.1130,-1.1651,-0.6634,1.345
2.783598,0.1136,-1.0680,-0.3366,1.126
2.803062,0.0299,-0.9956,-0.1849,1.013
2.804226,-0.0189,-0.9703,-0.0112,0.971
2.813427,-0.0667,-0.8349,0.0498,0.839
2.823011,-0.1364,-0.6571,0.0211,0.671
2.835264,-0.3151,-0.5134,0.2277,0.644
2.843776,-0.1392,-0.4637,-0.2596,0.549
2.853793,-0.0573,-0.5827,-0.9623,1.126
2.863094,-0.2201,-0.7983,-1.5711,1.776
2.872985,-0.2450,-0.9339,-1.8360,2.074
2.883060,-0.1670,-0.9077,-1.8684,2.084
2.893450,0.1221,-0.7805,-1.7572,1.927
2.903304,0.1362,-0.8082,-1.7174,1.903
2.912905,-0.8435,-3.4223,-2.6882,4.433
2.923425,-0.3155,-3.3690,-0.9299,3.509
2.945468,-0.4787,-1.0843,-4.7850,4.930
2.946959,0.8771,1.4578,-2.0003,2.626
2.953240,1.4704,0.6594,-1.6743,2.324
2.964148,1.0039,0.4721,-2.1639,2.432
2.973379,0.9589,1.0434,-1.8239,2.310
2.982983,1.5420,1.1909,-1.1492,2.262
2.992848,1.4419,0.6995,-1.0761,1.930
3.002968,1.3063,0.8793,-1.0111,1.871
3.013772,1.2833,1.1613,-0.9541,1.976
3.022958,1.6035,1.1437,-0.6816,2.084
3.033043,1.4204,0.4054,-0.2243,1.494
3.043005,0.3053,-1.4590,-0.3354,1.528
3.053794,-0.3309,-2.4766,-0.7581,2.611
3.078712,-0.1830,-2.1034,-0.6405,2.206
3.080031,0.1704,-1.5055,-0.3548,1.556
3.085605,0.5533,-0.8951,0.0133,1.052
3.104279,1.0086,0.0067,0.5451,1.146
3.104853,1.2831,0.4971,0.3995,1.433
3.118764,1.5617,1.1587,0.0153,1.945
3.122992,1.7679,1.8000,-0.4742,2.567
3.134560,1.6960,1.7169,-1.0438,2.629
3.151930,1.1297,0.8513,-1.3242,1.938
3.153022,0.6404,0.0548,-1.0425,1.225
3.168109,0.5917,-0.2054,-0.6876,0.930
3.173697,0.6566,-0.2837,-0.5316,0.891
3.184131,0.7835,-0.2813,-0.4271,0.936
3.201464,0.7216,-0.3081,-0.5191,0.941
3.203549,0.7496,-0.3269,-0.4821,0.949
3.216392,0.7037,-0.3489,-0.1971,0.810
3.249809,0.6484,-0.2674,0.0924,0.707
3.251140,0.6345,-0.0648,0.3486,0.727
3.252188,0.6449,0.1408,0.3368,0.741
3.259251,0.5994,0.1932,0.0369,0.631
3.263341,0.6580,0.1327,-0.2197,0.706
3.279629,0.6850,0.0579,-0.5137,0.858
3.283022,0.6800,0.0590,-0.8262,1.072
3.297422,0.6844,0.0799,-1.0108,1.223
3.302947,0.6909,0.0845,-1.0193,1.234
3.313298,0.7306,0.1331,-0.7930,1.086
3.329742,0.5617,0.1570,-0.5862,0.827
3.333672,0.3806,0.0183,-0.6045,0.715
3.345884,0.3096,-0.1467,-0.7212,0.798
3.352915,0.3611,-0.0737,-0.5363,0.651
3.381728,0.3602,0.1212,-0.3933,0.547
3.383145,0.3265,0.1918,-0.2132,0.435
3.383931,0.3388,0.2645,-0.0054,0.430
3.393035,0.3134,0.1717,0.0650,0.363
3.404309,0.2655,0.0906,0.0288,0.282
3.413792,0.1374,-0.0268,-0.1239,0.187
3.423551,0.0241,-0.0820,-0.0512,0.100
3.432949,-0.0267,0.0329,0.1876,0.192
3.443228,-0.0548,0.2280,0.3288,0.404
3.453419,-0.2479,0.2087,0.3426,0.472
3.465126,-0.2580,0.1365,0.2726,0.399
3.473049,-0.2098,0.1108,0.2024,0.312
3.483687,-0.2203,0.0017,0.0763,0.233
3.494064,-0.1417,-0.0403,0.0071,0.147
3.503204,0.0169,-0.0063,-0.0141,0.023
3.513065,0.1826,-0.0539,-0.1032,0.217
3.523326,0.3903,-0.0853,-0.4931,0.635
3.533863,0.5347,-0.0408,-0.8991,1.047
3.543507,0.5403,-0.1535,-1.3019,1.418
3.552974,0.5756,-0.3536,-1.6817,1.812
3.563079,0.7772,-0.5122,-1.8826,2.100
3.573679,1.0846,-0.4916,-2.0719,2.390
3.583205,1.5259,-0.3792,-2.2408,2.737
3.592903,1.8367,-0.2914,-2.3016,2.959
3.603336,2.0566,-0.1790,-2.4206,3.181
3.613390,2.3642,-0.2379,-2.9011,3.750
3.623519,1.7484,-0.1421,-2.7739,3.282
3.640674,1.8368,-0.2570,-2.9197,3.459
3.643211,1.8541,-0.4570,-2.8569,3.436
3.653983,1.8179,-0.5296,-2.8781,3.445
3.664336,-1.5750,-0.8385,-4.1093,4.480
3.673157,-1.0144,-0.4950,-4.5991,4.736
3.683362,-0.2306,-0.1091,-4.5002,4.507
3.693444,0.7607,0.2433,-4.4207,4.492
3.703372,1.3312,0.1123,-4.5232,4.716
3.713178,1.5443,-0.2052,-4.4734,4.737
3.722975,1.7232,-0.6924,-4.4260,4.800
3.733743,1.8887,-0.8994,-4.4772,4.942
3.743239,2.0052,-1.2577,-4.4081,5.003
3.753338,2.1455,-1.6905,-4.4390,5.212
3.771945,2.3251,-2.0402,-4.6625,5.595
3.773520,2.4778,-2.4819,-4.8495,5.985
3.783586,2.8568,-2.7891,-5.3118,6.645
3.794920,3.1181,-2.9306,-4.9780,6.564
3.803374,3.3123,-3.2847,-4.9135,6.775
3.813862,3.6342,-3.6656,-5.2391,7.355
3.824060,4.0097,-4.0998,-5.7484,8.120
3.833352,4.1994,-4.5776,-6.1125,8.715
3.843626,4.3563,-5.0520,-6.5320,9.336
3.853664,4.3203,-5.5930,-6.6588,9.710
3.863325,4.1936,-6.2246,-6.3041,9.802
3.873275,4.0878,-6.8284,-5.5911,9.726
3.883388,4.0763,-7.2785,-4.7476,9.599
3.895361,3.9602,-7.6725,-4.0094,9.520
3.903881,3.5609,-8.0081,-3.6131,9.480
3.925061,2.8651,-8.4113,-3.4768,9.542
3.926639,1.7331,-8.9390,-3.8340,9.880
3.933588,0.4554,-9.4279,-4.0535,10.272
3.947795,-0.5677,-9.6899,-4.0261,10.508
3.953593,-1.0799,-9.7240,-3.7352,10.473
3.972509,-1.5275,-9.5726,-3.3246,10.248
3.974191,-2.1313,-9.5799,-2.7288,10.186
3.983499,-2.3685,-9.2682,-2.2919,9.837
3.993759,-2.4534,-8.9328,-2.4497,9.582
4.003729,-3.1104,-9.0888,-2.4566,9.915
4.018143,-4.1838,-9.2087,-1.7508,10.265
4.027496,-5.2752,-9.2018,-0.8400,10.640
4.034095,-6.3584,-9.2721,-0.1915,11.244
4.060364,-7.3759,-9.3984,0.9102,11.982
4.062773,-8.1023,-8.9537,2.8612,12.410
4.065298,-8.1854,-7.9640,4.6625,12.336
4.082366,-7.9887,-7.0243,5.7272,12.081
4.084724,-7.9822,-5.9027,6.3248,11.771
4.094396,-8.4499,-4.7590,5.9541,11.380
4.103620,-9.1537,-3.7188,4.8133,10.990
4.113428,-9.6737,-2.2295,3.6192,10.566
4.123801,-10.0419,-0.8262,2.2138,10.316
4.134594,-10.3910,0.3988,0.7935,10.429
4.143729,-11.1188,1.3825,0.0188,11.204
4.153607,-11.7922,2.1595,-0.6107,12.004
4.163577,-12.2038,2.8923,-1.2219,12.601
4.173489,-12.4979,3.4594,-1.2652,13.029
4.184266,-12.7022,3.9499,-1.1816,13.355
4.193480,-12.8726,4.1979,-0.2836,13.543
4.203472,-12.9356,4.3710,0.6741,13.671
4.213695,-12.7625,4.5611,1.3502,13.620
4.223832,-12.7156,4.6937,2.3337,13.754
4.234510,-12.5760,4.7115,3.0741,13.777
4.243527,-12.3733,4.8443,3.6720,13.786
4.254450,-11.9242,4.9622,4.5498,13.693
4.263404,-11.2080,5.0185,5.4655,13.442
4.273295,-10.5095,5.0935,6.8079,13.518
4.284597,-9.9217,4.9762,7.8977,13.623
4.293839,-9.4306,4.7104,8.6267,13.621
4.304029,-8.8945,4.3680,8.8689,13.298
4.313125,-8.2396,3.9614,8.5285,12.503
4.323576,-7.5695,3.6983,8.0145,11.628
4.346338,-6.8877,3.5313,7.2219,10.586
4.351155,-6.5307,3.2458,5.8321,9.338
4.353547,-6.4210,2.7713,4.3913,8.258
4.370592,-6.4581,2.2914,3.2617,7.589
4.373938,-6.4237,1.7640,2.4991,7.115
4.384312,-6.3456,1.2347,1.9777,6.760
4.397010,-6.0466,0.7783,1.4959,6.277
4.404040,-5.5770,0.3746,1.0473,5.687
4.413529,-5.1154,-0.1515,0.6523,5.159
4.423310,-4.6145,-0.6319,0.2819,4.666
4.434611,-4.0466,-1.1436,-0.0039,4.205
4.444074,-3.4722,-1.5765,-0.1961,3.818
4.454112,-2.9515,-2.0267,-0.2465,3.589
4.465969,-2.5107,-2.5178,-0.1715,3.560
4.474033,-2.0349,-2.8272,-0.0105,3.483
4.495026,-1.5312,-3.2262,0.0078,3.571
4.496612,-1.0141,-3.6294,-0.0044,3.768
4.503944,-0.5822,-3.9473,-0.1258,3.992
4.513499,-0.1283,-4.2767,-0.1896,4.283
4.523547,0.3958,-4.6051,-0.2628,4.630
4.533835,0.8425,-4.8804,-0.3623,4.966
4.543633,1.2118,-5.1696,-0.4849,5.332
4.553458,1.5729,-5.3741,-0.6188,5.634
4.564390,1.9362,-5.5621,-0.7244,5.934
4.573742,2.3025,-5.6454,-0.8705,6.159
4.583418,2.8098,-5.6346,-1.0381,6.381
4.593480,3.3804,-5.5604,-1.0821,6.597
4.603559,3.7695,-5.5880,-1.0413,6.820
4.621211,4.1733,-5.6861,-0.9750,7.120
4.623086,4.5136,-5.7044,-0.9615,7.337
4.633165,4.7125,-5.7673,-1.1180,7.531
4.645683,4.8491,-5.8728,-1.4818,7.759
4.653870,5.1397,-5.7462,-2.0032,7.965
4.664930,5.4674,-5.6125,-2.4281,8.203
4.677380,5.9406,-5.3918,-2.6411,8.446
4.683257,6.2654,-5.1911,-2.7320,8.583
4.694973,6.4521,-5.1734,-2.7466,8.714
4.703469,6.5498,-4.9053,-2.9162,8.687
4.713338,6.2841,-4.8949,-3.0529,8.531
4.723268,5.7038,-5.0156,-3.1971,8.241
4.733603,5.1320,-5.0561,-3.2526,7.904
4.752622,4.8428,-5.0329,-3.1872,7.677
4.754495,4.6592,-4.9524,-2.8220,7.362
4.763570,4.7469,-4.7395,-2.3195,7.098
4.774193,5.1244,-4.3666,-1.6475,6.931
4.783611,5.3005,-4.2037,-0.7493,6.806
4.793371,5.3325,-3.9551,0.4045,6.651
4.803444,5.1599,-3.8485,1.9248,6.719
4.813726,4.7310,-4.0106,3.1785,6.969
4.823618,4.1609,-4.2875,3.6628,7.008
4.833435,3.0868,-4.9769,3.3921,6.768
4.843684,1.8249,-5.6536,2.4658,6.432
4.854079,0.9293,-6.0719,1.3049,6.280
4.863614,0.3758,-6.0378,0.3279,6.058
4.876741,0.1764,-5.5940,-0.6417,5.633
4.884459,0.0577,-5.0365,-1.4374,5.238
4.901669,-0.2826,-4.6605,-2.2572,5.186
4.903666,-0.6401,-4.3911,-3.2031,5.473
4.913433,-0.9882,-4.0765,-3.9503,5.762
4.923421,-1.1634,-3.4673,-4.4863,5.788
4.933808,-1.4130,-2.9309,-4.9189,5.898
4.943506,-1.7366,-2.3143,-5.2345,5.981
4.953335,-1.9257,-1.6519,-5.2660,5.845
4.963373,-1.7611,-0.9100,-4.9538,5.336
4.973507,-1.3953,-0.2098,-4.3105,4.536
4.983366,-1.2290,-0.0021,-3.6976,3.896
4.993372,-1.0856,-0.0002,-2.9489,3.142
5.005909,-0.7088,0.0747,-2.1088,2.226
5.017887,-0.3659,0.1000,-1.2845,1.339
5.029070,-0.2483,-0.1539,-1.0590,1.099
5.033488,-0.0647,-0.1816,-0.6489,0.677
5.043841,-0.0153,-0.2367,-0.0071,0.237
5.053869,-0.1418,-0.2090,0.2695,0.369
5.063462,-0.3369,-0.0200,0.5044,0.607
5.073256,-0.6786,0.1254,0.6048,0.918
5.083325,-1.2536,-0.0767,0.9971,1.604
5.095090,-1.5800,0.1058,1.4467,2.145
5.103515,-1.8247,0.2101,1.8596,2.614
5.113221,-1.8713,0.4328,2.1092,2.853
5.123998,-1.8793,0.8647,2.0671,2.924
5.134539,-2.1246,1.1931,2.1437,3.245
5.143372,-2.6760,1.4371,1.9552,3.612
5.153419,-3.5328,1.5952,1.4817,4.150
5.163368,-4.4382,1.8013,0.9015,4.874
5.174695,-5.4676,1.9023,0.2119,5.793
5.205247,-6.3916,2.0697,-0.5329,6.739
5.206618,-7.0778,2.4086,-0.7853,7.518
5.207383,-7.5899,2.7502,-0.5758,8.093
5.213514,-8.5538,2.7314,-0.2369,8.982
5.223439,-9.4449,2.5760,0.0146,9.790
5.232942,-10.1019,2.6066,0.0899,10.433
5.243010,-10.8433,2.3236,0.7772,11.117
5.255590,-11.1633,2.2371,1.8363,11.532
5.263884,-11.0292,2.3986,3.2701,11.751
5.281157,-10.6310,2.7771,4.4396,11.851
5.283198,-10.2113,3.1257,5.1703,11.865
5.293584,-9.6088,3.5658,5.3441,11.559
5.303062,-8.7888,3.9992,4.9080,10.832
5.316139,-8.0206,4.2779,4.1047,9.974
5.323092,-7.4435,4.5573,3.4005,9.367
5.336511,-7.4408,4.6216,2.6000,9.137
5.343952,-7.6499,4.5874,1.6371,9.069
5.353504,-7.8612,4.6775,0.7184,9.176
5.363272,-7.9708,4.6030,0.1113,9.205
