time,ax,ay,az,atotal
0.0034689903259277344,0.36,-0.11,-0.33,0.5
0.013119935989379883,0.27,-0.08,-0.4,0.48
0.02342391014099121,0.32,-0.09,-0.46,0.56
0.03618311882019043,0.3,-0.05,-0.29,0.42
0.060021162033081055,0.11,-0.05,-0.12,0.17
0.0616459846496582,-0.05,-0.03,-0.01,0.05
0.06338906288146973,-0.13,0.0,0.03,0.13
0.07274198532104492,-0.19,0.01,0.02,0.19
0.08568406105041504,-0.17,0.03,0.06,0.18
0.09239006042480469,-0.06,-0.01,0.09,0.1
0.10225105285644531,-0.06,-0.02,0.01,0.06
0.11221504211425781,-0.07,0.03,0.01,0.07
0.12268304824829102,-0.03,0.02,0.04,0.05
0.1353909969329834,0.0,0.0,-0.04,0.04
0.16325998306274414,-0.01,0.02,-0.13,0.13
0.16489005088806152,-0.08,0.03,-0.1,0.13
0.1661980152130127,-0.07,-0.03,-0.01,0.07
0.1720411777496338,0.09,-0.04,0.11,0.14
0.18184208869934082,0.23,-0.05,0.13,0.26
0.19162201881408691,0.29,-0.02,0.05,0.29
0.20191597938537598,0.26,-0.03,-0.02,0.26
0.211806058883667,0.18,-0.03,-0.06,0.19
0.2221980094909668,0.11,-0.02,-0.05,0.12
0.23398709297180176,0.06,-0.02,0.0,0.06
0.25856900215148926,0.02,0.0,0.03,0.03
0.26016688346862793,-0.05,0.03,0.03,0.06
0.2617759704589844,-0.14,0.04,0.07,0.16
0.2711760997772217,-0.16,0.03,0.08,0.18
0.2811610698699951,-0.11,0.02,0.07,0.13
0.2913229465484619,-0.03,0.03,0.04,0.05
0.30092501640319824,-0.02,0.03,-0.01,0.03
0.3107740879058838,-0.06,0.02,-0.02,0.06
0.3211848735809326,0.02,0.03,-0.01,0.03
0.3338170051574707,0.15,0.04,-0.06,0.16
0.361738920211792,0.11,-0.03,-0.09,0.14
0.3633570671081543,0.01,-0.06,-0.04,0.07
0.3647470474243164,0.01,0.01,-0.05,0.05
0.3704359531402588,0.0,0.03,-0.06,0.06
0.3802201747894287,-0.05,0.0,-0.09,0.1
0.3902609348297119,-0.05,0.03,-0.07,0.09
0.4001040458679199,-0.01,0.02,-0.08,0.08
0.41016101837158203,0.0,-0.02,-0.08,0.08
0.42034101486206055,0.02,-0.02,-0.01,0.03
0.4321901798248291,0.04,-0.02,0.05,0.06
0.4421708583831787,0.04,-0.04,0.09,0.1
0.4644901752471924,0.04,-0.03,0.12,0.13
0.46627116203308105,0.08,-0.02,0.11,0.13
0.4693129062652588,0.11,-0.02,0.05,0.12
0.48630309104919434,0.09,-0.03,0.0,0.09
0.4892690181732178,0.02,-0.01,-0.03,0.03
0.5031321048736572,-0.07,0.02,0.01,0.07
0.5091960430145264,-0.08,0.03,0.01,0.08
0.5199649333953857,-0.12,0.05,0.02,0.13
0.5325000286102295,-0.09,0.1,-0.08,0.15
0.53957200050354,-0.12,0.05,-0.07,0.14
0.5622241497039795,-0.02,-0.07,-0.04,0.08
0.5640871524810791,0.02,0.04,-0.05,0.06
0.5686781406402588,0.04,0.02,-0.05,0.06
0.578693151473999,0.08,0.0,0.02,0.08
0.5888969898223877,0.12,0.02,0.08,0.14
0.5987451076507568,0.13,0.0,0.12,0.17
0.6086030006408691,0.15,0.0,0.11,0.18
0.6190741062164307,0.13,-0.01,0.04,0.13
0.6322360038757324,0.08,-0.02,0.02,0.08
0.6384861469268799,0.05,-0.01,0.02,0.05
0.6650311946868896,0.05,-0.01,-0.08,0.09
0.66668701171875,0.02,0.0,-0.18,0.18
0.6681690216064453,0.03,0.05,-0.2,0.2
0.6866440773010254,0.05,0.04,-0.14,0.15
