time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.587464,-0.2805,0.5527,1.6635,1.775
1.596217,-0.1107,0.8064,1.4267,1.643
1.606202,-0.0709,1.0023,1.1230,1.507
1.616215,-0.1353,1.0331,0.9088,1.383
1.626825,-0.2642,0.9201,0.7256,1.201
1.650241,-0.6442,0.8016,0.7502,1.273
1.651667,-1.0218,0.6083,0.9723,1.536
1.655859,-1.2897,0.4644,1.2146,1.831
1.666221,-1.4094,0.4060,1.5448,2.130
1.676077,-1.4370,0.4787,1.7568,2.320
1.685876,-1.3317,0.6303,1.8695,2.380
1.695996,-1.1027,0.8099,1.9023,2.343
1.706813,-0.8091,0.9279,1.7764,2.161
1.715808,-0.4891,1.0233,1.4429,1.835
1.725918,-0.1659,1.0683,1.0684,1.520
1.735856,0.0876,0.9876,0.7998,1.274
1.746300,0.2020,0.7850,0.5498,0.979
1.756381,0.1286,0.5827,0.2999,0.668
1.771394,0.0138,0.4229,0.1779,0.459
1.775860,-0.1545,0.2198,0.0760,0.279
1.788255,-0.2965,0.1415,0.0830,0.339
1.796097,-0.3328,0.1196,0.3460,0.495
1.805970,-0.2520,0.1127,0.6199,0.679
1.816006,-0.1619,0.1376,0.9727,0.996
1.826554,-0.1172,0.1233,1.0713,1.085
1.835887,-0.2048,0.1269,1.0629,1.090
1.845860,-0.2884,0.0786,0.9079,0.956
1.855879,-0.4878,-0.0316,0.6351,0.801
1.866743,-0.7582,-0.2530,0.5280,0.958
1.876498,-1.0654,-0.4959,0.6542,1.345
1.886012,-1.1168,-0.7012,0.9938,1.651
1.902334,-0.8442,-0.8697,1.3798,1.837
1.906359,-0.4497,-1.0797,1.6563,2.028
1.931335,-0.1128,-1.3193,1.8842,2.303
1.931939,0.0059,-1.5265,1.8791,2.421
1.935783,-0.0071,-1.6301,1.4865,2.206
1.946717,-0.1314,-1.6676,0.8637,1.883
1.955785,-0.3135,-1.6970,0.2844,1.749
1.965857,-0.6676,-1.7276,-0.1058,1.855
1.976149,-0.9634,-1.7402,-0.2395,2.003
1.986327,-1.1354,-1.7273,-0.2945,2.088
1.995914,-1.2438,-1.6339,-0.3699,2.087
2.006209,-1.2705,-1.5027,-0.3883,2.006
2.016229,-1.2474,-1.4530,-0.2134,1.927
2.026868,-1.1937,-1.4948,-0.0415,1.913
2.035917,-1.0861,-1.5484,0.0797,1.893
2.045995,-0.9013,-1.5052,0.0827,1.756
2.055937,-0.5860,-1.3741,0.0080,1.494
2.066560,-0.1564,-1.1354,-0.2315,1.169
2.076673,0.3484,-0.8382,-0.6064,1.092
2.085856,0.7691,-0.5612,-0.9901,1.374
2.095848,1.0813,-0.3624,-1.4327,1.831
2.107120,1.3395,0.0331,-1.6019,2.088
2.115811,1.5816,0.2252,-1.8509,2.445
2.125846,1.7472,0.2747,-1.8465,2.557
2.135814,1.6383,0.3002,-1.4419,2.203
2.146256,1.5163,0.2631,-1.0665,1.872
2.157224,1.4647,0.1825,-0.7484,1.655
2.165781,1.3985,0.2145,-0.4964,1.499
2.175784,1.2913,0.2898,-0.3980,1.382
2.186520,1.1041,0.3490,-0.3747,1.217
2.195818,0.8846,0.3815,-0.5055,1.088
2.217011,0.6007,0.6899,-0.4676,1.027
2.218483,0.4584,0.8321,-0.7221,1.193
2.226368,0.4057,0.8775,-0.9952,1.387
2.236115,0.4232,0.8859,-0.9071,1.337
2.245943,0.6285,0.7896,-0.5265,1.138
2.256099,0.9437,0.5991,-0.2419,1.144
2.266654,1.0444,0.5594,-0.0701,1.187
2.275854,0.9364,0.5816,-0.2246,1.125
2.287161,0.6674,0.6257,-0.5783,1.082
2.296346,0.3001,0.7682,-0.9275,1.241
2.307433,-0.1543,0.8601,-1.0988,1.404
2.316078,-0.6147,0.8405,-1.0368,1.469
2.326203,-0.7654,0.8335,-0.8242,1.400
2.339048,-0.7576,0.8277,-0.8128,1.386
2.346632,-0.7053,0.7446,-0.7758,1.286
2.355847,-0.6705,0.6235,-0.3518,0.981
2.366591,-0.5401,0.5398,0.0932,0.769
2.376208,-0.2800,0.4419,-0.4066,0.663
2.386290,-0.1912,0.4129,-1.0110,1.109
2.395726,-0.2440,0.5165,-0.9613,1.118
2.405948,-0.1933,0.6853,-0.9831,1.214
2.416881,0.1784,0.8300,-0.7620,1.141
2.426617,0.6412,0.9500,-0.3688,1.204
2.435848,0.7844,0.9563,-0.2935,1.271
2.445748,0.7076,0.8103,-0.4862,1.181
2.456273,0.6679,0.5736,-0.7882,1.182
2.469174,0.9228,0.3667,-0.8641,1.316
2.475854,1.1916,0.1439,-1.1430,1.657
2.493690,1.2415,0.0150,-1.5153,1.959
2.496066,1.1476,0.0018,-1.7957,2.131
2.506641,0.9840,0.0854,-1.9367,2.174
2.516084,0.8680,0.1276,-2.1056,2.281
2.525835,0.7867,0.1270,-2.1473,2.290
2.535939,0.6275,0.0430,-1.9369,2.036
2.547141,0.4592,-0.1561,-1.7788,1.844
2.555856,0.2160,-0.3448,-1.6626,1.712
2.565765,-0.1899,-0.5730,-1.3824,1.508
2.576147,-0.1907,-0.6097,-1.1750,1.337
2.586643,-0.1619,-0.6213,-1.0962,1.270
2.601131,-0.0850,-0.5964,-0.9596,1.133
2.605886,-0.0694,-0.4940,-0.7850,0.930
2.624761,-0.2109,-0.4208,-0.4927,0.681
2.626690,-0.4111,-0.4361,-0.1121,0.610
2.635930,-0.4525,-0.4347,0.1410,0.643
2.645840,-0.3841,-0.3980,0.2960,0.627
2.656257,-0.2843,-0.3846,0.3823,0.612
2.666912,-0.3194,-0.4120,0.3418,0.623
2.676039,-0.4282,-0.4876,0.2251,0.687
2.685908,-0.6199,-0.6289,0.1997,0.905
2.695947,-0.7864,-0.7847,0.1582,1.122
2.706425,-0.5720,-0.7574,-0.0643,0.951
2.715910,-0.2732,-0.4485,0.0410,0.527
2.726379,-0.4418,-0.2520,-0.0077,0.509
2.735909,-0.4027,-0.0825,-0.4923,0.641
2.746870,-0.3124,0.0287,-0.7892,0.849
2.755891,-0.2192,0.0899,-0.9323,0.962
2.765955,-0.1734,0.1097,-1.0697,1.089
2.794104,-0.0888,0.0881,-1.1139,1.121
2.795829,0.0049,0.0451,-0.9867,0.988
2.796418,0.1308,0.0403,-0.7059,0.719
2.806885,0.2729,0.0155,-0.4071,0.490
2.815857,0.3572,0.0098,-0.2451,0.433
2.826727,0.4150,0.0136,-0.1605,0.445
2.835826,0.3179,0.0368,-0.1535,0.355
2.845902,0.1924,0.0202,-0.2050,0.282
2.857072,0.0359,0.0036,-0.1690,0.173
2.866489,-0.1431,-0.0519,-0.0655,0.166
2.876266,-0.2062,-0.0976,0.1354,0.265
2.885916,-0.1608,-0.1825,0.2091,0.321
2.896066,-0.1612,-0.2387,0.2154,0.360
2.925107,-0.2959,-0.3247,0.2326,0.497
2.926335,-0.3384,-0.4104,0.1534,0.554
2.927059,-0.4250,-0.5356,-0.0020,0.684
2.935839,-0.5470,-0.5917,-0.2442,0.842
2.946243,-0.6578,-0.5982,-0.4267,0.986
2.956068,-0.7408,-0.5064,-0.4137,0.988
2.966048,-0.7890,-0.4346,-0.2752,0.942
2.976099,-0.7245,-0.3153,-0.1000,0.796
2.986727,-0.6545,-0.2469,0.2101,0.730
2.995756,-0.6238,-0.3187,0.2057,0.730
3.005814,-0.6033,-0.4314,0.1320,0.753
3.015915,-0.5996,-0.4658,-0.0483,0.761
3.026640,-0.6102,-0.4493,-0.3045,0.817
3.052949,-0.4199,-0.3709,-0.6068,0.826
3.054210,-0.7295,-0.2888,-0.6923,1.046
3.059072,-0.8622,-0.1338,-0.8452,1.215
3.066693,-0.8975,-0.0739,-0.8602,1.245
3.077222,-0.8605,-0.1004,-0.6614,1.090
3.092878,-0.6426,-0.0957,-0.3174,0.723
3.095857,-0.6060,-0.0997,-0.1416,0.630
3.108590,-0.6091,-0.1816,0.0242,0.636
3.116313,-0.5321,-0.2538,0.1418,0.606
3.127596,-0.4996,-0.3077,0.0648,0.590
3.142283,-0.4716,-0.3340,-0.1870,0.607
3.146738,-0.5283,-0.3025,-0.4279,0.744
3.159445,-0.5661,-0.2129,-0.4731,0.768
3.176126,-0.5098,-0.1154,-0.3537,0.631
3.177026,-0.3792,-0.0602,-0.2762,0.473
3.212876,-0.1834,-0.0085,-0.2796,0.334
3.213956,-0.0685,0.0118,-0.2747,0.283
3.214367,-0.1217,-0.0366,-0.2410,0.272
3.217932,-0.1353,-0.1524,-0.2656,0.335
3.226762,-0.1651,-0.2063,-0.3271,0.420
3.236154,-0.1611,-0.1480,-0.3169,0.385
3.248044,-0.2428,-0.1744,-0.1771,0.347
3.255853,-0.3138,-0.2681,-0.0660,0.418
3.266315,-0.3741,-0.3034,-0.0134,0.482
3.275775,-0.4917,-0.2712,0.0393,0.563
3.285920,-0.5985,-0.2322,-0.0063,0.642
3.302005,-0.6379,-0.1871,-0.0635,0.668
3.307007,-0.5533,-0.1648,-0.1132,0.588
3.333621,-0.5014,-0.1445,-0.1451,0.542
3.335480,-0.5406,-0.1244,-0.0214,0.555
3.335952,-0.4652,-0.2022,0.2089,0.549
3.346690,-0.3697,-0.2211,0.3317,0.544
3.356181,-0.2588,-0.2103,0.2313,0.406
3.366144,-0.2788,-0.1699,0.1040,0.343
3.376720,-0.3149,-0.1396,0.0074,0.345
3.387433,-0.3496,-0.1203,-0.1183,0.388
3.396027,-0.3645,-0.0830,-0.2739,0.463
3.406140,-0.4009,-0.0674,-0.3819,0.558
3.416223,-0.4122,-0.0828,-0.3940,0.576
3.427161,-0.3492,-0.1384,-0.3393,0.506
3.435933,-0.1988,-0.1446,-0.2457,0.348
3.445987,-0.1356,-0.0915,-0.2692,0.315
3.455885,-0.1587,-0.0668,-0.3406,0.382
3.467041,-0.1516,-0.0899,-0.3329,0.377
3.491754,-0.1045,-0.1608,-0.2755,0.336
3.493186,-0.0443,-0.2209,-0.3636,0.428
3.496165,-0.0892,-0.2416,-0.4604,0.528
3.507569,-0.1737,-0.2914,-0.4591,0.571
3.515927,-0.2302,-0.3713,-0.4194,0.606
3.525839,-0.1999,-0.3838,-0.4885,0.653
3.536214,-0.2004,-0.3581,-0.4898,0.639
3.547016,-0.1945,-0.3229,-0.3356,0.505
3.557108,-0.1321,-0.2883,-0.2217,0.387
3.565914,-0.0405,-0.3036,-0.2553,0.399
3.575931,-0.0260,-0.3581,-0.2883,0.460
3.586324,-0.0285,-0.3620,-0.3297,0.490
3.595889,-0.2638,-0.4125,-0.3301,0.591
3.618152,-0.2510,-0.4316,-0.3386,0.603
3.619356,-0.2964,-0.4792,-0.3367,0.656
3.627349,-0.3020,-0.4970,-0.3934,0.702
3.635928,-0.3494,-0.4663,-0.3532,0.681
3.645960,-0.3115,-0.3389,-0.2851,0.541
3.655833,-0.3165,-0.2725,-0.1504,0.444
3.666285,-0.3940,-0.3842,0.0018,0.550
3.675819,-0.4742,-0.5848,0.2314,0.788
3.686724,-0.6817,-0.7255,0.5693,1.147
3.695816,-0.7293,-0.8059,0.9773,1.462
3.706669,-0.7744,-0.5045,1.3862,1.666
3.715762,-0.7141,-0.2172,1.3651,1.556
3.726197,-0.0160,0.1124,0.8497,0.857
3.752283,-0.1239,0.3318,0.8959,0.963
3.753431,-0.5992,0.3950,1.3622,1.540
3.756238,-0.0591,-0.2380,1.4345,1.455
3.765916,-0.3344,0.4807,4.0185,4.061
3.775976,-0.3836,0.7146,4.8148,4.883
3.786735,-0.3915,0.9250,4.6087,4.717
3.795912,-0.4424,1.3647,4.1326,4.375
3.806233,0.5424,1.5158,2.9911,3.397
3.817226,-0.3345,2.2015,4.7304,5.228
3.826568,-0.2903,2.4746,4.3193,4.986
3.835925,-0.1385,2.6226,3.7278,4.560
3.845901,-0.0421,2.9366,3.5477,4.606
3.856810,0.1608,3.1560,3.0820,4.414
3.871314,0.4829,3.2833,2.2304,3.998
3.876557,0.5759,3.3681,1.6836,3.809
3.896599,0.3065,3.2066,1.3568,3.495
3.898271,-0.2341,2.8599,0.5510,2.922
3.907104,-0.7012,2.4851,-0.3938,2.612
3.916132,-0.8154,2.1781,-1.1311,2.586
3.925994,-0.8050,1.9924,-1.3711,2.549
3.936130,-0.8957,1.7394,-1.8270,2.677
3.946697,-0.9891,1.4916,-2.9837,3.479
3.955938,-1.0729,1.2045,-4.0621,4.371
3.965876,-1.3686,0.9256,-4.6324,4.918
3.976241,-1.9384,0.7422,-3.6323,4.184
3.986901,-2.6040,0.5326,-2.5218,3.664
3.995904,-2.8697,0.4946,-1.2221,3.158
4.006015,-1.8337,0.8347,3.1318,3.724
4.015743,1.6689,1.3338,4.6408,5.109
4.027184,2.9155,1.3992,5.1084,6.046
4.042729,2.7353,1.0835,3.9206,4.902
4.045929,2.1436,0.4113,3.3620,4.008
4.055955,0.7056,0.2397,2.9901,3.082
4.066798,-0.4682,-0.4162,1.8087,1.914
4.076203,-1.5480,-1.0798,0.7309,2.024
4.085769,-2.3001,-1.4867,-0.3110,2.756
4.095984,-2.6682,-1.5532,-1.3648,3.376
4.106749,-2.2864,-1.1747,-1.9884,3.250
4.116517,-1.8738,-0.5901,-1.4243,2.427
4.126152,-0.6266,0.2224,-0.8903,1.111
4.135778,0.4064,0.5499,-0.6722,0.959
4.146189,0.6348,0.4237,-0.3733,0.850
4.155926,0.1323,-0.1782,-0.3629,0.425
4.174480,-0.3533,-0.7322,-0.5712,0.994
4.176265,-0.6597,-0.9977,-0.8126,1.446
4.186962,-0.9670,-1.0795,-1.3893,2.008
4.195881,-0.9971,-1.3217,-2.0361,2.624
4.206232,0.4104,-1.4844,-2.4638,2.906
4.215831,2.0470,-1.6917,-3.7696,4.611
4.226484,1.3452,-1.8846,-3.8739,4.513
4.235839,0.8326,-3.0587,-3.5925,4.791
4.246878,0.9022,-4.7081,-3.1106,5.715
4.255956,0.8325,-5.7340,-1.8241,6.074
4.267418,0.4980,-6.3023,-0.3020,6.329
4.276364,0.2325,-6.6143,0.9964,6.693
4.286144,0.2105,-6.6061,1.7405,6.835
4.307935,0.7380,-6.1451,1.8197,6.451
4.309822,1.5608,-5.5226,1.2036,5.864
4.316971,2.1201,-4.9436,0.3137,5.388
4.327239,2.1602,-4.4127,-0.6326,4.954
4.336394,1.3971,-4.2538,-1.6551,4.773
4.347022,0.2050,-4.2672,-2.6286,5.016
4.356180,-1.0657,-4.4253,-3.4420,5.707
4.366141,-2.1270,-4.6694,-4.0387,6.530
4.377214,-2.6591,-4.7537,-4.2962,6.937
4.386439,-3.6625,-5.1647,-4.3911,7.705
4.396161,-4.2802,-5.1878,-4.6857,8.197
4.406042,-4.6361,-4.9096,-5.0074,8.407
4.416166,-4.6221,-4.5054,-5.3167,8.362
4.428358,-4.1812,-4.0585,-5.4691,7.992
4.436455,-3.4713,-3.5033,-5.4735,7.368
4.450492,-2.5116,-2.7098,-5.1795,6.362
4.456237,-1.4781,-1.8171,-4.7880,5.330
4.466495,-0.4976,-0.9563,-4.2338,4.369
4.476361,0.1162,-0.3733,-3.6789,3.700
4.486073,0.2867,-0.1042,-2.9005,2.916
4.496207,0.1630,0.0644,-1.9268,1.935
4.507923,0.0592,0.3419,-1.1857,1.235
4.516239,0.2391,0.7709,-0.9120,1.218
4.526538,0.6719,1.3716,-0.9930,1.822
4.535897,1.2966,2.0621,-1.0571,2.655
4.546751,1.9943,2.8759,-0.8917,3.612
4.558428,2.3916,3.3532,-0.4868,4.147
4.566467,2.2629,3.5064,-0.0140,4.173
4.580305,1.8435,3.2468,0.4505,3.761
4.586843,1.1925,2.9534,0.7737,3.278
4.599604,0.7610,2.7532,1.0819,3.054
4.606353,0.8038,2.6743,1.5272,3.183
4.616690,1.1439,2.7879,2.3720,3.835
4.626595,1.5746,3.0130,3.3362,4.763
4.636175,2.1546,3.3555,4.2218,5.807
4.646143,2.6971,3.6235,5.0045,6.742
4.656230,3.2695,3.9581,5.7004,7.671
4.666778,3.6551,4.2254,5.9400,8.155
4.676459,3.6266,4.3112,5.8355,8.111
4.686856,3.0946,4.1632,5.3072,7.421
4.696145,2.4319,4.0011,4.6528,6.601
4.706672,2.0120,4.0295,4.2548,6.196
4.716236,1.8650,4.0486,4.1998,6.124
4.726255,1.9220,4.0888,4.2073,6.174
4.756441,2.0656,4.0326,4.2966,6.244
4.758359,2.6490,4.5292,4.4780,6.898
4.759355,3.1233,4.7999,4.3887,7.215
4.766332,3.2922,4.8664,3.9891,7.102
4.776384,3.1656,4.9527,3.8297,7.015
4.786790,2.8721,4.6492,3.7248,6.613
4.796236,2.4713,4.1274,3.8357,6.153
4.806653,2.2003,3.8171,3.7822,5.807
4.816826,2.3449,3.8230,3.4728,5.672
4.826839,3.0520,4.0297,3.1968,5.981
4.836275,4.1342,4.3364,3.0484,6.722
4.846205,5.0900,4.5791,3.1588,7.540
4.856239,5.6739,4.8181,3.2326,8.115
4.880978,5.7977,4.9089,3.2295,8.255
4.883135,5.4815,4.7304,3.1509,7.896
4.886480,5.0994,4.5772,2.8886,7.436
4.895980,4.6627,4.1070,2.3428,6.641
4.907121,4.0946,3.2414,1.5533,5.448
4.916280,3.5228,2.3259,0.7700,4.291
4.926452,2.9675,1.4918,0.1049,3.323
4.936361,2.2222,0.9992,-0.2803,2.453
4.947550,1.8255,0.5093,-0.9702,2.129
4.956222,1.5992,-0.0921,-1.4674,2.172
4.966328,1.2965,-0.6671,-1.6566,2.207
4.976422,1.0349,-1.1852,-1.6146,2.254
4.986838,0.7768,-1.7334,-1.3943,2.356
5.013002,0.4548,-2.3186,-1.1185,2.614
5.014197,0.1490,-2.8881,-0.8653,3.019
5.016229,-0.2184,-3.4477,-0.5756,3.502
5.026709,-0.6479,-3.8951,-0.2295,3.955
5.036341,-1.0124,-4.1406,0.0372,4.263
5.046323,-1.3429,-4.2904,0.1201,4.497
5.056115,-1.5624,-4.3939,0.0667,4.664
5.067024,-1.8487,-4.6095,-0.1698,4.969
5.078026,-2.0954,-4.8403,-0.3302,5.285
5.086236,-2.4115,-5.0680,-0.4395,5.630
5.096947,-2.8167,-5.2255,-0.5165,5.959
5.106537,-3.1837,-5.3430,-0.5716,6.246
5.116216,-3.5711,-5.5786,-0.7350,6.664
5.129824,-3.9992,-5.7950,-0.7704,7.083
5.136718,-4.4115,-6.0102,-0.7428,7.492
5.158168,-4.7116,-6.2720,-0.7790,7.883
5.159613,-4.9701,-6.5694,-0.8172,8.278
5.166182,-5.1202,-6.8820,-0.8727,8.622
5.176139,-5.1939,-7.1788,-0.8910,8.905
5.186609,-5.1641,-7.4289,-0.9471,9.097
5.196162,-5.0914,-7.6503,-1.0777,9.253
5.207086,-4.9672,-7.8228,-1.2227,9.347
5.216371,-4.8401,-8.0639,-1.4207,9.512
5.227082,-4.7690,-8.3142,-1.4757,9.698
5.236135,-4.6254,-8.5442,-1.5864,9.845
5.246167,-4.3580,-8.9902,-1.9668,10.183
5.262728,-4.1324,-9.6032,-2.2282,10.689
5.266621,-4.0283,-10.2627,-2.2648,11.255
5.293839,-3.8701,-10.9849,-2.4441,11.900
5.296359,-3.6398,-11.8830,-2.4900,12.675
5.297207,-3.2712,-12.9104,-2.2572,13.508
5.317585,-2.4822,-13.6157,-1.5658,13.928
5.319647,-1.1248,-14.1970,-0.9616,14.274
5.326732,0.5024,-14.8391,-0.4610,14.855
5.336290,1.9664,-15.2980,-0.1259,15.424
5.346609,3.5311,-15.4903,-0.2851,15.890
5.356137,4.6765,-15.2662,-0.3708,15.971
5.366090,6.0277,-14.8062,-0.9980,16.017
5.376399,7.4940,-14.0557,-1.3830,15.989
5.387634,8.7388,-12.9258,-1.5047,15.675
5.396183,9.3642,-11.4622,-1.5887,14.886
