time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.614026,2.4103,-1.4000,-2.9443,4.054
0.624327,2.4580,-1.1689,-2.8329,3.929
0.633779,1.9179,-1.0703,-2.8588,3.605
0.643683,0.8222,-1.1730,-2.9340,3.265
0.653647,-0.0587,-1.3029,-2.8935,3.174
0.664552,-0.5099,-1.2181,-3.1019,3.371
0.673822,-0.6500,-1.2025,-3.2777,3.551
0.683757,-0.5636,-1.3312,-3.3349,3.635
0.693749,-0.2403,-1.5316,-3.1168,3.481
0.704188,0.2941,-1.6050,-2.5440,3.022
0.714092,0.7294,-1.6705,-1.9093,2.640
0.723956,0.9332,-1.7800,-1.2406,2.362
0.734067,1.0084,-1.9080,-0.5461,2.226
0.744771,1.0299,-1.9696,0.2148,2.233
0.754031,1.0513,-1.9013,0.9843,2.385
0.763973,1.2884,-1.6605,1.3001,2.471
0.774081,1.4532,-1.3695,0.8458,2.169
0.784534,1.4424,-1.2323,0.0012,1.897
0.794026,1.2405,-1.1813,-0.7439,1.868
0.807496,1.0137,-1.2457,-1.2116,2.012
0.814130,0.6617,-1.4384,-1.1259,1.943
0.830431,0.3718,-1.7661,-0.6714,1.926
0.833981,0.3570,-1.9376,0.1603,1.977
0.843933,0.3210,-2.0079,0.8669,2.210
0.854043,0.2567,-2.1493,1.4179,2.588
0.864390,0.1563,-2.1793,1.8810,2.883
0.874201,0.2114,-2.0214,2.0906,2.916
0.883981,0.0302,-1.9916,2.1825,2.955
0.894021,-0.0584,-1.8145,2.2276,2.874
0.904712,-0.2705,-1.6575,2.0190,2.626
0.914021,-0.7476,-1.6660,1.6628,2.470
0.924017,-1.3088,-1.7394,1.4027,2.590
0.939980,-1.5934,-1.7299,1.2765,2.676
0.944720,-1.7806,-1.6861,1.2042,2.732
0.968971,-1.8609,-1.6660,1.1761,2.761
0.969659,-1.7652,-1.6502,1.2704,2.730
0.973997,-1.5788,-1.5116,1.3603,2.574
0.984867,-1.4746,-1.3489,1.3100,2.390
0.993978,-1.4401,-1.1717,1.1302,2.174
1.004260,-1.4637,-1.0682,0.9788,2.059
1.013929,-1.4144,-0.9497,0.9851,1.968
1.024542,-1.3857,-0.8945,1.0143,1.936
1.034289,-1.4332,-0.8136,1.0488,1.953
1.043927,-1.4303,-0.7165,1.1570,1.974
1.054121,-1.3038,-0.5947,1.2862,1.926
1.064693,-1.0881,-0.4684,1.1877,1.677
1.074094,-0.9443,-0.4247,1.0168,1.451
1.084302,-0.8939,-0.3827,0.6763,1.184
1.094261,-0.9772,-0.4176,0.3254,1.111
1.117529,-1.1568,-0.5358,0.2802,1.305
1.118112,-1.3649,-0.6011,0.5193,1.579
1.124146,-1.5140,-0.7629,1.1745,2.062
1.134477,-1.6682,-0.9228,2.1350,2.862
1.144678,-1.5958,-0.8884,3.1361,3.629
1.154056,-1.4548,-0.7647,3.7969,4.137
1.163977,-1.4140,-0.6545,3.9532,4.249
1.174025,-1.4034,-0.5201,3.5931,3.892
1.184559,-1.3805,-0.3793,3.0046,3.328
1.195006,-1.3330,-0.3265,2.3106,2.687
1.203935,-1.2321,-0.2595,1.8779,2.261
1.214061,-1.3138,-0.2644,1.5520,2.051
1.224673,-1.3019,-0.2522,1.0600,1.698
1.234092,-1.1910,-0.2224,0.7723,1.437
1.255721,-1.0421,-0.1734,0.4147,1.135
1.256401,-0.8662,-0.1822,0.1651,0.900
1.264695,-0.7527,-0.2665,0.1522,0.813
1.273953,-0.6807,-0.3760,0.3395,0.849
1.284187,-0.6663,-0.4716,0.6999,1.075
1.294431,-0.6286,-0.5943,1.0269,1.343
1.304691,-0.6067,-0.6576,1.2595,1.545
1.314124,-0.6115,-0.7615,1.4143,1.719
1.325221,-0.5473,-0.7894,1.4491,1.739
1.334061,-0.3862,-0.7513,1.4407,1.670
1.344523,-0.2680,-0.6766,1.3778,1.558
1.354138,-0.2318,-0.5644,1.2613,1.401
1.364020,-0.2469,-0.4044,1.1124,1.209
1.388994,-0.3118,-0.2651,0.9421,1.027
1.390038,-0.4945,-0.1954,0.7803,0.944
1.394278,-0.7060,-0.1954,0.8826,1.147
1.404084,-0.8453,-0.0889,0.8973,1.236
1.414783,-0.9098,-0.1033,0.7551,1.187
1.424600,-0.8718,-0.0913,0.6606,1.098
1.434085,-0.7924,-0.0523,0.5842,0.986
1.444019,-0.7912,-0.0542,0.4565,0.915
1.454240,-0.8686,-0.1359,0.2779,0.922
1.464868,-0.9163,-0.1200,0.1379,0.934
1.474188,-0.9641,-0.1536,-0.0024,0.976
1.484144,-1.0119,-0.2166,-0.0742,1.037
1.494273,-0.9604,-0.2403,-0.1252,0.998
1.509265,-0.7994,-0.3226,-0.0372,0.863
1.514024,-0.5874,-0.3355,0.0730,0.680
1.530515,-0.4437,-0.4554,0.2243,0.674
1.534141,-0.3398,-0.5354,0.4057,0.753
1.544757,-0.1591,-0.5562,0.5475,0.797
1.553930,0.0392,-0.5187,0.6575,0.838
1.563825,0.0970,-0.5308,0.6564,0.850
1.574199,0.1427,-0.4750,0.5543,0.744
1.585530,0.1669,-0.3904,0.4204,0.597
1.593936,0.1213,-0.3164,0.2648,0.430
1.604119,0.1147,-0.1839,0.1380,0.257
1.614363,0.0889,-0.1100,0.0804,0.163
1.624718,0.0638,-0.1439,0.1707,0.232
1.639397,0.0006,-0.0800,0.4479,0.455
1.644430,-0.1582,-0.0765,0.4402,0.474
1.661893,-0.2776,-0.1153,0.3886,0.491
1.664490,-0.3976,-0.0590,0.2044,0.451
1.677036,-0.5875,-0.1123,-0.0522,0.600
1.684280,-0.6902,-0.1764,-0.1740,0.733
1.694115,-0.6747,-0.1914,-0.2755,0.753
1.704678,-0.5805,-0.1465,-0.3458,0.691
1.714274,-0.5181,-0.1881,-0.3468,0.651
1.724024,-0.4495,-0.2367,-0.3069,0.594
1.734299,-0.4227,-0.1838,-0.2343,0.517
1.744480,-0.5156,-0.1960,-0.0105,0.552
1.754138,-0.5989,-0.1952,0.2082,0.663
1.765124,-0.6711,-0.2228,0.4493,0.838
1.774172,-0.6734,-0.2315,0.6905,0.992
1.787227,-0.6939,-0.2818,0.8998,1.171
1.794210,-0.6134,-0.2670,0.9586,1.169
1.817912,-0.4322,-0.2372,0.8943,1.021
1.818571,-0.2494,-0.1921,0.6187,0.694
1.824674,-0.1446,-0.1790,0.3489,0.418
1.834297,-0.0400,-0.0788,0.1066,0.138
1.843995,0.0234,-0.0173,-0.1068,0.111
1.854115,0.0548,0.0454,-0.1734,0.187
1.864799,0.1027,0.1588,-0.2008,0.276
1.874229,0.1286,0.2149,-0.2082,0.326
1.884269,0.0745,0.2325,-0.1272,0.275
1.895147,-0.0272,0.2506,-0.0641,0.260
1.904494,-0.1359,0.2193,0.0008,0.258
1.914114,-0.2413,0.1479,0.0866,0.296
1.924040,-0.3245,0.0553,0.0252,0.330
1.934149,-0.3373,-0.0289,-0.0667,0.345
1.959776,-0.3889,-0.1047,-0.1996,0.449
1.960804,-0.4211,-0.1810,-0.3039,0.550
1.964056,-0.4234,-0.2670,-0.3391,0.605
1.974029,-0.3562,-0.3230,-0.3137,0.574
1.984508,-0.2490,-0.3883,-0.2476,0.524
1.994586,-0.1706,-0.4336,-0.1510,0.490
2.004054,-0.1112,-0.4692,-0.0833,0.489
2.014019,-0.0707,-0.4659,-0.0450,0.473
2.025699,-0.0004,-0.4827,-0.1345,0.501
2.034316,0.0989,-0.4310,-0.2737,0.520
2.044281,0.0887,-0.4082,-0.4232,0.595
2.054183,0.0460,-0.3938,-0.5142,0.649
2.064559,-0.0095,-0.3777,-0.5072,0.632
2.090071,0.0405,-0.2524,-0.4606,0.527
2.091232,0.0499,-0.1163,-0.4236,0.442
2.094230,0.0186,-0.0287,-0.4360,0.437
2.104769,0.0644,0.0886,-0.4392,0.453
2.116365,0.0094,0.0699,-0.4233,0.429
2.124332,-0.1526,0.0326,-0.3265,0.362
2.134330,-0.2968,-0.0523,-0.0429,0.304
2.144615,-0.3313,-0.0593,0.2220,0.403
2.154297,-0.3142,-0.0684,0.4073,0.519
2.164046,-0.2453,-0.0606,0.4535,0.519
2.174194,-0.1146,-0.0368,0.3591,0.379
2.184799,-0.0117,-0.0358,0.1436,0.148
2.194180,0.0512,-0.0563,-0.0851,0.114
2.209483,0.1229,-0.1360,-0.2465,0.307
2.214792,0.2136,-0.1850,-0.2398,0.371
2.240038,0.2351,-0.2812,0.0241,0.367
2.241539,0.1494,-0.3173,0.4084,0.538
2.244187,0.1474,-0.3152,0.3541,0.496
2.254185,0.1477,-0.2562,0.2989,0.420
2.264777,0.0094,-0.2760,0.1931,0.337
2.274273,-0.1409,-0.2856,0.2919,0.432
2.284036,-0.2518,-0.2556,0.1856,0.404
2.294117,-0.3809,-0.2939,-0.0168,0.481
2.304494,-0.5498,-0.2619,-0.0507,0.611
2.314066,-0.6324,-0.2175,0.0255,0.669
2.324008,-0.5801,-0.0927,0.3086,0.664
2.338893,-0.5196,0.0140,0.6615,0.841
2.346108,-0.4102,0.1116,1.0052,1.091
2.366901,-0.4284,0.1882,1.2488,1.334
2.368886,-0.5163,0.1830,1.2904,1.402
2.376176,-0.5166,0.1626,1.0979,1.224
2.386872,-0.4674,0.1557,0.6225,0.794
2.394320,-0.3377,0.1932,0.0930,0.400
2.404190,-0.1376,0.2578,-0.3301,0.441
2.414820,0.0332,0.2825,-0.6360,0.697
2.424742,0.1447,0.3081,-0.8036,0.873
2.434308,0.2857,0.2766,-0.8998,0.984
2.443935,0.3583,0.2471,-0.8848,0.986
2.454013,0.2644,0.1218,-0.8664,0.914
2.464914,0.1708,-0.0507,-0.8256,0.845
2.474161,0.1461,-0.1730,-0.8319,0.862
2.486675,0.1018,-0.2646,-0.8557,0.901
2.494818,0.0780,-0.3445,-0.8469,0.918
2.516660,0.0856,-0.4418,-0.7846,0.904
2.518142,0.1046,-0.5367,-0.6194,0.826
2.524120,0.1451,-0.5902,-0.3617,0.707
2.534181,0.2946,-0.6321,-0.1497,0.713
2.544626,0.5327,-0.5649,0.0741,0.780
2.554100,0.6702,-0.4668,0.2098,0.843
2.564003,0.6861,-0.3864,0.3349,0.856
2.574018,0.5693,-0.3043,0.4877,0.809
2.584703,0.3295,-0.2407,0.5886,0.716
2.595151,0.1048,-0.1968,0.7349,0.768
2.603979,-0.2507,-0.1934,0.8276,0.886
2.614442,-0.5178,-0.1634,0.8579,1.015
2.624414,-0.6640,-0.0882,0.7483,1.004
2.634074,-0.7285,-0.0661,0.6064,0.950
2.658465,-0.6227,-0.0281,0.4623,0.776
2.659553,-0.4456,-0.0217,0.3078,0.542
2.664771,-0.1700,-0.0256,0.1040,0.201
2.674048,0.0708,0.0111,0.2904,0.299
2.684121,0.0581,-0.0575,0.5911,0.597
2.694481,-0.0696,-0.2230,0.7900,0.824
2.704520,-0.0242,-0.3011,0.8775,0.928
2.714069,0.3342,-0.4497,0.5115,0.759
2.724161,0.3826,-0.3910,0.0448,0.549
2.734312,-0.1570,-0.5427,0.0810,0.571
2.744869,-0.7463,-0.6798,0.3647,1.073
2.753979,-1.0732,-0.6483,0.7025,1.437
2.764013,-1.2080,-0.5690,1.0770,1.716
2.788877,-1.2882,-0.4844,1.2750,1.876
2.790672,-1.3348,-0.3475,1.2891,1.888
2.794516,-1.4620,-0.2183,1.0805,1.831
2.804155,-1.6901,-0.1650,0.7272,1.847
2.814440,-1.6794,-0.0391,0.3855,1.724
2.824814,-1.3651,-0.0444,0.1339,1.372
2.834277,-0.9304,0.0779,-0.1250,0.942
2.844025,-0.5693,0.1649,-0.1664,0.616
2.854152,-0.4068,0.0620,0.2534,0.483
2.864461,-0.5038,-0.0736,1.0063,1.128
2.874183,-0.6102,-0.1664,1.7488,1.860
2.884008,-0.5245,-0.3285,2.4695,2.546
2.894016,-0.4858,-0.3668,3.1095,3.169
2.909130,-0.4264,-0.4309,3.5827,3.634
2.914814,-0.4468,-0.4442,3.7730,3.825
2.937484,-0.6551,-0.3972,3.8467,3.922
2.939043,-1.0488,-0.4577,3.7205,3.893
2.944401,-1.2515,-0.4697,3.5969,3.837
2.954092,-1.5204,-0.4518,4.2411,4.528
2.963997,-1.3343,-0.6087,2.2479,2.684
2.974028,-0.7864,-0.0048,3.2869,3.380
2.986305,-1.1470,-0.7488,3.0996,3.389
2.993986,-1.0989,-0.6339,3.1934,3.436
3.003968,-1.0517,-0.7093,3.1479,3.394
3.013964,-1.0022,-0.7988,3.2296,3.475
3.024394,-0.7240,-0.7652,3.2625,3.428
3.040124,-0.5747,-0.7863,3.2729,3.415
3.045978,-0.9605,-0.8902,3.1621,3.423
3.066457,-1.3594,-0.9495,3.0589,3.479
3.067252,-1.6006,-0.9752,3.0923,3.616
3.074187,-1.7101,-1.0181,3.0959,3.680
3.084240,-1.8815,-1.1262,3.0332,3.743
3.093987,-1.8774,-1.0768,2.9621,3.669
3.104439,-1.9071,-1.0686,2.8705,3.608
3.116793,-1.7869,-1.2066,2.5059,3.306
3.124066,-1.5031,-1.1196,2.1549,2.856
3.134152,-1.3483,-1.2062,1.7031,2.485
3.144692,-1.1249,-1.2586,1.3475,2.160
3.154032,-0.7856,-1.2341,1.1286,1.848
3.165257,-0.3560,-1.2682,1.1131,1.725
3.174072,-0.0499,-1.3612,1.2574,1.854
3.184476,-0.0758,-1.4532,1.3548,1.988
3.193992,-0.3433,-1.5155,1.3468,2.056
3.204011,-0.5849,-1.6398,1.2727,2.157
3.236964,-0.7912,-1.7967,0.9708,2.190
3.238502,-0.5592,-1.6608,0.7120,1.892
3.239046,-0.4723,-1.9562,0.2057,2.023
3.244500,-0.1148,-1.8883,0.2437,1.907
3.256450,-0.1011,-1.9794,0.1895,1.991
3.271516,-0.4658,-2.1317,-0.2147,2.193
3.274228,-0.6160,-2.1211,-0.7959,2.348
3.287383,-0.5840,-2.0844,-1.6145,2.700
3.303224,-0.4388,-2.0284,-2.1020,2.954
3.304744,-0.0264,-1.7922,-2.0381,2.714
3.320615,1.5591,-0.9237,-0.1952,1.823
3.324040,-0.6274,-2.8491,-0.1194,2.920
3.337131,-0.8459,-3.4324,-1.0144,3.678
3.375328,0.1312,-3.0813,-0.9875,3.238
3.376500,1.8281,-2.5167,-1.2112,3.338
3.377245,2.9480,-2.1529,-1.9210,4.125
3.377912,3.2130,-2.1885,-2.5839,4.668
3.384778,2.3646,-2.6856,-3.3977,4.934
3.394636,1.9733,-2.9355,-3.5284,4.996
3.403921,2.0597,-2.7557,-2.9577,4.537
3.414262,2.2953,-2.3973,-2.4005,4.096
3.425077,2.2075,-2.2651,-2.3330,3.930
3.434378,1.8437,-2.3413,-2.5024,3.891
3.443938,-7.9679,-2.9953,-2.4869,8.868
3.454032,-6.7628,-1.5242,-2.7068,7.442
3.465383,-5.3379,-1.4273,-2.9960,6.285
3.489420,-0.5505,-1.4804,-2.1475,2.666
3.491160,2.8965,-1.4254,-3.2469,4.579
3.495153,4.1804,-1.4333,-5.1916,6.818
3.504377,3.5567,-1.6351,-6.6206,7.691
3.514027,1.6549,-2.2449,-7.8245,8.307
3.523950,0.1908,-2.5615,-7.9785,8.382
3.534404,-0.0708,-2.4032,-7.1564,7.549
3.544614,0.1370,-2.2647,-6.7350,7.107
3.554906,0.6371,-1.6550,-6.0756,6.329
3.563810,1.3377,-0.7190,-5.4546,5.662
3.574106,1.5879,0.1807,-5.0302,5.278
3.584409,2.6226,1.8070,-3.5837,4.794
3.593995,5.5680,3.8861,-1.5569,6.966
3.607193,5.9084,2.5712,-4.1981,7.691
3.614434,4.2903,-0.0628,-6.1013,7.459
3.627975,2.5684,-1.9973,-6.6129,7.370
3.634342,1.3913,-2.8518,-6.1093,6.884
3.644210,1.1496,-3.1209,-5.0526,6.049
3.654017,1.7226,-2.9191,-3.4969,4.870
3.664598,2.5686,-2.5718,-2.5920,4.464
3.674289,3.1220,-1.9231,-1.7932,4.082
3.684163,2.6715,-1.7504,-1.7412,3.638
3.694071,0.8668,-2.8295,-3.9214,4.913
3.704771,-0.6900,-3.1888,-5.1239,6.074
3.713962,-0.5962,-2.6869,-5.2547,5.932
3.724284,0.2879,-2.4908,-5.5496,6.090
3.738402,1.6309,-2.2395,-7.1503,7.668
3.744882,2.9092,-2.2609,-7.6831,8.521
3.760090,4.0609,-2.0425,-8.8595,9.958
3.764641,4.5629,-2.0049,-10.3890,11.523
3.775085,4.8027,-2.3089,-11.2737,12.470
3.797993,4.7279,-2.7085,-11.6726,12.882
3.800424,4.7400,-3.0645,-11.5024,12.813
3.804371,4.7348,-3.4371,-10.8368,12.315
3.814645,4.6785,-3.9862,-9.8498,11.610
3.824554,4.4565,-4.3938,-8.5254,10.576
3.834520,3.7115,-4.7380,-6.7364,9.033
3.844240,2.8480,-5.0709,-5.0360,7.693
3.854738,2.3166,-5.2027,-3.6204,6.748
3.885754,2.3260,-5.3276,-2.7980,6.452
3.887108,2.3726,-5.6783,-2.3170,6.576
3.887709,2.0339,-6.2134,-1.5342,6.715
3.894205,2.2872,-6.3881,-0.2819,6.791
3.904455,3.2390,-6.0972,0.8454,6.956
3.915674,3.6279,-6.0435,0.8148,7.096
3.924662,2.3018,-6.6641,0.1520,7.052
3.948496,-0.0184,-7.6312,0.0377,7.631
3.949742,-2.4592,-8.3838,0.6478,8.761
3.954522,-4.5842,-8.7817,1.3208,9.994
3.964440,-6.0530,-8.7877,1.9879,10.854
3.974437,-8.0705,-8.8214,2.5240,12.220
3.985016,-10.3176,-9.1255,2.9305,14.082
4.007265,-12.3378,-9.3868,3.5129,15.896
4.009658,-13.5992,-9.2739,4.3640,17.029
4.016933,-14.1121,-8.8472,5.3894,17.506
4.024870,-14.5259,-7.9811,6.7374,17.891
4.035270,-15.6607,-6.9558,7.5065,18.708
4.044751,-16.9275,-4.8492,7.9008,19.300
4.057531,-18.4466,-2.4174,7.2104,19.953
4.067302,-19.6829,0.1280,4.8965,20.283
4.074459,-19.8353,2.3241,1.4752,20.025
4.084873,-18.4755,4.6103,-1.7546,19.123
4.094562,-16.2593,6.6428,-3.8715,17.986
4.104736,-14.5748,7.9273,-4.6009,17.217
4.116237,-13.8002,8.5589,-4.4461,16.837
4.124193,-13.5535,8.3392,-3.5112,16.296
4.134570,-12.9601,7.7433,-2.0146,15.231
4.149488,-11.9294,7.0254,-0.2598,13.847
4.155233,-10.9043,6.2342,1.2504,12.623
4.175264,-9.9904,5.5966,2.1954,11.660
4.178860,-9.2799,5.1197,2.4040,10.868
4.185185,-8.5459,4.7552,2.0441,9.991
4.200296,-7.8440,4.4898,0.9402,9.087
4.204456,-7.2865,4.0467,-1.0767,8.404
4.270047,-7.0871,3.4838,-2.9174,8.419
4.271598,-7.1220,2.8083,-3.9990,8.637
4.272463,-7.0438,2.0761,-4.4733,8.599
4.273291,-6.8397,1.4039,-4.3962,8.251
4.274251,-6.6172,0.6940,-3.9010,7.713
4.274974,-6.2682,-0.0830,-3.1097,6.998
4.277079,-5.6250,-0.7427,-1.8988,5.983
4.284427,-4.8870,-1.3713,-0.7397,5.129
4.296661,-4.1271,-1.9253,0.3170,4.565
4.304635,-3.2408,-2.4102,1.0339,4.169
4.328136,-2.4373,-2.8598,1.5942,4.082
4.329671,-1.8958,-3.3086,2.0753,4.341
4.334494,-1.4120,-3.6277,2.3345,4.539
4.344834,-0.9472,-3.8958,2.4347,4.691
4.354378,-0.4526,-4.1127,2.4772,4.822
4.364417,-0.0560,-4.4157,2.2705,4.966
4.374615,0.1545,-4.9132,1.8463,5.251
4.384914,0.4846,-5.2043,1.3298,5.393
4.394394,0.7575,-5.5235,0.7230,5.622
4.404397,1.0519,-5.8009,0.3281,5.905
4.414495,1.5253,-5.8009,0.1446,6.000
4.427882,2.0305,-5.8271,-0.0222,6.171
4.434455,2.6860,-5.9079,-0.2441,6.494
4.459211,3.5024,-5.9239,-0.4862,6.899
4.460770,4.1863,-6.0315,-0.4774,7.357
4.464759,4.8847,-6.0846,-0.3504,7.811
4.475031,5.3407,-6.3256,-0.3584,8.286
4.484348,5.5442,-6.6629,-0.3220,8.674
4.494386,5.8197,-6.8194,-0.2355,8.968
4.504928,6.1387,-6.7817,-0.1234,9.148
4.514364,6.5124,-6.5767,-0.0202,9.256
4.524462,6.8725,-6.3298,-0.1516,9.345
4.534568,7.2590,-5.9120,-0.1759,9.364
4.544516,7.5937,-5.5484,-0.3272,9.410
4.554462,7.6113,-5.1984,-0.6118,9.237
4.564272,7.5770,-4.7333,-1.0518,8.996
4.574403,7.4522,-4.2615,-1.6997,8.751
4.602124,7.3454,-3.7275,-2.3443,8.564
4.603903,7.4628,-3.0186,-2.9269,8.566
4.604647,7.6472,-2.2955,-3.2588,8.624
4.614520,7.7410,-1.8070,-3.1306,8.543
4.624671,7.5475,-1.7133,-2.7045,8.198
4.634690,7.2325,-1.9375,-2.3971,7.862
4.644349,6.7076,-2.4106,-2.1902,7.457
4.654543,6.0806,-3.0628,-2.1056,7.127
4.664947,5.6060,-3.6597,-2.2208,7.054
4.674542,5.5488,-4.0958,-1.9277,7.161
4.684386,5.7699,-4.3506,-1.6316,7.408
4.694532,5.7854,-4.7719,-1.4626,7.641
4.704623,5.6708,-5.2367,-1.4292,7.850
4.720133,5.4534,-5.5748,-1.3480,7.914
4.724394,5.1904,-5.8913,-1.3027,7.959
4.748541,4.4876,-6.3406,-1.3984,7.893
4.750318,3.5406,-6.5700,-1.3874,7.591
4.754498,2.8400,-6.3299,-1.3320,7.065
4.764375,2.0332,-5.6753,-1.3892,6.187
4.774733,1.2208,-5.0634,-1.5932,5.447
4.784893,0.5247,-4.4708,-1.8322,4.860
4.794646,-0.1900,-4.0293,-2.0766,4.537
4.804348,-0.9611,-3.7829,-2.1649,4.463
4.814643,-1.7580,-3.4983,-2.3103,4.546
4.824912,-2.4039,-3.0863,-2.6702,4.736
4.834820,-2.9063,-2.6835,-2.9351,4.926
4.850383,-3.2046,-2.1139,-3.3513,5.096
4.854206,-3.5422,-1.7113,-3.6541,5.369
4.877090,-4.0835,-1.3704,-3.5962,5.611
4.878726,-4.5729,-1.0261,-3.5400,5.873
4.884475,-4.7949,-0.2778,-3.0768,5.704
4.894939,-5.2467,0.0988,-2.5784,5.847
4.905586,-5.6111,0.2296,-2.0330,5.972
4.914466,-5.9035,0.1024,-1.4079,6.070
4.923973,-5.9757,-0.0661,-0.6928,6.016
4.934573,-5.6796,-0.0480,0.1190,5.681
4.944460,-5.0567,0.1511,0.8871,5.136
4.954032,-4.5440,0.3307,1.5899,4.825
4.964004,-4.1463,0.4264,2.0681,4.653
4.974361,-3.9547,0.5398,2.5729,4.749
4.985637,-4.1874,0.3591,2.8576,5.082
4.996577,-4.5209,0.3166,3.0775,5.478
5.004081,-4.9147,0.5111,3.1708,5.871
5.028486,-5.5339,0.5998,2.8207,6.240
5.029724,-6.1974,0.6801,2.1915,6.609
5.034103,-6.7730,0.7395,1.5991,6.998
5.044052,-7.2567,0.6371,1.1371,7.373
5.054188,-7.7247,0.4883,0.9672,7.800
5.065366,-8.3917,0.1457,0.8358,8.434
5.074019,-8.8253,-0.1052,0.8586,8.868
5.083945,-8.7986,0.0208,1.0333,8.859
5.094074,-8.7087,0.0940,1.0770,8.776
5.105472,-8.7957,0.3900,1.1874,8.884
5.116095,-8.9114,0.7756,1.4112,9.056
5.124369,-9.0242,1.1315,1.7560,9.263
5.134434,-9.2543,1.3697,2.0415,9.575
5.145606,-9.4988,1.5063,2.3213,9.894
5.153937,-9.6966,1.6484,2.6541,10.188
5.171522,-9.6289,1.8450,2.9988,10.252
5.190883,-9.4122,1.9694,3.2737,10.158
5.193608,-9.0560,2.1996,3.5434,9.970
5.194627,-8.5193,2.5959,3.6161,9.612
5.205408,-7.9772,2.8556,3.4179,9.136
5.214088,-7.2502,3.0960,3.0728,8.461
5.226216,-6.6123,3.1985,2.6590,7.812
5.234236,-6.1943,3.0933,2.2191,7.271
5.243930,-5.7730,2.9646,1.8758,6.755
5.253968,-5.3904,2.7323,1.6148,6.255
5.264351,-5.1770,2.3853,1.1375,5.812
5.273911,-5.2022,1.7847,0.4880,5.521
5.289060,-5.1021,1.0851,-0.1034,5.217
5.294312,-4.8970,0.4906,-0.5822,4.956
5.311575,-4.2346,0.1278,-1.0321,4.360
5.314822,-3.2552,0.0559,-1.3619,3.529
5.324781,-2.4743,0.0024,-1.6074,2.951
5.335007,-2.0739,-0.0699,-1.7349,2.705
5.344651,-2.0752,-0.3169,-1.8721,2.813
5.354196,-2.2222,-0.5806,-1.9370,3.005
