time,ax,ay,az,atotal
0.008672714233398438,-0.58,0.04,-1.75,1.84
0.04516792297363281,-0.2,0.55,-0.92,1.09
0.0467987060546875,0.43,-0.09,-0.29,0.52
0.04781675338745117,-0.27,0.29,0.42,0.57
0.05427384376525879,-0.57,0.21,0.83,1.02
0.05811500549316406,-0.27,-0.34,0.09,0.44
0.07132792472839355,0.0,-0.13,-0.35,0.37
0.0781698226928711,-0.11,0.28,-0.37,0.47
0.08846569061279297,-0.21,0.19,0.03,0.28
0.09807586669921875,0.11,-0.1,0.52,0.54
0.10782289505004883,0.4,-0.01,0.53,0.66
0.11811971664428711,0.24,0.04,0.44,0.5
0.14747190475463867,0.05,-0.09,0.33,0.34
0.1490168571472168,0.02,-0.01,0.14,0.14
0.15004992485046387,-0.02,0.0,-0.09,0.09
0.15732479095458984,0.0,0.0,-0.03,0.03
0.16731691360473633,-0.02,-0.02,0.15,0.15
0.1773509979248047,-0.07,-0.01,0.26,0.26
0.1872258186340332,-0.01,-0.03,0.26,0.26
0.1971440315246582,0.07,-0.01,0.14,0.15
0.20711803436279297,0.01,0.05,0.03,0.05
0.21743392944335938,0.0,-0.01,0.0,0.01
0.24558782577514648,-0.02,-0.08,-0.01,0.08
0.24699878692626953,-0.04,-0.06,0.07,0.1
0.24817585945129395,-0.03,-0.02,0.09,0.09
0.2566719055175781,0.01,-0.01,0.06,0.06
0.26664185523986816,0.06,0.02,0.05,0.08
0.27661991119384766,0.0,0.05,0.1,0.11
0.28661203384399414,-0.16,0.07,0.16,0.23
0.2963547706604004,-0.26,0.0,0.17,0.31
0.3062310218811035,-0.2,-0.05,0.24,0.31
0.31942081451416016,-0.06,-0.07,0.32,0.33
0.34422874450683594,0.12,-0.09,0.28,0.31
0.34536075592041016,0.28,-0.07,0.12,0.31
0.3464469909667969,0.3,-0.02,-0.11,0.32
0.35599374771118164,0.18,0.02,-0.18,0.25
0.36583471298217773,0.01,0.0,-0.01,0.01
0.3758387565612793,-0.09,-0.05,0.17,0.19
0.3857858180999756,0.03,-0.09,0.38,0.39
0.39569997787475586,0.18,-0.13,0.59,0.63
0.40559983253479004,0.15,-0.21,0.66,0.7
0.4182419776916504,0.15,-0.21,0.49,0.55
0.4421079158782959,0.36,-0.36,0.04,0.51
0.44327592849731445,0.31,-0.26,-0.24,0.47
0.44498181343078613,0.12,-0.08,-0.02,0.14
0.4550967216491699,-0.05,0.1,0.35,0.36
0.4651169776916504,-0.35,0.19,0.5,0.63
0.47513580322265625,-0.34,0.21,0.45,0.6
0.48496103286743164,0.07,0.23,0.47,0.52
0.4949169158935547,0.39,-0.14,0.45,0.61
0.5047578811645508,0.35,-0.13,0.69,0.78
0.5175337791442871,-0.05,-0.06,0.72,0.72
0.5476539134979248,-0.37,0.02,0.47,0.59
0.5492839813232422,-0.24,0.16,0.17,0.33
0.5509510040283203,0.1,0.11,-0.2,0.24
0.5548000335693359,0.3,0.01,-0.76,0.81
0.5644497871398926,0.19,0.1,-0.67,0.7
0.5743048191070557,-0.21,0.05,-0.44,0.49
0.584190845489502,-0.45,0.16,-0.19,0.51
0.5941109657287598,-0.26,0.1,0.1,0.29
0.604590892791748,0.06,-0.01,0.21,0.21
0.6166179180145264,0.13,-0.19,0.58,0.62
0.6461098194122314,-0.15,-0.29,0.74,0.8
0.6477317810058594,-0.18,-0.06,0.55,0.58
0.64935302734375,-0.02,0.04,0.59,0.59
0.6543169021606445,0.21,-0.06,0.45,0.5
0.663815975189209,0.5,-0.1,0.42,0.66
0.6734778881072998,0.49,-0.09,0.49,0.69
0.683445930480957,0.37,-0.09,0.35,0.51
0.6935257911682129,0.24,-0.03,0.17,0.29
0.7036037445068359,0.05,0.0,0.16,0.16
0.7133517265319824,-0.09,0.03,0.17,0.19
0.7457756996154785,-0.27,0.1,0.16,0.32
0.747532844543457,-0.37,0.1,0.19,0.42
0.7488858699798584,-0.41,0.02,0.17,0.44
0.7569127082824707,-0.62,0.02,0.22,0.65
0.763070821762085,-0.65,0.13,0.35,0.74
0.7740387916564941,-0.31,0.09,0.11,0.34
0.7831807136535645,0.0,0.05,-0.25,0.25
0.7926239967346191,-0.02,0.15,-0.36,0.39
0.8028318881988525,-0.27,0.18,-0.31,0.44
0.8130168914794922,-0.66,0.07,-0.41,0.78
0.8506827354431152,-0.65,0.08,-0.28,0.71
0.8526709079742432,-0.3,0.03,0.04,0.3
0.8541059494018555,-0.24,0.0,0.32,0.4
0.8558950424194336,-0.29,-0.05,0.49,0.57
0.8621768951416016,-0.26,-0.06,0.5,0.56
0.8724298477172852,-0.21,-0.02,0.31,0.37
0.8822059631347656,-0.2,-0.07,0.03,0.21
0.8921337127685547,-0.12,-0.03,-0.05,0.13
0.9018278121948242,0.25,-0.01,0.01,0.25
0.9119210243225098,0.57,-0.05,-0.06,0.57
0.9223699569702148,0.6,0.0,-0.06,0.6
0.9502687454223633,0.38,0.04,0.01,0.38
0.9518637657165527,0.0,0.06,0.03,0.06
0.9535229206085205,-0.22,0.03,-0.05,0.22
0.9612789154052734,-0.21,0.08,-0.07,0.23
0.9715819358825684,-0.09,0.07,-0.05,0.12
0.9814629554748535,0.07,0.04,-0.02,0.08
0.9913198947906494,0.23,0.1,-0.24,0.34
1.0010957717895508,0.08,0.03,-0.24,0.25
1.0111899375915527,-0.25,0.01,-0.19,0.31
1.0216526985168457,-0.22,-0.05,0.02,0.22
1.0523028373718262,-0.46,-0.16,-0.07,0.49
1.0539369583129883,0.01,0.07,0.38,0.38
1.0549850463867188,0.75,0.0,0.84,1.12
1.0752739906311035,0.77,-0.02,0.58,0.96
1.0767297744750977,0.58,-0.02,0.22,0.62
1.0914950370788574,0.27,-0.05,0.06,0.28
1.0929770469665527,-0.01,-0.03,0.08,0.08
1.1062378883361816,-0.06,0.0,0.08,0.1
1.110257863998413,0.24,0.01,-0.01,0.24
1.126856803894043,0.57,0.12,-0.28,0.64
1.1509478092193604,0.45,0.14,-0.35,0.58
1.1527647972106934,0.0,0.09,-0.11,0.14
1.1540148258209229,-0.39,0.06,0.18,0.43
1.1594557762145996,-0.59,0.08,0.26,0.64
1.1695349216461182,-0.57,0.13,0.05,0.58
1.179473876953125,-0.5,0.12,-0.15,0.53
1.189931869506836,-0.54,0.2,-0.11,0.58
1.2000627517700195,-0.49,0.18,0.0,0.52
1.2096810340881348,-0.33,0.05,0.05,0.33
1.2195188999176025,-0.13,-0.09,-0.13,0.2
1.245856761932373,0.02,-0.06,-0.27,0.27
1.247567892074585,0.09,0.03,-0.11,0.14
1.249351978302002,-0.05,0.03,0.17,0.17
1.2591779232025146,-0.32,0.03,0.38,0.49
1.2691128253936768,-0.47,0.1,0.53,0.71
1.2793538570404053,-0.37,0.15,0.59,0.71
1.289219856262207,-0.26,0.21,0.36,0.49
