time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.866508,-0.1993,-0.0954,-0.0502,0.227
1.876659,-0.1303,-0.0573,0.0653,0.157
1.886299,-0.0994,-0.0491,0.0526,0.123
1.899158,-0.0198,-0.0028,-0.0405,0.045
1.906794,0.0193,-0.0063,-0.1841,0.185
1.917164,0.0189,0.0000,-0.2689,0.270
1.926630,-0.0015,-0.0321,-0.2641,0.266
1.936410,0.0070,-0.0633,-0.2381,0.246
1.946680,0.0250,-0.0648,-0.2213,0.232
1.957048,0.0312,-0.0562,-0.2238,0.233
1.966517,0.0932,-0.0080,-0.2159,0.235
1.976112,0.1804,0.0605,0.0087,0.190
1.986206,0.2151,0.1297,0.1168,0.277
1.997174,0.1592,0.1304,0.1662,0.265
2.006395,0.1223,0.1217,0.3144,0.359
2.016471,0.0982,0.0648,0.5233,0.536
2.036272,0.0595,-0.0892,0.8416,0.848
2.038155,0.0273,-0.2432,1.2097,1.234
2.048449,0.1310,-0.3489,1.3414,1.392
2.056424,0.1822,-0.3786,1.1454,1.220
2.066345,0.0113,-0.6068,0.9451,1.123
2.077324,0.1173,-0.4356,0.7794,0.901
2.086468,0.1561,-0.3745,0.4924,0.638
2.096329,0.1336,-0.3542,0.2317,0.444
2.106307,0.2058,-0.2368,0.0476,0.317
2.116720,0.2255,-0.1200,-0.0983,0.274
2.126442,0.1737,-0.0331,-0.3140,0.360
2.136287,0.1202,0.0240,-0.5399,0.554
2.146578,0.0750,0.1115,-0.7054,0.718
2.158997,0.0473,0.1904,-0.6727,0.701
2.166308,0.0459,0.2801,-0.7758,0.826
2.178747,0.0197,0.3510,-0.8482,0.918
2.186392,-0.0939,0.3162,-0.6527,0.731
2.203829,-0.0925,0.3022,-0.6514,0.724
2.209403,-0.0423,0.2495,-0.8352,0.873
2.216332,-0.0126,0.2180,-0.9381,0.963
2.226817,-0.0343,0.1693,-0.8601,0.877
2.236986,-0.2045,0.0646,-0.0222,0.216
2.246417,-0.4057,-0.1454,-0.6112,0.748
2.256457,0.1977,0.1258,-1.3250,1.346
2.266378,0.6343,-0.0281,-0.5077,0.813
2.276852,0.6355,-0.3757,0.2055,0.766
2.286501,0.6038,-0.4480,0.4200,0.861
2.296353,0.6692,-0.4429,0.6523,1.034
2.309107,0.5751,-0.5287,0.6154,0.994
2.317542,0.3702,-0.5187,0.4565,0.784
2.328400,0.1130,-0.4509,0.4428,0.642
2.336702,-0.1965,-0.3343,0.4874,0.623
2.346317,-0.5672,-0.2279,0.6393,0.885
2.356823,-0.8795,-0.1322,0.9172,1.278
2.366333,-1.1309,-0.0187,1.0840,1.567
2.376284,-1.3590,0.0431,1.0892,1.742
2.386453,-1.5043,0.0434,1.0209,1.819
2.397033,-1.5666,0.0410,0.9086,1.811
2.406715,-1.5052,0.0071,0.6944,1.658
2.416626,-1.2597,0.0301,0.4280,1.331
2.426557,-1.0663,-0.0358,0.2289,1.091
2.438342,-0.8569,-0.1214,0.0302,0.866
2.447564,-0.6219,-0.1571,0.1278,0.654
2.462996,-0.5389,-0.2018,0.2174,0.615
2.468619,-0.5616,-0.1879,0.2973,0.663
2.477082,-0.7499,-0.2536,0.3558,0.868
2.486353,-0.8155,-0.2126,0.2755,0.887
2.496265,-0.7957,-0.1040,0.1354,0.814
2.506331,-0.9475,-0.1327,0.3396,1.015
2.516990,-1.0162,-0.2096,0.7035,1.254
2.526846,-1.0298,-0.2268,0.9623,1.428
2.536451,-1.1091,-0.3222,1.3111,1.747
2.546526,-1.0715,-0.3288,1.8972,2.204
2.557009,-1.1849,-0.2963,2.2970,2.602
2.566332,-1.4808,-0.3821,2.7447,3.142
2.576245,-1.7902,-0.5178,3.1416,3.653
2.586289,-1.9421,-0.6157,3.2133,3.805
2.601953,-1.8771,-0.6862,3.7528,4.252
2.606644,-1.4843,-0.5923,4.1430,4.441
2.625331,-1.1189,-0.6798,4.4671,4.655
2.627414,-0.8718,-0.7739,4.6236,4.768
2.637236,-0.5575,-0.8078,4.5704,4.675
2.646657,-0.3431,-0.7822,4.2478,4.333
2.656777,-0.2784,-0.8342,3.7349,3.837
2.666646,-0.2249,-0.8846,3.2107,3.338
2.677007,-0.1114,-0.8828,2.7084,2.851
2.686293,0.0618,-0.9158,2.2110,2.394
2.696298,0.0689,-0.9334,1.7598,1.993
2.706249,-0.1499,-1.0711,1.3965,1.766
2.716968,-0.3583,-1.1316,1.1234,1.634
2.726570,-0.6737,-1.2129,0.8915,1.649
2.737157,-0.9486,-1.3248,0.7107,1.778
2.753022,-1.0547,-1.4776,0.6001,1.912
2.756727,-0.9609,-1.5640,0.4225,1.884
2.766308,-0.7657,-1.6138,0.2461,1.803
2.776384,-0.6361,-1.6850,0.0521,1.802
2.786347,-0.5333,-1.6780,-0.0006,1.761
2.797290,-0.6354,-1.7095,0.0392,1.824
2.806491,-0.7759,-1.8285,0.0637,1.987
2.816247,-0.8566,-1.8296,0.0721,2.021
2.826293,-0.8893,-1.7531,0.1214,1.970
2.836670,-1.1015,-1.8057,0.1314,2.119
2.846359,-1.2182,-1.8118,0.1014,2.186
2.857688,-1.2664,-1.8404,0.1104,2.237
2.866281,-1.1258,-1.8317,-0.0157,2.150
2.878223,-0.9933,-1.8433,0.0080,2.094
2.887117,-0.9103,-1.9131,0.1035,2.121
2.904088,-0.8496,-2.0017,0.2309,2.187
2.906646,-0.8424,-2.0018,0.4375,2.215
2.916906,-0.8994,-2.0032,0.6040,2.277
2.926265,-0.8833,-1.9879,0.5916,2.254
2.936196,-0.9403,-1.9471,0.4980,2.219
2.946243,-0.9518,-1.8808,0.3435,2.136
2.957027,-0.9949,-1.8278,0.0996,2.083
2.966227,-1.0092,-1.8463,-0.1733,2.111
2.976288,-0.9737,-1.8861,-0.4445,2.169
2.986364,-0.7901,-1.8089,-0.5757,2.056
2.996757,-0.5571,-1.7514,-0.6061,1.935
3.008857,-0.2751,-1.6641,-0.5161,1.764
3.016926,-0.1788,-1.5075,-0.5012,1.599
3.031965,-0.3003,-1.4638,-0.4954,1.574
3.039396,-0.4977,-1.4322,-0.6529,1.651
3.046428,-0.6825,-1.3691,-0.9166,1.783
3.056319,-0.7850,-1.2696,-1.2659,1.957
3.066287,-0.9231,-1.2507,-1.6120,2.239
3.076757,-0.9592,-1.2220,-1.8751,2.435
3.086536,-0.7359,-1.1230,-2.0442,2.446
3.096326,-0.5387,-1.0011,-2.0800,2.370
3.106346,-0.5152,-0.9712,-1.9816,2.266
3.118049,-0.5757,-0.9545,-1.6894,2.024
3.126390,-0.5810,-0.8644,-1.4092,1.752
3.136272,-0.6988,-0.8118,-1.2509,1.647
3.146566,-0.9227,-0.7907,-1.1980,1.706
3.157267,-1.1470,-0.8615,-1.2131,1.879
3.175405,-1.2049,-0.8792,-1.4143,2.055
3.177015,-1.1834,-0.8828,-1.6341,2.202
3.186423,-0.9864,-0.8604,-1.7056,2.150
3.197035,-0.7260,-0.7636,-1.7004,2.000
3.206378,-0.5763,-0.7948,-1.8020,2.052
3.216258,-0.3805,-0.7858,-1.8041,2.004
3.226284,-0.1300,-0.7662,-1.7666,1.930
3.236683,0.0766,-0.7851,-1.7781,1.945
3.246579,0.2697,-0.8233,-1.8482,2.041
3.256212,0.4696,-0.8713,-1.9570,2.193
3.266249,0.5295,-0.9777,-1.9866,2.277
3.277065,0.7156,-1.0243,-1.8771,2.255
3.287105,0.9497,-1.0408,-1.6382,2.161
3.302597,1.0857,-1.0380,-1.4657,2.099
3.306531,1.1462,-1.1340,-1.5340,2.226
3.330426,1.2982,-1.1519,-1.6172,2.372
3.332451,1.5509,-1.1791,-1.7155,2.596
3.340367,1.9210,-1.1749,-1.6444,2.788
3.357747,2.2788,-1.1968,-1.6310,3.047
3.358719,2.5161,-1.2038,-1.5187,3.176
3.370042,2.5269,-1.2619,-1.4826,3.190
3.376084,2.3317,-1.3115,-1.3458,2.995
3.386255,2.1363,-1.3625,-1.1970,2.802
3.399758,2.0464,-1.4569,-1.1167,2.749
3.406304,2.1072,-1.4398,-0.9809,2.734
3.419133,2.2178,-1.3808,-0.9687,2.786
3.432506,2.2297,-1.3690,-1.0816,2.831
3.436972,2.2791,-1.3252,-1.1933,2.894
3.446270,2.3976,-1.2585,-1.3414,3.022
3.456311,2.4698,-1.1970,-1.3967,3.080
3.492691,2.4888,-1.1597,-1.3864,3.076
3.494751,2.4865,-1.0885,-1.2791,3.001
3.495222,2.5532,-0.9936,-1.2103,2.995
3.500757,2.6312,-0.9148,-1.2186,3.041
3.506340,2.7786,-0.7640,-1.2556,3.143
3.517027,2.8862,-0.6777,-1.3027,3.238
3.526637,3.0117,-0.5962,-1.3416,3.350
3.536267,3.0962,-0.5085,-1.3821,3.429
3.546682,3.0141,-0.4428,-1.3543,3.334
3.556793,2.8461,-0.3591,-1.1877,3.105
3.566449,2.6834,-0.3262,-0.9878,2.878
3.576203,2.5172,-0.2472,-0.8125,2.657
3.586491,2.3263,-0.2706,-0.6435,2.429
3.606466,2.2073,-0.3185,-0.5112,2.288
3.607894,2.1769,-0.3914,-0.2219,2.223
3.616366,2.2227,-0.4607,0.2810,2.287
3.626920,2.1391,-0.4592,0.7432,2.311
3.636844,2.0659,-0.4684,0.9020,2.302
3.646334,1.9432,-0.5290,0.9626,2.232
3.656253,1.8888,-0.4745,0.8858,2.139
3.666303,1.8147,-0.4312,0.7502,2.010
3.677693,1.7507,-0.3578,0.6247,1.893
3.686324,1.6273,-0.3112,0.4988,1.730
3.696973,1.5034,-0.3193,0.5684,1.639
3.706769,1.3409,-0.2738,0.6678,1.523
3.717618,1.1017,-0.2637,0.8374,1.409
3.735796,0.8557,-0.2318,0.9903,1.329
3.737130,0.6236,-0.2288,1.0783,1.266
3.746635,0.4440,-0.2168,1.1992,1.297
3.758181,0.3347,-0.0504,1.1944,1.241
3.766395,0.1479,0.0543,1.0437,1.056
3.776342,-0.0318,0.1372,0.9301,0.941
3.786271,-0.1876,0.2073,0.7233,0.775
3.796749,-0.2905,0.2364,0.6094,0.715
3.806814,-0.3897,0.2831,0.5782,0.753
3.816504,-0.4638,0.2984,0.5429,0.774
3.826681,-0.5111,0.3018,0.5250,0.792
3.837385,-0.4519,0.3322,0.5939,0.817
3.846656,-0.2754,0.3994,0.6724,0.829
3.860405,-0.0795,0.3955,0.7408,0.844
3.866636,0.1250,0.3895,0.8082,0.906
3.886696,0.2989,0.3819,0.8352,0.966
3.887292,0.3149,0.4122,0.8221,0.972
3.896344,0.2427,0.3434,0.7207,0.834
3.906397,0.0828,0.3125,0.6198,0.699
3.917026,0.0024,0.2403,0.4905,0.546
3.926234,0.0312,0.1853,0.3527,0.400
3.937142,0.1200,0.1868,0.2649,0.346
3.946584,0.1896,0.1671,0.1677,0.303
3.957074,0.2983,0.1372,0.0998,0.343
3.966267,0.3275,0.1083,0.1094,0.362
3.976195,0.3346,0.0811,0.1854,0.391
3.988209,0.2710,0.0362,0.3085,0.412
3.997052,0.1087,-0.0364,0.4211,0.436
4.006255,-0.0243,-0.0596,0.5043,0.508
4.016138,-0.1766,-0.1129,0.5877,0.624
4.027101,-0.2793,-0.1679,0.6326,0.712
4.036743,-0.3425,-0.1174,0.6384,0.734
4.046390,-0.4545,-0.0787,0.5955,0.753
4.056762,-0.5277,-0.0610,0.6111,0.810
4.067371,-0.5928,0.0143,0.6545,0.883
4.077064,-0.6506,0.0399,0.7349,0.982
4.086442,-0.7202,0.0640,0.7548,1.045
4.096314,-0.7722,0.0952,0.7140,1.056
4.106503,-0.7276,0.1232,0.6231,0.966
4.117093,-0.6541,0.2064,0.4730,0.833
4.126618,-0.6684,0.1888,0.2550,0.740
4.137383,-0.7108,0.1691,-0.0007,0.731
4.146720,-0.7029,0.2268,-0.2455,0.778
4.157984,-0.6841,0.2059,-0.4008,0.819
4.166429,-0.5755,0.1459,-0.3879,0.709
4.176294,-0.5314,0.2515,-0.6458,0.873
4.186454,-0.4711,0.2480,-1.0350,1.164
4.197159,-0.2699,0.2440,-1.1758,1.231
4.206310,0.0037,0.2494,-1.1559,1.183
4.216288,0.3655,0.2047,-1.2253,1.295
4.226261,0.7900,0.1778,-1.2623,1.500
4.236906,1.2492,0.0883,-1.3240,1.822
4.246464,1.7057,0.0519,-1.5158,2.282
4.256466,2.2192,-0.0504,-1.8256,2.874
4.266507,2.7012,-0.1107,-2.3703,3.595
4.276881,3.1010,-0.1374,-3.2280,4.478
4.288741,3.3272,-0.2147,-3.9888,5.199
4.302320,3.5793,-0.2991,-4.6680,5.890
4.306757,4.0883,-0.1330,-5.4467,6.812
4.317245,4.3784,-0.4270,-5.9779,7.422
4.327836,4.6134,-0.7370,-6.3643,7.895
4.336323,4.8855,-0.7948,-6.7785,8.393
4.346602,5.1865,-0.8219,-7.1116,8.840
4.356733,5.3976,-1.0410,-7.2674,9.112
4.366567,5.4680,-1.2060,-7.1894,9.113
4.376382,5.6520,-1.3088,-6.9470,9.051
4.386261,5.8523,-1.3690,-6.6950,8.997
4.397407,5.8809,-1.5255,-6.6902,9.037
4.406614,5.7943,-1.7792,-6.4941,8.883
4.416833,5.5527,-2.2405,-5.7538,8.304
4.432099,5.1901,-2.7490,-4.2040,7.223
4.436856,5.2659,-2.8261,-2.6648,6.544
4.446981,5.3707,-2.9597,-1.7717,6.383
4.458259,5.3197,-3.1698,-1.3508,6.338
4.466394,5.1945,-3.3347,-1.3181,6.312
4.477062,5.1580,-3.6144,-1.3082,6.433
4.486304,5.1166,-3.9704,-1.1759,6.582
4.496794,4.4965,-4.0576,-0.8905,6.122
4.509792,3.2356,-3.9964,-0.7107,5.191
4.516821,1.4164,-3.9615,-0.8633,4.295
4.526907,-0.6732,-3.8572,-1.3965,4.157
4.536263,-2.4839,-3.8591,-2.0458,5.025
4.547414,-3.8370,-3.9500,-1.9624,5.846
4.570855,-4.8116,-3.9650,-0.6081,6.264
4.572368,-5.0493,-3.5703,1.3957,6.340
4.576798,-5.1963,-3.3188,3.2044,6.949
4.588657,-5.5305,-3.0398,3.8699,7.403
4.597080,-4.9638,-2.7633,3.8883,6.884
4.606604,-4.8644,-2.6927,2.8447,6.245
4.616552,-5.4518,-2.4751,1.6330,6.206
4.626939,-6.1916,-2.3857,0.2299,6.639
4.641965,-6.8230,-2.1140,-1.2206,7.247
4.646725,-7.5670,-1.8703,-2.6237,8.224
4.656631,-8.3108,-1.7604,-3.6712,9.255
4.666691,-8.6497,-1.6338,-4.4019,9.842
4.676788,-8.7420,-1.3570,-4.8872,10.107
4.690435,-8.7971,-0.7536,-5.0544,10.174
4.696826,-9.2589,-0.1268,-4.9050,10.479
4.715127,-9.7912,0.5508,-4.3323,10.721
4.722904,-10.3392,1.1379,-3.6702,11.030
4.726678,-10.7882,1.4835,-2.9500,11.282
4.736625,-11.0134,1.7714,-2.1263,11.356
4.746711,-11.0678,2.0108,-1.2717,11.321
4.757389,-10.8783,2.1449,-0.3434,11.093
4.768250,-10.4720,2.3039,0.5853,10.738
4.777257,-9.8877,2.4813,1.4519,10.297
4.787266,-9.2334,2.6214,2.2730,9.864
4.797282,-8.5706,2.6701,2.8093,9.406
4.807271,-7.9123,2.7593,2.8226,8.842
4.832395,-7.3420,2.6764,2.4220,8.181
4.834309,-6.8837,2.6673,1.7496,7.587
4.836899,-6.5398,2.5650,0.9852,7.094
4.846573,-6.3216,2.3197,0.1902,6.736
4.857264,-6.0927,2.0372,-0.5134,6.445
4.869014,-5.7567,1.7832,-1.1967,6.144
4.877481,-5.1485,1.6338,-1.8728,5.717
4.895984,-4.4164,1.4898,-2.6357,5.355
4.897503,-3.6318,1.3512,-3.3050,5.093
4.906634,-2.8857,1.1803,-3.7909,4.908
4.916851,-2.1905,1.0081,-4.0435,4.708
4.926556,-1.6758,0.8764,-4.0149,4.438
4.936595,-1.4404,0.5904,-3.7366,4.048
4.946462,-1.3368,0.2098,-3.2312,3.503
4.957060,-1.2259,-0.1871,-2.5721,2.855
4.966559,-1.0865,-0.6202,-1.9596,2.325
4.976469,-0.8978,-1.0792,-1.4075,1.988
4.986983,-0.6496,-1.5438,-0.8107,1.861
5.005516,-0.3526,-1.8563,-0.3852,1.928
5.006586,-0.0361,-2.1724,0.1025,2.175
5.016522,0.3396,-2.4709,0.6189,2.570
5.027591,0.7547,-2.8184,1.0345,3.096
5.037149,1.0905,-3.1531,1.4757,3.648
5.046593,1.3848,-3.5321,1.8167,4.206
5.056524,1.7341,-3.7085,2.0303,4.570
5.066784,2.0987,-3.7389,1.9789,4.722
5.076963,2.4881,-3.8863,1.6724,4.908
5.086776,2.8050,-3.9837,1.3551,5.057
5.096980,2.9901,-4.1890,1.0597,5.255
5.106867,2.9745,-4.6700,0.8184,5.597
5.117206,2.9445,-5.1431,0.5839,5.955
5.139846,3.1164,-5.3544,0.4943,6.215
5.140712,3.3625,-5.3937,0.5717,6.382
5.147254,3.7119,-5.2716,0.7700,6.493
5.158828,3.9379,-5.3187,0.8158,6.668
5.166765,4.0104,-5.2680,0.7401,6.662
5.176664,4.0473,-5.1672,0.5710,6.588
5.186622,4.3746,-4.8118,0.4124,6.516
5.197309,4.6882,-4.4370,0.1077,6.456
5.207607,4.7911,-4.0637,-0.3381,6.291
5.216614,4.6151,-3.7331,-0.8749,6.000
5.226761,4.4171,-3.3585,-1.5957,5.774
5.236834,4.7099,-2.8931,-2.4584,6.050
5.246724,5.3471,-2.5518,-3.5160,6.890
5.260289,6.1118,-2.4821,-4.3820,7.919
5.266734,7.1277,-2.4206,-4.6775,8.862
5.289169,8.0070,-2.5028,-4.3351,9.443
5.290527,8.4614,-2.6712,-3.4954,9.537
5.296570,8.3623,-2.9276,-2.3006,9.154
5.306653,7.8749,-3.1392,-1.1450,8.555
5.316822,7.0577,-3.3829,-0.0145,7.827
5.326596,6.0387,-3.5896,0.7011,7.060
5.337118,4.6126,-3.8687,0.9658,6.097
5.346584,3.0954,-4.1362,0.8805,5.241
5.357204,1.9506,-4.2631,0.4900,4.714
5.366639,1.2297,-4.3137,-0.0516,4.486
5.376570,1.0130,-4.2810,-0.6398,4.446
