time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.536448,0.7149,-1.9061,2.0791,2.910
2.545896,1.0722,-3.0890,2.7785,4.291
2.556018,1.2075,-3.9810,4.1828,5.899
2.566412,0.4569,-5.1234,5.3443,7.418
2.575962,-0.8310,-6.1032,5.6929,8.387
2.586415,-1.2632,-6.4162,4.5331,7.957
2.596298,-0.0948,-5.3680,3.0890,6.194
2.606997,0.3240,-3.0819,2.5170,3.992
2.615972,0.3405,-1.7523,1.2523,2.181
2.625982,0.5292,-1.5888,-0.3812,1.717
2.641007,0.5473,-1.8521,-1.2251,2.287
2.646965,0.1008,-1.8697,-1.2237,2.237
2.656087,-0.1446,-1.8233,-0.7132,1.963
2.666997,0.5211,-1.8718,-1.0942,2.230
2.676334,1.2793,-1.5315,-1.1214,2.289
2.686839,1.9356,-0.7126,-1.4708,2.533
2.695959,2.7618,0.3691,-2.1446,3.516
2.705988,3.6106,1.6163,-2.8760,4.891
2.716401,4.3972,2.8245,-3.6006,6.346
2.726773,4.8827,3.2836,-4.4482,7.376
2.736112,4.6005,3.1347,-4.6857,7.276
2.745912,4.2780,2.8137,-4.6539,6.919
2.756203,4.1065,2.6038,-4.3578,6.529
2.769060,4.0845,2.4781,-3.9416,6.194
2.776470,3.7269,2.5175,-3.7093,5.830
2.791559,3.8949,2.3691,-3.8841,5.989
2.798061,3.8185,1.9893,-4.0837,5.934
2.806609,3.2535,1.5682,-4.3755,5.674
2.816439,4.2394,3.3579,-3.8265,6.625
2.826034,2.6635,1.1353,-6.1245,6.774
2.836107,0.6668,-0.6362,-6.1321,6.201
2.846795,-0.0415,-0.7089,-5.9779,6.020
2.855926,-0.5985,-1.2839,-5.6103,5.786
2.865992,-1.7863,-2.7948,-4.6367,5.701
2.875927,-2.4670,-3.8384,-3.2102,5.579
2.886881,-2.5054,-3.8800,-2.2472,5.136
2.897909,-2.3809,-3.6668,-2.4148,4.995
2.907025,-2.1537,-3.4118,-3.2125,5.157
2.919864,-2.0650,-3.0991,-4.3687,5.741
2.927843,-2.0692,-3.0803,-5.2007,6.389
2.936605,-2.1283,-3.4002,-5.7722,7.029
2.946223,-2.3679,-3.8460,-5.9635,7.481
2.956083,-2.6361,-4.2042,-5.7177,7.571
2.966541,-2.8676,-4.6816,-5.4128,7.710
2.976157,-2.7317,-4.9881,-5.1560,7.676
2.986356,-2.9792,-5.3005,-4.3074,7.451
2.996296,-3.0805,-5.7358,-2.0426,6.824
3.006637,-3.3421,-6.6520,-0.1449,7.446
3.016354,-3.5338,-7.2831,0.6630,8.122
3.026329,-3.9007,-6.9929,0.9173,8.060
3.036480,-2.8650,-6.9766,1.1283,7.626
3.046509,-2.6507,-6.9841,1.8842,7.704
3.056849,-2.1805,-6.5882,2.7601,7.468
3.073573,-1.0303,-6.0202,3.6093,7.094
3.079991,0.1924,-5.4444,4.3612,6.978
3.087168,1.1043,-4.7635,5.1772,7.121
3.096562,1.7428,-4.0050,5.6601,7.149
3.107091,2.0167,-3.1662,5.5109,6.668
3.116432,2.2940,-2.4500,5.2798,6.256
3.126852,2.6178,-1.7236,5.4787,6.312
3.136516,2.8066,-0.8228,6.0600,6.729
3.146360,3.1516,0.0455,6.8801,7.568
3.156903,3.2172,0.7208,7.7103,8.386
3.167019,2.5972,1.2975,7.8441,8.364
3.176561,2.0296,1.5271,7.2292,7.662
3.186447,1.4313,1.6751,6.3151,6.688
3.196561,0.8657,2.0240,5.4389,5.868
3.222405,1.3758,2.6969,4.9490,5.802
3.224244,2.3231,3.3687,4.1410,5.822
3.229865,2.1491,4.1175,3.4432,5.782
3.245494,1.4264,3.9581,2.5055,4.897
3.247028,1.9230,3.4164,2.4607,4.629
3.260177,2.0868,3.2341,2.6387,4.667
3.266667,1.4200,3.8635,2.5456,4.840
3.276295,0.9797,4.7839,1.9315,5.251
3.293101,1.2803,5.0009,2.0887,5.569
3.298868,1.6276,4.9864,2.4216,5.777
3.311932,1.8900,5.2317,2.5667,6.126
3.316455,2.7696,5.8266,2.6036,6.957
3.329099,3.4981,5.9470,2.4610,7.325
3.340378,3.6492,5.4717,2.7935,7.146
3.346262,3.5010,4.9137,3.3862,6.919
3.382136,3.2476,4.4950,4.0876,6.889
3.383932,4.3061,3.9234,4.8545,7.583
3.385161,5.6563,3.6984,5.7710,8.887
3.387017,6.7135,4.1098,7.1944,10.664
3.396524,7.5979,4.6822,9.1633,12.791
3.407667,8.3223,5.1778,9.3809,13.567
3.434094,8.4030,5.2535,8.8922,13.315
3.436313,8.1352,5.0189,7.8329,12.358
3.437340,7.9009,4.7377,5.6413,10.803
3.446705,7.4628,4.6502,3.7831,9.572
3.456148,6.7719,5.0666,3.0748,8.999
3.484418,6.9614,5.1959,3.1294,9.233
3.486151,7.3195,5.2085,3.2617,9.557
3.488417,7.6576,5.2791,2.9248,9.750
3.496752,8.0025,5.3559,2.6678,9.992
3.506476,7.9666,4.9724,2.5325,9.727
3.533594,8.3936,4.2159,1.6575,9.538
3.535491,7.9670,3.3271,1.1411,8.709
3.536730,7.3948,2.5808,1.1803,7.921
3.546435,7.0665,1.8145,1.4230,7.433
3.556489,6.7809,1.1390,1.8272,7.115
3.567691,6.5325,0.5372,1.9252,6.831
3.576427,5.9997,-0.0197,2.0454,6.339
3.586389,5.7834,-0.6677,1.8884,6.120
3.598184,5.3662,-1.3557,1.9518,5.869
3.607072,5.1911,-2.0623,1.9579,5.919
3.630126,4.6603,-2.6600,2.3427,5.855
3.631933,4.3154,-3.0177,2.7779,5.954
3.636491,3.8834,-3.0821,2.9502,5.769
3.648380,3.5209,-3.1362,2.5088,5.341
3.656470,3.0992,-3.2014,1.8197,4.813
3.666487,2.5876,-3.3593,1.2172,4.412
3.676891,2.0155,-3.6707,0.8770,4.278
3.686827,1.4913,-3.9977,0.6253,4.312
3.696469,0.8883,-4.3875,0.4241,4.497
3.706437,0.2662,-4.6607,0.3543,4.682
3.716453,-0.5214,-4.7842,0.2589,4.819
3.727910,-1.0624,-4.8032,0.1099,4.921
3.736527,-1.3869,-4.9322,0.1770,5.127
3.748906,-1.7995,-4.9750,0.5815,5.322
3.758726,-2.1636,-5.0194,0.9689,5.551
3.784841,-2.4997,-5.0261,1.2874,5.759
3.786193,-2.8672,-5.2116,1.4766,6.129
3.786926,-3.3846,-5.4082,1.6800,6.597
3.798728,-3.8950,-5.5624,1.6776,6.995
3.807571,-4.3127,-5.5530,1.4875,7.187
3.816362,-4.7059,-5.6616,1.1163,7.446
3.826327,-5.1840,-5.7844,0.6438,7.794
3.836435,-5.6401,-5.8216,0.2178,8.109
3.846692,-5.9184,-5.8505,-0.2605,8.326
3.856378,-6.1472,-5.7920,-0.5447,8.464
3.866263,-6.2293,-5.8334,-0.6345,8.558
3.876436,-6.0870,-6.2094,-0.9248,8.744
3.887726,-6.3191,-6.3525,-0.9361,9.009
3.896670,-6.5341,-6.4587,-0.8089,9.223
3.925411,-6.7524,-6.6345,-0.6443,9.488
3.927306,-6.9353,-6.9173,-0.5907,9.813
3.928037,-6.9659,-7.2644,-0.7050,10.089
3.944457,-6.6479,-7.3988,-0.8251,9.981
3.946537,-6.1180,-7.8109,-1.1604,9.989
3.969673,-5.6105,-8.3757,-1.1855,10.151
3.971522,-5.2130,-9.1810,-1.2398,10.630
3.989114,-4.6214,-10.1225,-1.4184,11.218
3.991119,-3.9528,-11.1463,-1.8209,11.966
4.004785,-3.2251,-11.4256,-2.0833,12.053
4.021202,-1.7890,-11.3401,-2.5404,11.758
4.022736,-0.6020,-11.2408,-2.7891,11.597
4.026348,0.1330,-11.3548,-2.6522,11.661
4.036280,0.8104,-11.6877,-2.2559,11.931
4.046817,1.2158,-11.9189,-1.6638,12.096
4.056755,1.5066,-12.0888,-1.2105,12.242
4.079247,1.4776,-12.0394,-0.7183,12.151
4.081408,1.3459,-11.3939,-0.3995,11.480
4.087344,1.3984,-10.5120,-0.4917,10.616
4.096649,1.4903,-9.4262,-0.8070,9.577
4.107383,1.7211,-8.4279,-1.0546,8.666
4.133581,2.4343,-7.7109,-1.2763,8.186
4.135154,3.1979,-7.0853,-1.3896,7.897
4.136746,3.6962,-6.5371,-1.6099,7.680
4.146428,4.1524,-6.0509,-1.8686,7.573
4.156997,4.5941,-5.6594,-1.9446,7.544
4.167864,4.8623,-5.3263,-1.7833,7.429
4.176779,4.9736,-4.9461,-1.5108,7.175
4.191885,5.0534,-4.7058,-1.1746,7.004
4.197399,5.0802,-4.5179,-0.7043,6.835
4.210168,4.9939,-4.2838,0.0287,6.580
4.220292,4.9213,-4.0417,0.8466,6.424
4.227509,4.8223,-3.8294,1.5581,6.352
4.236721,4.8726,-3.6063,2.1109,6.419
4.247407,4.9737,-3.5287,2.6907,6.666
4.256544,4.9975,-3.2036,3.1978,6.743
4.266770,5.2678,-2.8848,3.4258,6.914
4.276652,5.7933,-2.6516,3.6901,7.363
4.287568,5.9225,-2.2508,3.8826,7.431
4.298764,6.3727,-1.9180,3.8103,7.669
4.306335,6.8728,-1.9360,3.8975,8.135
4.316662,7.2502,-1.7876,4.4489,8.692
4.327924,7.0367,-1.5895,4.7095,8.615
4.336751,7.0730,-1.3079,5.1396,8.840
4.346016,7.5230,-0.6644,5.4938,9.339
4.356076,8.2495,0.2334,5.8194,10.098
4.367455,8.7924,1.0799,6.0541,10.730
4.385824,9.3124,1.8152,6.2756,11.375
4.388164,10.0219,2.5874,6.6883,12.323
4.396362,10.6908,3.4179,7.3281,13.404
4.407039,10.5752,4.0057,7.5409,13.592
4.417538,10.0774,4.2077,7.9615,13.515
4.426127,8.7520,4.5465,7.8359,12.596
4.436137,8.2783,4.6328,8.3144,12.614
4.450314,8.3833,4.8994,8.6944,13.034
4.456970,8.8331,5.5717,9.1310,13.872
4.473751,9.4381,6.3173,9.5926,14.866
4.476026,9.9549,6.7560,9.7803,15.505
4.486910,10.3442,7.1046,9.7195,15.873
4.496800,10.2107,6.9815,9.2911,15.470
4.506772,9.9578,6.6118,8.8783,14.890
4.516417,9.4040,6.1807,8.4639,14.081
4.527535,8.5320,5.6770,7.7847,12.870
4.536400,8.1076,5.1585,7.3349,12.089
4.546079,7.5291,4.9763,7.0696,11.464
4.557139,7.1692,4.8065,6.3998,10.745
4.566718,6.6953,4.7287,6.3966,10.397
4.577547,7.2017,4.7038,6.2486,10.632
4.586140,7.4315,4.7340,6.0387,10.682
4.606094,8.2130,4.7504,5.6558,11.046
4.608608,8.9058,4.5357,4.9915,11.171
4.616974,9.7822,3.9791,4.2830,11.396
4.627631,10.6459,2.9213,3.9841,11.736
4.637848,11.2982,2.0962,3.8298,12.112
4.646921,11.6938,1.9819,3.4157,12.343
4.657618,12.0545,2.2409,2.9208,12.604
4.666030,12.6655,2.4775,2.3414,13.116
4.678857,13.0992,2.5692,1.7502,13.463
4.687674,13.7403,2.2547,1.3866,13.993
4.696662,13.8280,1.1949,1.4608,13.956
4.706105,14.8161,-0.2691,1.5046,14.895
4.716139,14.9974,-1.9562,1.8680,15.239
4.727979,14.8923,-3.6359,2.2624,15.496
4.736522,14.7331,-5.3182,2.4444,15.853
4.746329,15.2344,-6.9442,2.3203,16.902
4.756591,15.4317,-8.5537,1.9364,17.750
4.767003,13.2900,-8.8743,1.3698,16.039
4.776430,12.2624,-10.8248,1.4266,16.419
4.786496,12.7007,-12.5267,1.9826,17.949
4.798133,12.0167,-12.9963,2.8578,17.930
4.812823,10.2468,-12.9634,4.4619,17.116
4.816814,7.4364,-12.5078,5.3810,15.515
4.826514,5.0955,-11.9701,5.1310,13.985
4.836540,3.4972,-11.4970,4.4518,12.815
4.849123,2.3192,-10.9417,3.5133,11.724
4.856453,1.4998,-10.3414,2.4250,10.727
4.866881,0.4284,-9.7761,1.5557,9.908
4.876495,-0.1597,-9.2861,0.9566,9.337
4.906195,-1.3046,-8.5573,0.2349,8.659
4.906629,-0.7188,-9.3839,0.2737,9.415
4.906787,-1.1125,-9.6002,0.3988,9.673
4.916478,-1.5582,-9.8085,0.3733,9.939
4.928355,-2.2533,-9.9746,0.4894,10.238
4.937602,-3.1300,-9.6563,0.6862,10.174
4.945905,-3.4246,-9.5149,0.7930,10.143
4.957706,-3.6389,-9.4449,0.9638,10.167
4.967288,-3.7448,-9.4794,1.2306,10.266
4.976252,-3.8411,-9.5122,1.5563,10.376
4.986716,-3.8992,-9.5540,1.9795,10.507
4.996360,-3.9489,-9.4594,2.2507,10.495
5.007173,-3.9416,-9.3178,2.5407,10.431
5.016914,-3.8972,-9.1118,2.6477,10.258
5.026249,-3.7177,-8.9713,2.6149,10.057
5.036402,-3.3439,-8.8113,2.5753,9.770
5.046592,-3.0116,-8.5260,2.5014,9.382
5.056591,-2.8971,-8.6111,1.9913,9.301
5.067000,-3.5289,-9.1693,1.8651,10.000
5.076541,-3.7890,-10.2968,1.5040,11.074
5.087501,-4.7790,-11.6413,1.6122,12.687
5.096554,-6.3686,-12.5915,2.0148,14.254
5.106439,-7.7451,-13.3343,2.6394,15.645
5.116327,-8.9087,-13.6948,3.0203,16.614
5.126684,-9.3791,-13.7889,2.7990,16.910
5.136391,-9.2373,-13.7290,2.5737,16.746
5.146186,-9.0692,-13.3289,2.4118,16.301
5.156287,-8.0774,-13.0698,1.7656,15.465
5.167502,-6.3932,-12.8885,0.8109,14.410
5.176204,-4.5660,-12.5629,-0.4261,13.374
5.186414,-2.9790,-12.2145,-1.4505,12.656
5.196725,-2.2230,-12.1315,-2.2425,12.536
5.206692,-2.0008,-12.4288,-3.3863,13.036
5.216431,-2.4481,-12.8759,-3.7502,13.633
5.226319,-2.8799,-13.7819,-3.4867,14.505
5.236379,-2.9079,-14.7604,-3.0198,15.344
5.247158,-2.6420,-15.1284,-2.8757,15.624
5.256387,-2.0501,-14.7770,-3.2787,15.275
5.266428,-1.1352,-13.8511,-3.9469,14.447
5.276372,0.1607,-12.8404,-4.5299,13.617
5.286903,1.3258,-12.2046,-4.5698,13.099
5.301188,2.3598,-11.8918,-3.9862,12.762
5.306389,3.6788,-12.1393,-3.7354,13.223
5.316482,4.5650,-12.5003,-3.3966,13.734
5.327234,5.6914,-13.0822,-3.1071,14.601
5.336667,6.9522,-13.8157,-2.9266,15.741
5.346356,8.1452,-14.1985,-2.5902,16.573
5.356324,9.3522,-14.0343,-2.4745,17.045
5.366694,10.6845,-13.5024,-2.5227,17.402
5.376480,12.0258,-12.3940,-2.3436,17.428
5.386630,12.8928,-10.7394,-2.1569,16.918
5.396636,13.4727,-8.9441,-2.3249,16.338
5.406939,13.5387,-7.4315,-2.6926,15.677
5.416886,13.2101,-5.9161,-2.4434,14.679
5.426796,13.3613,-4.3532,-2.7163,14.313
5.436573,13.2175,-2.9451,-2.3398,13.742
5.446462,12.7275,-2.2972,-1.1986,12.989
5.456538,12.0189,-2.1561,0.5270,12.222
5.466107,11.2762,-2.0345,2.3504,11.697
5.476030,10.7847,-2.0506,3.6208,11.560
5.486996,10.3986,-1.9429,4.7617,11.601
5.496017,10.0295,-1.5599,5.9348,11.758
