time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.576107,-0.6258,-0.1809,0.6305,0.907
1.586726,-0.6163,-0.1672,0.9774,1.168
1.597835,-0.5582,-0.0861,1.1070,1.243
1.606057,-0.5520,-0.1351,0.9758,1.129
1.616033,-0.5787,-0.1082,0.7401,0.946
1.626668,-0.6281,-0.0830,0.4406,0.772
1.636234,-0.6410,-0.1370,0.2551,0.703
1.646038,-0.6747,-0.2694,0.2352,0.764
1.656771,-0.4923,-0.3825,0.3919,0.736
1.668088,-0.1908,-0.3783,0.6770,0.799
1.676411,-0.0373,-0.3843,0.8038,0.892
1.695952,-0.1117,-0.5485,0.7110,0.905
1.697182,-0.1678,-0.5665,0.5571,0.812
1.706193,-0.1260,-0.4970,0.3531,0.623
1.716105,-0.0939,-0.4182,0.0997,0.440
1.727331,-0.0522,-0.4174,-0.0552,0.424
1.736134,-0.0400,-0.5720,-0.0811,0.579
1.746590,0.1001,-0.5875,0.1407,0.612
1.756069,0.2201,-0.5918,0.3635,0.729
1.766124,0.2006,-0.5953,0.4674,0.783
1.777011,0.0698,-0.5500,0.3813,0.673
1.786446,-0.1124,-0.4762,0.1252,0.505
1.796258,-0.3063,-0.3939,-0.1343,0.517
1.806065,-0.4121,-0.3322,-0.4244,0.678
1.816056,-0.4485,-0.3301,-0.5380,0.774
1.839957,-0.4334,-0.3083,-0.6002,0.802
1.841395,-0.4359,-0.3348,-0.5907,0.807
1.846010,-0.4180,-0.3017,-0.5012,0.719
1.857384,-0.3908,-0.2879,-0.4413,0.656
1.866301,-0.3644,-0.2251,-0.4606,0.629
1.876227,-0.2800,-0.1528,-0.5398,0.627
1.885954,-0.2452,-0.0706,-0.6881,0.734
1.896466,-0.2299,-0.0172,-0.7867,0.820
1.906709,-0.2525,-0.0315,-0.8630,0.900
1.916083,-0.2822,-0.0348,-0.7983,0.847
1.926255,-0.3078,-0.0666,-0.6501,0.722
1.936058,-0.2903,-0.0486,-0.4974,0.578
1.946287,-0.1542,-0.0215,-0.3446,0.378
1.973833,-0.0098,0.0139,-0.2928,0.293
1.974357,0.0738,0.0385,-0.3420,0.352
1.976323,0.1265,0.0922,-0.4717,0.497
1.987868,0.1098,0.1170,-0.5916,0.613
1.996146,0.0835,0.0745,-0.5530,0.564
2.005886,0.0880,0.0337,-0.4425,0.452
2.015859,0.1430,0.0430,-0.3195,0.353
2.026271,0.1982,0.0430,-0.1859,0.275
2.035902,0.2727,0.0140,-0.0622,0.280
2.045801,0.3084,-0.0052,0.0128,0.309
2.055859,0.2857,0.0152,0.0597,0.292
2.066386,0.2818,0.0362,0.1553,0.324
2.075835,0.2075,0.0481,0.1617,0.267
2.087985,0.1708,-0.0276,0.2162,0.277
2.098195,0.2015,0.0051,0.3389,0.394
2.106183,0.1617,-0.0317,0.4095,0.441
2.116173,0.1003,-0.0687,0.4291,0.446
2.126508,0.0678,-0.0485,0.3482,0.358
2.136212,0.0252,-0.0005,0.2653,0.266
2.146482,-0.0951,0.0266,0.0836,0.129
2.156030,-0.1454,0.0923,-0.0090,0.172
2.166759,-0.1155,0.1476,-0.1203,0.223
2.175979,-0.0566,0.1440,-0.1536,0.218
2.186809,0.0596,0.1604,-0.1488,0.227
2.196151,0.0757,0.2065,-0.1555,0.269
2.205945,0.0019,0.1251,-0.2520,0.281
2.217690,-0.0525,-0.0248,-0.3390,0.344
2.226564,-0.0079,-0.0868,-0.3272,0.339
2.239868,0.0964,-0.1197,-0.3345,0.368
2.246066,0.2015,-0.2024,-0.2534,0.382
2.256010,0.2686,-0.1972,-0.2405,0.411
2.266398,0.3462,-0.2513,-0.2664,0.504
2.276104,0.3843,-0.3052,-0.3905,0.627
2.286228,0.3823,-0.3580,-0.4553,0.694
2.297227,0.3492,-0.3889,-0.4507,0.690
2.306644,0.2944,-0.4466,-0.4059,0.671
2.316043,0.2760,-0.4629,-0.2635,0.600
2.326046,0.2656,-0.3996,-0.1606,0.506
2.336004,0.1756,-0.2768,-0.1269,0.352
2.346349,-0.0709,-0.2122,-0.1903,0.294
2.355903,-0.4030,-0.2743,-0.2795,0.562
2.365930,-0.7201,-0.3939,-0.2544,0.859
2.376228,-0.9037,-0.5215,-0.0550,1.045
2.396092,-0.8291,-0.4803,0.2871,1.000
2.397105,-0.6196,-0.4282,0.7459,1.060
2.405957,-0.4362,-0.4358,1.0212,1.193
2.415983,-0.1892,-0.2991,1.1709,1.223
2.426997,-0.0120,-0.0585,1.0404,1.042
2.436018,-0.0194,0.0991,0.6223,0.630
2.446047,-0.0824,0.2828,0.1251,0.320
2.456027,-0.1130,0.4050,-0.2544,0.491
2.466490,-0.1799,0.5063,-0.5640,0.779
2.476262,-0.2348,0.5489,-0.7046,0.924
2.486039,-0.2978,0.5331,-0.7745,0.986
2.496214,-0.3397,0.4981,-0.8326,1.028
2.506304,-0.2915,0.3943,-0.7616,0.906
2.516251,-0.2312,0.2905,-0.6788,0.774
2.542832,-0.1485,0.1963,-0.5934,0.642
2.544402,-0.1217,0.0336,-0.5049,0.520
2.546539,-0.0240,-0.0795,-0.2958,0.307
2.556159,0.0840,-0.1626,-0.0561,0.191
2.565964,0.2006,-0.2260,0.1531,0.339
2.576116,0.2167,-0.3386,0.2030,0.450
2.586357,0.1924,-0.4903,0.2323,0.576
2.596184,0.2073,-0.5825,0.2918,0.684
2.606527,0.2911,-0.6345,0.4509,0.831
2.616047,0.3542,-0.6851,0.6594,1.015
2.626574,0.4149,-0.7055,0.8762,1.199
2.635984,0.5508,-0.6274,1.0903,1.373
2.646091,0.6045,-0.5595,1.1726,1.433
2.672950,0.6057,-0.5218,1.1231,1.379
2.674403,0.6139,-0.3767,1.0310,1.258
2.676499,0.5211,-0.2717,0.8173,1.007
2.686171,0.3178,-0.1672,0.5120,0.625
2.696120,0.1916,-0.0440,0.2143,0.291
2.706590,0.1741,0.0588,0.0050,0.184
2.716109,0.1677,0.1811,-0.1443,0.286
2.726143,0.1144,0.2052,-0.2721,0.359
2.736864,0.0922,0.2298,-0.3780,0.452
2.746336,0.0714,0.2850,-0.3832,0.483
2.756186,-0.0384,0.3220,-0.3778,0.498
2.766069,-0.1497,0.2814,-0.3925,0.506
2.776427,-0.1537,0.3287,-0.3591,0.511
2.791304,-0.1671,0.2970,-0.4534,0.567
2.796216,-0.2285,0.2152,-0.5380,0.623
2.817944,-0.2195,0.1526,-0.6311,0.685
2.819028,-0.1688,0.0999,-0.6531,0.682
2.826667,-0.0277,0.0279,-0.5941,0.595
2.836524,0.0848,-0.0434,-0.4453,0.455
2.846292,0.1969,-0.0941,-0.2860,0.360
2.856558,0.2383,-0.1538,-0.1672,0.329
2.867167,0.1602,-0.2129,-0.1474,0.304
2.876400,0.1110,-0.1831,-0.1669,0.271
2.886488,-0.0362,-0.1532,-0.2548,0.300
2.896269,-0.1628,-0.1328,-0.3217,0.384
2.906330,-0.2491,-0.0828,-0.3873,0.468
2.921276,-0.2859,-0.1007,-0.3831,0.489
2.926366,-0.2546,-0.1479,-0.3204,0.435
2.948016,-0.1851,-0.2733,-0.0820,0.340
2.949096,-0.0376,-0.3892,0.1557,0.421
2.956195,0.1683,-0.4079,0.3823,0.584
2.966092,0.3529,-0.3299,0.4585,0.666
2.976126,0.3781,-0.2731,0.4326,0.636
2.986357,0.4512,-0.1984,0.3447,0.601
2.996990,0.4956,-0.0955,0.1582,0.529
3.006111,0.4227,-0.0124,-0.1358,0.444
3.016131,0.3191,0.0516,-0.3422,0.471
3.026669,0.1742,0.0488,-0.4508,0.486
3.036223,0.1550,0.1361,-0.4217,0.469
3.046495,0.2029,0.2544,-0.3238,0.459
3.056435,0.0934,0.2268,-0.3231,0.406
3.066500,-0.0235,0.0825,-0.3094,0.321
3.076000,-0.0387,0.0565,-0.2815,0.290
3.086105,-0.1590,-0.0764,-0.2500,0.306
3.108798,-0.3262,-0.2060,-0.1638,0.419
3.109994,-0.4230,-0.3069,0.1488,0.543
3.116071,-0.4612,-0.3356,0.5142,0.768
3.126706,-0.6301,-0.4226,0.7496,1.067
3.136075,-0.8123,-0.4813,0.8332,1.259
3.146258,-0.8791,-0.4742,0.7939,1.276
3.155976,-0.8486,-0.4025,0.6418,1.138
3.166091,-0.7004,-0.2276,0.3472,0.814
3.176017,-0.4830,-0.0476,-0.0106,0.485
3.186543,-0.2343,0.1678,-0.4295,0.517
3.196144,-0.0124,0.4109,-0.8085,0.907
3.205994,0.0550,0.5359,-1.1757,1.293
3.216799,0.0065,0.5550,-1.4117,1.517
3.237534,-0.1281,0.5676,-1.5343,1.641
3.238574,-0.3497,0.5051,-1.4854,1.607
3.246183,-0.5404,0.3768,-1.3733,1.523
3.256089,-0.6207,0.2401,-1.1297,1.311
3.266711,-0.6299,0.0744,-0.9128,1.112
3.276117,-0.6271,-0.0426,-0.7040,0.944
3.285960,-0.5052,-0.1703,-0.4946,0.727
3.296132,-0.3235,-0.2499,-0.3048,0.510
3.306921,-0.1997,-0.3591,-0.1633,0.442
3.315976,-0.0164,-0.4583,0.0771,0.465
3.326276,0.1776,-0.5276,0.3389,0.652
3.336016,0.3421,-0.5465,0.5922,0.875
3.346634,0.4748,-0.5737,0.8253,1.112
3.373177,0.5740,-0.5800,1.0460,1.327
3.374604,0.6588,-0.5171,1.2626,1.515
3.376165,0.7495,-0.3369,1.3574,1.587
3.387825,0.6209,-0.1970,1.2414,1.402
3.395984,0.3426,-0.1662,0.9941,1.065
3.405942,0.1134,-0.0487,0.6666,0.678
3.415919,-0.0767,0.0377,0.3764,0.386
3.426462,-0.2376,0.0737,0.1139,0.274
3.436454,-0.3302,0.0499,-0.0616,0.340
3.446069,-0.4036,0.0552,-0.1987,0.453
3.456082,-0.4967,-0.0181,-0.2380,0.551
3.466363,-0.5896,-0.1210,-0.2871,0.667
3.476443,-0.6919,-0.2341,-0.3263,0.800
3.491168,-0.8327,-0.3671,-0.3259,0.967
3.497102,-0.9815,-0.5200,-0.3240,1.157
3.516855,-1.1379,-0.6332,-0.2507,1.326
3.518179,-1.3506,-0.8037,-0.0557,1.573
3.526170,-1.5304,-0.8647,0.1837,1.767
3.536330,-1.6475,-0.9046,0.5365,1.955
3.546443,-1.7802,-0.9521,0.9252,2.221
3.556158,-2.0074,-1.0757,1.5454,2.752
3.566132,-2.1623,-1.1686,2.3670,3.412
3.576095,-2.2729,-1.0578,3.3682,4.199
3.587664,-2.4063,-0.9138,3.5951,4.422
3.596252,-2.5593,-0.7878,3.5585,4.453
3.606054,-2.6199,-0.6202,3.4003,4.337
3.616237,-2.5606,-0.3210,3.1495,4.072
3.626298,-2.6263,-0.1037,2.9659,3.963
3.653570,-2.7082,0.1014,3.0481,4.079
3.654933,-2.7244,0.2345,3.1336,4.159
3.656498,-2.7701,0.3136,3.1750,4.225
3.666528,-2.8620,0.1516,3.2335,4.321
3.676096,-2.6147,0.1199,3.2423,4.167
3.685734,-2.3031,0.1305,3.3196,4.042
3.696009,-2.2252,0.1947,3.5905,4.229
3.706274,-2.4393,0.1553,3.4083,4.194
3.715677,-2.7916,-0.0748,3.1340,4.198
3.726298,-2.7461,-0.2799,3.0685,4.127
3.736062,-2.5683,-0.2329,3.3208,4.205
3.746582,-2.7206,-0.3936,3.5474,4.488
3.755892,-2.8688,-0.6560,3.7868,4.796
3.772366,-2.7252,-0.8084,3.9316,4.852
3.776218,-2.5032,-0.8129,4.0227,4.807
3.796567,-2.4872,-1.0022,3.8650,4.704
3.798210,-2.4023,-1.1417,3.5668,4.449
3.805769,-2.2495,-1.2504,3.1971,4.104
3.815985,-1.9617,-1.3760,2.8342,3.711
3.826632,-1.7175,-1.4387,2.5465,3.392
3.835899,-1.6848,-1.4470,2.2756,3.180
3.845723,-1.8452,-1.5582,1.9224,3.087
3.855783,-2.0099,-1.6074,1.3807,2.921
3.866176,-2.0504,-1.4967,0.8381,2.673
3.875747,-2.0456,-1.3732,0.3146,2.484
3.886026,-2.1035,-1.3247,-0.1304,2.489
3.901025,-2.2115,-1.4484,-0.6705,2.727
3.906628,-2.2284,-1.4687,-1.1158,2.893
3.925499,-2.2016,-1.3841,-1.5528,3.029
3.926899,-2.2605,-1.4389,-2.0514,3.375
3.936123,-2.2817,-1.5742,-2.5164,3.744
3.946790,-2.2194,-1.7791,-2.6655,3.898
3.955984,-1.9644,-2.1894,-2.7717,4.042
3.966276,-1.3396,-2.3742,-2.6388,3.794
3.975726,-0.6591,-2.4514,-2.3946,3.490
3.986521,-0.4314,-2.7443,-2.4206,3.685
3.995947,-0.3985,-2.8518,-2.4405,3.775
4.005706,-0.5091,-2.9414,-2.4236,3.845
4.015702,-0.6593,-2.8549,-2.4447,3.816
4.027002,-0.9161,-2.8378,-2.4737,3.874
4.035906,-1.1350,-2.8803,-2.4339,3.938
4.045565,-1.2819,-2.8847,-2.4461,3.994
4.055577,-1.2736,-2.9692,-2.6213,4.160
4.066733,-0.9848,-3.0935,-2.9605,4.394
4.082965,-0.5045,-2.9870,-2.9155,4.204
4.086618,-0.2083,-2.7044,-2.5376,3.714
4.101647,-0.2290,-2.4974,-2.2780,3.388
4.111016,-0.5751,-2.3819,-2.1152,3.237
4.116122,-1.2249,-2.5157,-2.1766,3.545
4.126970,-1.5653,-2.5336,-2.2799,3.751
4.136092,-1.4686,-2.4099,-2.4536,3.740
4.146543,-1.2619,-2.4401,-2.8070,3.928
4.159898,-0.7527,-2.4760,-3.3518,4.235
4.165752,0.0462,-2.3950,-3.7765,4.472
4.175793,0.9379,-2.2684,-4.0837,4.765
4.186224,1.6402,-2.1479,-4.1763,4.974
4.196362,2.1145,-2.0114,-4.1243,5.052
4.214028,2.3717,-1.8703,-4.0549,5.056
4.215773,2.4465,-1.7850,-4.0634,5.068
4.226720,2.5296,-1.6776,-4.0696,5.077
4.237387,2.4935,-1.7070,-3.7595,4.823
4.245789,2.2558,-1.8846,-3.5317,4.595
4.255806,2.1357,-1.8589,-3.2946,4.344
4.266054,2.1602,-1.5723,-3.0886,4.084
4.275793,2.0297,-1.4859,-3.0928,3.987
4.285661,1.6590,-1.4714,-2.9095,3.658
4.306902,1.1749,-1.5008,-2.5343,3.171
4.308596,0.8418,-1.4577,-2.1142,2.702
4.315664,0.6478,-1.2766,-1.7375,2.251
4.325644,0.5351,-1.0202,-1.6863,2.042
4.340057,0.3027,-0.9230,-1.7029,1.960
4.346268,0.0431,-1.0220,-1.6683,1.957
4.363807,-0.1935,-1.2183,-0.9643,1.566
4.365763,-0.1522,-1.2599,-0.4324,1.341
4.375810,0.1412,-1.1150,-0.0921,1.128
4.386504,0.3373,-1.0527,0.0162,1.106
4.395759,0.4677,-1.0532,-0.4092,1.223
4.406296,0.5204,-1.0149,-1.0220,1.531
4.416034,0.6383,-0.8154,-1.2712,1.640
4.426419,0.9226,-0.5423,-1.4294,1.786
4.436141,1.3762,-0.4896,-1.8073,2.324
4.445710,1.9623,-0.5289,-2.3510,3.108
4.455898,3.0060,-0.3342,-2.3318,3.819
4.472797,5.8233,0.0123,-0.7233,5.868
4.476054,5.1523,-0.3666,-1.8786,5.496
4.497029,4.1343,0.6714,-3.3222,5.346
4.498468,3.9262,0.3720,-4.3459,5.869
4.507049,3.3809,-0.0123,-4.5347,5.656
4.516394,2.8692,-0.5709,-4.0779,5.019
4.525694,3.3085,-0.4745,-3.6641,4.960
4.536372,4.3776,0.2137,-3.2384,5.449
4.546631,4.9200,0.6372,-2.9928,5.794
4.555673,4.6367,0.9566,-3.1799,5.703
4.565904,4.2356,0.9444,-3.3435,5.478
4.575939,4.0294,0.6850,-3.3436,5.281
4.586182,3.6239,0.4724,-3.2505,4.891
4.598852,3.0293,0.3341,-2.8946,4.203
4.606244,2.7258,0.3407,-2.5922,3.777
4.618250,3.0947,0.4507,-3.1180,4.416
4.626544,3.6582,0.6387,-3.4763,5.087
4.636429,4.6593,0.8607,-2.2758,5.256
4.646273,6.4112,1.8080,-2.3237,7.055
4.656120,7.8358,2.0813,-2.2608,8.417
4.666563,8.8385,1.6893,-2.7003,9.395
4.675994,9.5063,1.0953,-2.8053,9.972
4.686285,9.9237,0.7545,-2.2495,10.203
4.698130,9.9249,0.5493,-1.8052,10.103
4.706996,9.3584,0.0373,-1.5121,9.480
4.717007,8.5064,-0.7046,-1.5729,8.679
4.733409,7.7974,-1.3305,-1.6089,8.072
4.736243,7.1996,-1.2895,-1.6832,7.505
4.746270,6.7304,-1.0583,-1.8710,7.065
4.755853,6.1719,-1.3161,-2.2796,6.710
4.765800,5.3645,-1.8058,-2.1083,6.040
4.782505,4.4931,-2.3018,-1.1402,5.176
4.786962,3.8038,-2.7707,0.3857,4.722
4.795790,2.6692,-3.1115,2.6614,4.888
4.805750,1.0314,-3.5213,5.4753,6.591
4.816003,-0.5635,-3.5700,7.4429,8.274
4.826233,-1.9108,-3.0874,7.6505,8.468
4.836108,-3.9805,-2.7086,6.5013,8.090
4.845977,-6.6236,-2.6712,4.6965,8.548
4.857646,-8.9574,-2.8830,2.6348,9.772
4.866710,-10.3378,-2.8238,0.8404,10.749
4.879406,-11.3767,-2.7105,-0.1163,11.696
4.886319,-11.9324,-2.3826,0.2401,12.170
4.900440,-11.9037,-1.7891,1.1729,12.094
4.909956,-11.4569,-1.3075,1.9341,11.692
4.916664,-10.9651,-1.3186,2.1833,11.258
4.928506,-10.3968,-1.5841,1.8413,10.677
4.936627,-9.6402,-2.1911,0.8322,9.921
4.946902,-8.7899,-2.8537,-0.8007,9.276
4.992858,-7.7863,-3.3028,-2.7174,8.884
4.994719,-6.3845,-3.5747,-4.8493,8.778
4.996019,-4.8705,-3.6938,-6.9042,9.221
4.996999,-3.4534,-3.4857,-8.5264,9.837
4.998119,-2.1643,-3.1895,-9.0709,9.856
5.006205,-1.3971,-2.6039,-9.1962,9.659
5.016034,-1.2009,-2.2859,-8.6588,9.036
5.026697,-1.6787,-2.3862,-6.9243,7.514
5.046309,-2.2177,-2.3718,-4.3906,5.461
5.047759,-2.5581,-2.1815,-1.7878,3.808
5.056168,-2.7271,-2.0560,0.2674,3.426
5.066429,-2.4383,-2.0311,1.9639,3.732
5.076104,-1.7233,-2.0408,3.1176,4.105
5.086305,-0.7522,-2.1144,3.8583,4.464
5.098114,0.5021,-2.3077,4.1943,4.813
5.106500,2.0207,-2.3976,4.1462,5.198
5.116038,3.4721,-2.4506,3.6898,5.628
5.126387,4.6352,-2.5354,2.7499,5.956
5.136094,5.7440,-2.5798,1.6244,6.503
5.146270,6.8472,-2.5611,0.6061,7.336
5.156070,7.8260,-2.5234,-0.2376,8.226
5.171223,8.6992,-2.4128,-0.9397,9.076
5.176285,9.4372,-2.2241,-1.2606,9.777
5.199318,9.6764,-2.0294,-1.1681,9.956
5.201078,9.8276,-1.5981,-1.7513,10.110
5.206108,9.4410,-1.6847,-2.3526,9.874
5.217335,8.7711,-1.8849,-2.8974,9.428
5.226359,7.9474,-2.0567,-3.1093,8.778
5.236127,6.7254,-2.6184,-2.6507,7.689
5.246008,5.6646,-3.1581,-1.8867,6.754
5.256079,5.1000,-3.6000,-1.2446,6.365
5.266591,4.7483,-4.4399,-1.0200,6.580
5.276196,4.5406,-5.4212,-1.0011,7.142
5.286191,4.4763,-6.5507,-1.0673,8.006
5.303392,4.4946,-7.8729,-0.4180,9.075
5.306607,4.4039,-8.5452,-0.7641,9.644
5.327512,4.0532,-9.1725,-1.1687,10.096
5.329859,3.3629,-9.3699,-1.3211,10.042
5.336256,2.5713,-9.2680,-1.1619,9.688
5.347094,1.6813,-9.1656,-0.3558,9.325
5.356204,0.9288,-8.8710,0.9649,8.972
