time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.003291,-0.3701,-0.1489,-0.2245,0.458
1.012859,-0.3994,-0.2725,-0.4132,0.636
1.022971,-0.4607,-0.4160,-0.5824,0.851
1.036504,-0.5346,-0.5355,-0.6039,0.968
1.043762,-0.5240,-0.6187,-0.4383,0.922
1.069945,-0.5066,-0.6550,-0.1538,0.842
1.070585,-0.5496,-0.6258,0.1707,0.850
1.073018,-0.5151,-0.6704,0.3292,0.907
1.083352,-0.4239,-0.6353,0.7233,1.052
1.092793,-0.3862,-0.5914,1.1957,1.389
1.102777,-0.2663,-0.6385,1.2755,1.451
1.112836,-0.1594,-0.6212,1.2862,1.437
1.125743,-0.0110,-0.5979,1.2179,1.357
1.133067,0.1546,-0.5487,1.0218,1.170
1.144502,0.3059,-0.4733,0.7174,0.912
1.153124,0.4405,-0.4092,0.3932,0.718
1.163322,0.5478,-0.3542,0.0398,0.654
1.172921,0.6257,-0.3845,-0.2836,0.787
1.183833,0.5653,-0.4204,-0.5672,0.904
1.218375,0.3866,-0.4603,-0.7029,0.925
1.219256,0.2270,-0.4256,-0.7298,0.875
1.219698,0.1645,-0.2882,-0.6578,0.737
1.222839,0.1599,-0.1488,-0.4973,0.543
1.232892,0.1543,-0.0004,-0.3957,0.425
1.243305,0.1874,0.1645,-0.2847,0.378
1.252945,0.1616,0.2659,-0.2726,0.414
1.263012,0.0870,0.3619,-0.3889,0.538
1.272861,0.0015,0.4619,-0.5944,0.753
1.283596,-0.0109,0.5472,-0.6636,0.860
1.292815,-0.0704,0.5800,-0.6650,0.885
1.303232,-0.0679,0.5922,-0.5491,0.810
1.313474,-0.0603,0.6747,-0.2858,0.735
1.336232,0.0135,0.7011,0.0562,0.703
1.337031,0.0400,0.6310,0.2319,0.673
1.342996,-0.0370,0.5713,0.3393,0.665
1.352848,-0.2187,0.4918,0.3683,0.652
1.363794,-0.3669,0.3723,0.3482,0.628
1.372754,-0.4723,0.2223,0.3378,0.622
1.382711,-0.5360,0.1203,0.3174,0.634
1.392832,-0.5286,0.0859,0.3754,0.654
1.403164,-0.4412,0.0793,0.4626,0.644
1.412724,-0.4105,0.0405,0.3924,0.569
1.422782,-0.4269,-0.0113,0.1943,0.469
1.432891,-0.4429,-0.0850,0.0154,0.451
1.443879,-0.4601,-0.1395,-0.0653,0.485
1.459905,-0.4599,-0.2904,-0.0086,0.544
1.462896,-0.4004,-0.3986,0.1172,0.577
1.492241,-0.3179,-0.4435,0.2733,0.610
1.492703,-0.2006,-0.3770,0.5085,0.664
1.493002,-0.0293,-0.3591,0.6360,0.731
1.503700,-0.0012,-0.3631,0.6063,0.707
1.512792,-0.0499,-0.3901,0.6253,0.739
1.523608,-0.0232,-0.4016,0.6730,0.784
1.532752,0.1649,-0.4271,0.6415,0.788
1.542812,0.3776,-0.4159,0.6193,0.836
1.553247,0.6268,-0.3466,0.5774,0.920
1.563257,0.7178,-0.2862,0.5945,0.975
1.572772,0.4455,-0.7432,0.4942,0.998
1.582786,0.1857,-0.5988,0.4337,0.762
1.593178,0.2067,-0.3993,0.4230,0.617
1.619284,0.1832,-0.4869,0.3056,0.603
1.620077,-0.0377,-0.3535,0.0614,0.361
1.625635,-0.2740,0.0302,0.0725,0.285
1.634065,-0.3361,0.2069,0.1030,0.408
1.643294,-0.3732,0.1230,0.6241,0.738
1.653199,-0.5113,-0.0097,1.4000,1.490
1.662819,-0.6290,-0.0738,1.8329,1.939
1.672841,-0.4760,-0.0877,1.7172,1.784
1.683626,-0.3944,-0.0993,1.5629,1.615
1.692817,-0.6823,0.0395,1.2132,1.392
1.702853,-0.5303,0.2420,0.6880,0.902
1.712843,-0.2274,0.1769,0.0467,0.292
1.723768,-0.0576,-0.0051,-0.4061,0.410
1.736185,0.0781,-0.2502,-0.2874,0.389
1.770767,-0.0701,-0.2538,0.6287,0.682
1.771285,-0.1815,0.1546,2.0275,2.041
1.771632,-0.4058,0.7482,3.2891,3.397
1.772952,-0.6158,1.3400,3.9798,4.244
1.782889,-0.6390,1.7188,3.9317,4.338
1.793010,-0.3830,1.8447,3.2133,3.725
1.803374,-0.0715,1.7200,2.6483,3.159
1.812990,0.1186,1.3098,2.6790,2.984
1.822805,0.1500,0.5863,2.8551,2.919
1.832929,0.2016,-0.0389,2.8532,2.861
1.844549,0.2059,-0.3229,2.9376,2.962
1.852732,0.3783,-0.1975,2.8827,2.914
1.862772,0.5609,0.1234,2.4927,2.558
1.872928,0.6620,0.4255,1.7478,1.917
1.883577,0.7136,0.7055,1.0024,1.418
1.908266,0.6612,0.7948,0.6797,1.237
1.908723,0.5385,0.7565,0.7118,1.170
1.912923,0.5378,0.6282,1.0103,1.306
1.923630,0.6356,0.4241,1.2504,1.465
1.932801,0.7009,0.1378,1.4116,1.582
1.942734,0.9289,-0.0961,1.6111,1.862
1.952955,0.9902,-0.4337,1.8883,2.176
1.964381,0.8747,-0.8530,2.0471,2.384
1.972990,0.7182,-1.2233,2.1566,2.581
1.982899,0.6322,-1.5047,2.2757,2.800
1.992963,0.6358,-1.7084,2.3260,2.955
2.003987,0.7520,-1.5618,2.5037,3.045
2.012861,0.7318,-1.2174,2.5244,2.897
2.044561,0.7987,-0.8569,2.1911,2.485
2.046197,0.7270,-0.7836,1.8768,2.160
2.046795,0.7624,-1.0598,1.6017,2.066
2.053176,0.8622,-1.4135,1.8276,2.466
2.063240,0.7004,-2.0035,2.0453,2.948
2.073678,0.7375,-2.3941,1.9711,3.188
2.083675,0.7573,-2.2243,1.9577,3.058
2.092773,0.6157,-2.0869,2.1711,3.074
2.102814,0.7950,-1.7938,2.2184,2.962
2.112810,1.2637,-1.4774,1.9715,2.769
2.125438,1.3798,-1.7615,0.5962,2.316
2.132719,1.1614,-1.2612,1.0939,2.034
2.143007,1.7184,-1.0748,0.1383,2.032
2.153680,2.1660,-1.0667,-0.5628,2.479
2.170588,2.7051,-0.8086,-0.4796,2.864
2.173029,3.4744,-0.2292,0.4081,3.506
2.182888,4.0817,0.2693,1.1406,4.247
2.193024,4.4689,0.4827,1.0125,4.608
2.203332,4.7541,0.5734,0.5335,4.818
2.212830,4.8096,0.5390,-0.5711,4.873
2.222967,4.6896,0.3972,-2.0270,5.124
2.232771,4.3354,0.1128,-3.4616,5.549
2.243567,3.6782,-0.2259,-4.9634,6.182
2.252849,2.9510,-0.7178,-6.0631,6.781
2.262944,2.3801,-1.1773,-6.6155,7.129
2.273354,1.9046,-1.6182,-6.6910,7.143
2.283821,1.3732,-1.9970,-6.4275,6.869
2.293038,0.7954,-2.3882,-5.3246,5.890
2.312685,0.2377,-2.7368,-4.2922,5.096
2.314423,0.0787,-2.7815,-3.9457,4.828
2.323847,0.0445,-2.7379,-4.0881,4.920
2.333299,0.1882,-2.6012,-4.4649,5.171
2.342839,0.1954,-2.8475,-4.6746,5.477
2.353257,0.3875,-2.8749,-4.5403,5.388
2.363238,0.4031,-2.6445,-4.9827,5.655
2.372786,-0.5548,-2.9338,-5.2955,6.079
2.383174,-1.3402,-3.0152,-5.0478,6.031
2.392737,-1.7538,-2.9504,-4.8370,5.931
2.403695,-1.7764,-3.1402,-4.7410,5.958
2.412713,-1.6230,-3.7652,-5.0529,6.507
2.422853,-1.5505,-4.2446,-5.2413,6.920
2.434712,-1.1232,-3.6496,-4.8507,6.173
2.443711,-1.1145,-3.6182,-4.0024,5.509
2.467296,-1.7769,-4.2180,-1.7087,4.886
2.469167,-2.9758,-4.8060,0.7669,5.704
2.473002,-3.5218,-4.8726,1.6094,6.224
2.483638,-2.6364,-3.7339,1.1926,4.724
2.492974,-0.7975,-1.9332,-0.4858,2.147
2.503053,1.0767,-0.5311,-2.0297,2.358
2.513295,2.7440,0.4787,-3.1020,4.169
2.523567,3.0683,0.3619,-1.8297,3.591
2.532894,1.8080,-0.6011,0.0783,1.907
2.542942,0.6605,-1.4781,1.1866,2.007
2.553352,0.3296,-1.7565,1.0745,2.085
2.566929,-0.0026,-1.5743,0.8986,1.813
2.573108,-0.0450,-1.3881,1.0195,1.723
2.600540,0.3192,-1.3464,0.7284,1.564
2.601486,0.3823,-1.0909,0.0690,1.158
2.603346,0.4174,-0.6689,-0.6972,1.052
2.612837,0.5144,-0.2212,-1.2790,1.396
2.626105,-0.0432,-0.2482,-0.7781,0.818
2.632893,-1.0336,-0.9287,0.1274,1.395
2.643787,-1.6892,-1.6255,1.0058,2.551
2.652918,-1.9141,-1.9722,1.0226,2.932
2.663017,-2.2399,-2.3896,0.9038,3.398
2.673199,-2.3482,-2.2593,0.9532,3.395
2.683568,-2.8116,-2.6366,0.2900,3.865
2.693213,-3.6340,-3.0370,0.7733,4.799
2.703259,-4.0395,-2.8007,-0.0319,4.916
2.713046,-4.7320,-2.6517,-0.6739,5.466
2.744058,-5.1865,-3.0075,0.4800,6.015
2.745557,-5.0996,-3.3516,1.3995,6.261
2.746335,-4.9246,-3.3209,1.3241,6.085
2.753261,-4.7709,-3.1424,1.4770,5.901
2.763748,-4.7081,-2.8374,1.8254,5.792
2.773352,-4.7456,-2.8309,1.8455,5.826
2.782963,-4.7371,-2.9934,1.6233,5.834
2.793215,-4.5574,-2.9285,1.3429,5.581
2.803731,-4.1397,-2.6170,1.4182,5.099
2.813171,-3.6714,-2.2517,1.3427,4.511
2.823124,-3.0353,-1.8778,1.2964,3.797
2.833169,-2.0853,-1.4712,1.4369,2.929
2.843809,-1.0086,-0.7822,1.4612,1.940
2.858344,0.0072,-0.1210,1.6652,1.670
2.863768,0.7153,0.4494,2.3785,2.524
2.888074,1.2720,0.9674,3.0346,3.430
2.889462,1.8251,1.3645,3.4771,4.157
2.893281,2.2674,1.7597,3.8363,4.791
2.903577,2.5211,2.0550,3.7484,4.963
2.913257,2.8607,2.2689,3.3450,4.952
2.923566,3.5798,2.6745,2.9204,5.338
2.933210,4.3427,3.0998,2.4972,5.891
2.943125,4.3020,3.4675,2.2266,5.957
2.953927,4.0618,3.3311,1.3093,5.414
2.963854,3.5029,2.8291,0.2841,4.512
2.973461,2.6044,2.3870,-0.0774,3.534
2.983464,1.7988,1.8836,0.1423,2.608
2.993381,1.4527,1.6403,0.4955,2.246
3.020479,1.4119,1.5537,0.7991,2.246
3.021977,1.4710,1.4081,0.8825,2.219
3.023507,1.8851,1.3107,0.8792,2.459
3.033982,2.3687,1.3184,0.9348,2.868
3.044847,2.6745,1.2903,0.8912,3.100
3.053658,2.9481,1.1556,0.7086,3.245
3.063239,2.8943,1.1392,0.8782,3.232
3.073362,2.7382,0.9175,0.7033,2.972
3.084426,2.3134,0.8446,0.5977,2.534
3.093379,1.8856,0.7465,0.6233,2.122
3.103275,1.6725,0.5871,0.6817,1.899
3.113217,1.3916,0.5257,0.9576,1.769
3.127658,1.5372,0.3495,0.8158,1.775
3.137965,1.7483,0.3284,0.7823,1.943
3.143689,2.2877,0.5944,1.0576,2.589
3.167851,2.6592,0.8863,1.3011,3.090
3.169196,3.3109,1.0138,1.5104,3.778
3.176260,3.5129,1.1877,1.5369,4.014
3.189607,3.0655,1.2666,1.5367,3.656
3.193118,2.4203,1.1536,1.4422,3.044
3.204376,1.7860,0.8722,1.2838,2.366
3.220998,1.2843,0.6532,1.1414,1.838
3.223155,0.9381,0.5298,0.9760,1.454
3.237559,0.8376,0.4949,0.8570,1.297
3.243509,1.0625,0.2752,0.5286,1.218
3.253922,1.2087,0.2708,0.3788,1.295
3.269414,1.2847,0.3624,0.3851,1.389
3.273186,1.5741,0.4906,0.4028,1.697
3.288232,1.8408,0.5958,0.2959,1.957
3.325729,1.9455,0.5086,0.1221,2.015
3.327208,1.8874,0.4834,0.0687,1.950
3.328349,1.7751,0.3640,0.0772,1.814
3.329132,1.6491,0.2697,0.1269,1.676
3.333734,1.5112,0.1234,0.2461,1.536
3.343471,1.4900,0.0246,0.3143,1.523
3.353327,1.5077,0.0713,0.4381,1.572
3.363858,1.6023,0.0566,0.4625,1.669
3.373279,1.7529,0.0575,0.4381,1.808
3.383217,1.7228,0.0528,0.3360,1.756
3.393589,1.5111,0.0019,0.1758,1.521
3.403866,1.1476,-0.1143,0.0769,1.156
3.413211,0.7812,-0.2642,-0.0589,0.827
3.441185,0.4242,-0.3762,-0.1153,0.579
3.442132,0.1862,-0.4382,-0.1216,0.491
3.444833,0.0688,-0.4088,-0.2164,0.468
3.453286,0.1802,-0.3466,-0.2922,0.488
3.463490,0.3431,-0.2525,-0.4183,0.597
3.473468,0.3500,-0.1873,-0.5838,0.706
3.483921,0.1995,-0.2211,-0.6888,0.750
3.493251,-0.0196,-0.3437,-0.7236,0.801
3.503351,-0.3464,-0.4268,-0.3637,0.659
3.515729,-0.6628,-0.5872,0.0973,0.891
3.524659,-0.6627,-0.7052,0.3025,1.014
3.533136,-0.5424,-0.6435,0.4382,0.949
3.543174,-0.3135,-0.5414,0.5953,0.864
3.553562,-0.0555,-0.4295,0.6775,0.804
3.572008,0.2498,-0.3098,0.6162,0.734
3.574791,0.3666,-0.2034,0.5778,0.714
3.583225,0.3828,-0.1503,0.5319,0.672
3.593277,0.3581,-0.2573,0.4092,0.602
3.605292,0.3332,-0.3554,0.1603,0.513
3.613224,0.2213,-0.4818,-0.0397,0.532
3.625880,0.0466,-0.5770,-0.1221,0.592
3.633852,-0.0832,-0.5875,-0.1984,0.626
3.643781,-0.1066,-0.6505,-0.1786,0.683
3.653216,-0.1654,-0.6588,-0.0634,0.682
3.663698,-0.1922,-0.6335,0.1290,0.674
3.673360,-0.1689,-0.6944,0.3526,0.797
3.684134,-0.1067,-0.7256,0.4906,0.882
3.695330,-0.1045,-0.7583,0.6218,0.986
3.703540,-0.1429,-0.8522,0.6763,1.097
3.715892,-0.2310,-0.8601,0.6121,1.081
3.724365,-0.3976,-0.8306,0.4164,1.011
3.733376,-0.5538,-0.8117,0.1086,0.989
3.743529,-0.6406,-0.8317,-0.1323,1.058
3.753291,-0.6970,-0.8794,-0.3432,1.173
3.764276,-0.8408,-0.8661,-0.3955,1.270
3.773183,-0.9542,-0.8888,-0.5033,1.398
3.783068,-0.9293,-0.8591,-0.4795,1.353
3.793133,-0.8642,-0.7764,-0.1950,1.178
3.803316,-0.9063,-0.7503,0.0040,1.177
3.813230,-0.9968,-0.7913,0.1251,1.279
3.825774,-0.7921,-0.7126,0.2948,1.105
3.833624,-0.7533,-0.7311,0.3947,1.121
3.859751,-0.8418,-0.7690,0.4838,1.239
3.860929,-0.9585,-0.7958,0.3933,1.306
3.863215,-1.0148,-0.8007,0.3783,1.347
3.873316,-1.0795,-0.8122,0.5010,1.441
3.883689,-1.1133,-0.8005,0.5749,1.487
3.893334,-1.0766,-0.7452,0.6591,1.466
3.903106,-0.8126,-0.6072,0.7640,1.270
3.913063,-0.5966,-0.4662,0.8311,1.124
3.924118,-0.3704,-0.3730,0.8402,0.991
3.933126,-0.1438,-0.3090,0.7300,0.806
3.943316,-0.0347,-0.1966,0.6171,0.649
3.953736,-0.0238,-0.1933,0.5014,0.538
3.963736,-0.0620,-0.1716,0.4030,0.442
3.973411,-0.1395,-0.1898,0.4110,0.474
4.005993,-0.1578,-0.1882,0.4661,0.527
4.006998,-0.1658,-0.1663,0.5297,0.579
4.007285,-0.0753,-0.1437,0.5631,0.586
4.013109,0.1136,-0.0810,0.5082,0.527
4.023266,0.2535,0.0400,0.4036,0.478
4.033060,0.3338,0.0710,0.2197,0.406
4.043540,0.3348,0.0994,-0.0041,0.349
4.053185,0.2563,0.0567,-0.2189,0.342
4.063005,0.1181,0.0024,-0.2570,0.283
4.073166,0.0088,-0.0528,-0.1963,0.203
4.083790,-0.0907,-0.1474,-0.1056,0.203
4.093057,-0.1312,-0.2021,-0.0535,0.247
4.103530,-0.1320,-0.2454,0.0089,0.279
4.119956,-0.1124,-0.2575,0.0621,0.288
4.125894,-0.0917,-0.3067,0.0848,0.331
4.149868,-0.0508,-0.2757,0.0993,0.297
4.150974,0.0303,-0.2131,0.1907,0.288
4.154066,0.1316,-0.1396,0.2823,0.341
4.164135,0.1836,-0.1058,0.4041,0.456
4.173322,0.2643,-0.0831,0.4776,0.552
4.183804,0.3345,-0.1010,0.5419,0.645
4.193228,0.3060,-0.0913,0.5269,0.616
4.203757,0.2672,-0.1321,0.4124,0.509
4.213291,0.2579,-0.1245,0.2472,0.378
4.223297,0.2293,-0.0580,0.1100,0.261
4.233272,0.2007,-0.0410,-0.0578,0.213
4.249995,0.1525,-0.0146,-0.2064,0.257
4.253224,0.1825,0.0312,-0.2665,0.325
4.277651,0.1731,0.0276,-0.2966,0.345
4.279001,0.0845,-0.0556,-0.3651,0.379
4.283806,0.0152,-0.1296,-0.4229,0.443
4.294039,0.0831,-0.1342,-0.4595,0.486
4.303220,0.0627,-0.1579,-0.3367,0.377
4.313304,0.0224,-0.1712,-0.2413,0.297
4.323829,-0.0373,-0.1840,-0.2139,0.285
4.333257,-0.0869,-0.1863,-0.1474,0.253
4.343356,-0.0872,-0.1877,-0.1294,0.244
4.353251,-0.1168,-0.2182,-0.1016,0.268
4.363942,-0.0777,-0.2287,-0.0341,0.244
4.373744,-0.0679,-0.2193,0.0142,0.230
4.384365,-0.0484,-0.2295,0.0336,0.237
4.398211,0.0493,-0.2690,0.1326,0.304
4.406647,0.0884,-0.2685,0.2324,0.366
4.413598,0.1672,-0.2179,0.3028,0.409
4.423952,0.3151,-0.1173,0.3535,0.488
4.433404,0.5221,0.0029,0.2950,0.600
4.444465,0.6602,0.1318,0.2156,0.707
4.453946,0.6994,0.2386,0.0563,0.741
4.463283,0.6393,0.2243,-0.1433,0.692
4.473471,0.5486,0.1779,-0.3039,0.652
4.483796,0.4963,0.1694,-0.2771,0.593
4.493195,0.4040,0.1694,-0.2973,0.529
4.503112,0.3598,0.1196,-0.2953,0.481
4.513153,0.3737,0.1088,-0.1724,0.426
4.523371,0.3579,0.1467,-0.0186,0.387
4.533179,0.3424,0.2236,0.0838,0.417
4.548743,0.3273,0.3096,0.0551,0.454
4.554710,0.3808,0.3453,-0.0054,0.514
4.563833,0.4531,0.3196,-0.1063,0.565
4.573594,0.4648,0.2707,-0.2256,0.583
4.583193,0.4253,0.1789,-0.2820,0.541
4.593995,0.3545,0.0259,-0.2943,0.461
4.604568,0.3316,-0.0297,-0.2035,0.390
4.613203,0.3378,-0.0163,-0.1488,0.369
4.625759,0.4305,0.0138,-0.2071,0.478
4.633015,0.3815,0.1037,-0.2909,0.491
4.644454,0.4572,0.2195,-0.3373,0.609
4.653871,0.6700,0.5039,-0.2398,0.872
4.663065,0.9607,0.8389,-0.1350,1.283
4.673142,1.1915,1.1040,-0.0648,1.626
4.699929,1.1071,1.2777,-0.0310,1.691
4.701258,0.8256,1.5173,0.0144,1.727
4.703288,0.4753,1.7165,-0.0284,1.781
4.713320,0.0378,1.8373,-0.0861,1.840
4.724025,-0.3485,2.0874,-0.1717,2.123
4.734209,-0.5065,2.2922,-0.3541,2.374
4.743299,-0.4370,2.3039,-0.5318,2.405
4.753384,-0.3668,2.5036,-0.6025,2.601
4.763481,-0.2374,2.8419,-0.6126,2.917
4.773266,-0.1672,3.1114,-0.7576,3.207
4.783679,-0.2745,3.2801,-0.9212,3.418
4.793415,-0.5989,3.2782,-0.9858,3.475
4.804957,-0.9145,3.0282,-0.9910,3.315
4.820706,-1.0043,2.3273,-0.8692,2.680
4.823358,-1.0329,1.8183,-0.5433,2.161
4.848484,-0.7327,1.8619,-0.1538,2.007
4.849659,-0.1618,2.0570,-0.0382,2.064
4.853573,0.4920,2.3307,-0.0984,2.384
4.864082,1.1473,2.6081,-0.2375,2.859
4.873651,1.3892,2.7853,-0.2314,3.121
4.885039,1.3040,2.7500,0.0102,3.044
4.893275,1.2163,2.2777,-0.0073,2.582
4.903698,0.9514,1.5984,0.0859,1.862
4.913274,0.7769,1.1219,0.6736,1.522
4.923755,1.2346,1.1299,1.5102,2.254
4.933291,2.2865,1.4272,2.0515,3.387
4.943245,3.4594,1.6529,2.3522,4.498
4.953261,4.2498,1.7176,2.2978,5.127
4.978168,4.5474,1.6636,1.9341,5.214
4.979968,4.5269,1.7044,1.6406,5.108
4.983573,4.3646,1.6543,1.1496,4.807
4.994386,4.2855,1.5240,0.5070,4.577
5.003614,4.4172,1.5318,0.3422,4.688
5.013245,4.6519,1.8665,0.3693,5.026
5.023304,5.0589,2.2341,0.1953,5.534
5.033350,5.5013,2.5354,-0.0560,6.058
5.044091,5.9199,2.8355,-0.1756,6.566
5.053238,6.0993,3.1511,-0.1156,6.866
5.063360,5.9990,3.0645,-0.4981,6.755
5.073208,5.4816,2.7599,-1.1347,6.241
5.083568,4.6851,2.4447,-1.6104,5.525
5.096316,3.6991,2.0926,-2.0307,4.710
5.103236,2.8106,1.7197,-2.1048,3.910
5.130485,2.1489,1.3817,-1.7093,3.074
5.132353,1.8766,1.1598,-0.8999,2.383
5.133231,1.7071,1.1778,-0.0999,2.076
5.143271,1.5837,1.1654,0.4759,2.023
5.153366,1.5213,1.0332,0.8567,2.029
5.163586,1.4015,0.7579,0.9847,1.873
5.173373,1.1360,0.4657,0.8044,1.468
5.183173,0.9410,0.2056,0.3903,1.039
5.193325,0.2577,-0.1990,0.2093,0.387
5.205868,-0.2167,-0.7251,0.1243,0.767
5.213289,-0.5306,-1.2294,0.2294,1.359
5.223234,-0.7524,-1.5517,0.4686,1.787
5.233158,-0.8136,-1.7978,0.8928,2.166
5.243671,-0.8322,-1.9278,1.2694,2.454
5.270498,-0.9262,-2.0208,1.5452,2.707
5.271142,-1.0370,-2.1572,1.5734,2.864
5.278297,-1.1350,-2.4064,1.4173,3.015
5.285783,-1.3477,-2.7791,1.2190,3.320
5.293747,-1.4691,-3.1002,0.9432,3.558
5.302892,-2.1758,-3.5768,0.8789,4.278
5.312962,-2.7915,-4.0773,0.9106,5.025
5.324855,-3.2675,-4.4401,0.9481,5.594
5.333070,-3.4766,-4.6627,1.0502,5.910
5.343090,-3.7526,-4.9210,1.1580,6.296
5.353111,-4.0762,-5.0778,1.2928,6.639
5.364067,-4.3793,-5.1131,1.0340,6.811
5.372813,-4.4761,-5.3595,1.1489,7.077
5.383158,-4.3674,-5.4361,1.0824,7.057
5.396429,-4.3764,-5.5051,0.8546,7.084
5.403754,-4.5432,-5.6173,0.5572,7.246
5.412916,-4.7016,-5.8223,0.3494,7.492
5.423134,-4.9307,-5.9434,0.1437,7.724
5.434436,-5.2602,-6.1178,-0.0792,8.069
5.443780,-5.7109,-6.4222,-0.3163,8.600
5.453172,-6.1469,-6.6556,-0.6825,9.086
5.463055,-6.3438,-6.7937,-1.1563,9.367
