time,ax,ay,az,atotal
0.00546717643737793,-0.35,0.1,-0.37,0.51
0.014886140823364258,-0.17,0.1,-0.16,0.25
0.02561330795288086,-0.05,-0.27,0.03,0.27
0.03567814826965332,0.11,-0.13,0.01,0.17
0.0448911190032959,0.04,0.03,0.04,0.06
0.07807111740112305,0.05,-0.05,0.15,0.16
0.0785071849822998,0.14,-0.04,0.13,0.19
0.07892799377441406,0.06,0.0,0.04,0.07
0.08478713035583496,-0.04,-0.02,-0.02,0.04
0.0954890251159668,0.0,-0.01,-0.08,0.08
0.10528326034545898,0.05,0.0,-0.07,0.08
0.11476707458496094,0.04,0.0,-0.02,0.04
0.1255812644958496,0.01,-0.01,0.0,0.01
0.13554000854492188,0.04,-0.01,0.04,0.05
0.14470219612121582,0.08,0.0,0.04,0.08
0.17838716506958008,0.05,-0.01,0.0,0.05
0.1788163185119629,-0.02,-0.02,0.02,0.03
0.17920303344726562,-0.02,0.0,0.02,0.02
0.18446826934814453,-0.06,-0.01,-0.01,0.06
0.19516420364379883,-0.07,-0.01,-0.02,0.07
0.20520830154418945,-0.05,0.0,-0.01,0.05
0.2146282196044922,-0.02,0.0,-0.01,0.02
0.22546100616455078,0.0,-0.02,0.01,0.02
0.23533916473388672,0.03,-0.02,0.02,0.04
0.24463224411010742,0.01,-0.01,0.03,0.03
0.27819299697875977,-0.01,0.0,0.02,0.02
0.27861714363098145,0.02,-0.01,0.01,0.02
0.27901220321655273,0.02,0.0,0.03,0.03
0.2842981815338135,-0.02,0.02,-0.02,0.03
0.29512500762939453,-0.04,0.0,-0.05,0.06
0.30501604080200195,-0.03,-0.02,-0.03,0.04
0.31443023681640625,-0.04,-0.01,-0.03,0.05
0.3251371383666992,-0.02,-0.01,-0.01,0.02
0.33511924743652344,-0.01,0.0,-0.03,0.03
0.3444242477416992,0.01,0.0,-0.01,0.01
0.3782482147216797,0.02,0.0,0.0,0.02
0.3786301612854004,0.0,0.0,0.0,0.0
0.37902116775512695,-0.01,-0.01,0.03,0.03
0.3841891288757324,-0.02,-0.01,0.01,0.02
0.3948631286621094,0.0,-0.01,0.03,0.03
0.4048643112182617,0.0,-0.01,0.0,0.01
0.41427016258239746,0.02,-0.02,-0.02,0.03
0.42502927780151367,0.01,-0.02,-0.01,0.02
0.4352540969848633,0.0,-0.01,0.0,0.01
0.4443221092224121,-0.04,0.0,0.0,0.04
0.47748327255249023,-0.08,0.0,-0.02,0.08
0.47789716720581055,-0.06,-0.02,-0.03,0.06
0.4783172607421875,0.0,0.0,-0.02,0.02
0.4842209815979004,0.0,0.0,0.02,0.02
0.4946911334991455,0.01,-0.01,0.02,0.02
0.5046741962432861,0.01,-0.01,-0.01,0.01
0.5140781402587891,0.0,-0.02,0.04,0.04
0.524834156036377,0.0,-0.01,0.03,0.03
0.5351042747497559,-0.02,-0.02,0.03,0.04
0.5443141460418701,0.01,-0.02,0.06,0.06
0.5781340599060059,0.02,0.0,0.02,0.02
0.5785613059997559,0.0,-0.01,-0.03,0.03
0.5789642333984375,0.0,0.0,-0.04,0.04
0.5842432975769043,0.01,0.0,-0.04,0.04
0.5946121215820312,-0.01,0.01,-0.06,0.06
0.6045291423797607,-0.01,0.0,-0.04,0.04
0.6139872074127197,-0.01,-0.02,-0.01,0.02
0.6247200965881348,-0.02,-0.01,0.02,0.03
0.6600379943847656,-0.03,-0.01,0.03,0.04
0.6604361534118652,-0.02,-0.01,0.02,0.03
0.6607990264892578,-0.03,-0.01,0.02,0.03
0.6638081073760986,-0.05,-0.01,0.02,0.05
0.6739382743835449,-0.06,0.01,0.0,0.06
0.684136152267456,-0.07,0.01,-0.02,0.07
0.6945443153381348,-0.07,-0.01,-0.01,0.07
0.704686164855957,-0.05,-0.02,-0.01,0.05
0.7138371467590332,-0.08,-0.03,-0.03,0.09
0.7247252464294434,-0.07,-0.04,0.04,0.09
0.7625222206115723,-0.13,-0.02,-0.02,0.13
0.7630162239074707,-0.03,-0.01,0.01,0.03
0.7638611793518066,0.01,-0.04,0.03,0.05
0.7643561363220215,-0.09,0.03,-0.08,0.12
0.7737569808959961,-0.04,-0.02,0.02,0.04
0.7837800979614258,-0.05,-0.01,0.04,0.06
0.7944149971008301,-0.15,-0.02,-0.04,0.15
0.8043951988220215,-0.09,-0.01,-0.11,0.14
0.8137691020965576,0.0,0.0,-0.1,0.1
0.8245220184326172,0.02,0.0,-0.13,0.13
0.8612422943115234,0.04,-0.01,-0.1,0.1
0.8616642951965332,0.05,0.02,-0.09,0.1
0.8620631694793701,0.04,0.02,-0.32,0.32
0.8635351657867432,0.26,0.07,-0.39,0.47
0.8736181259155273,0.37,0.03,-0.33,0.49
0.883568286895752,0.36,-0.02,-0.14,0.38
0.8941521644592285,0.35,-0.05,0.05,0.35
0.9042530059814453,0.31,0.02,0.11,0.32
0.9136972427368164,0.35,-0.03,0.13,0.37
0.9245100021362305,0.56,-0.09,0.38,0.68
0.961827278137207,0.69,-0.07,0.75,1.02
0.9622581005096436,0.55,-0.03,0.91,1.06
0.9626801013946533,0.34,-0.06,0.85,0.91
0.963414192199707,0.22,-0.09,0.7,0.73
0.9735221862792969,0.14,-0.08,0.42,0.44
0.9835062026977539,0.03,-0.1,0.25,0.27
0.994124174118042,-0.09,-0.07,0.09,0.14
1.004127025604248,-0.16,-0.03,0.0,0.16
1.0135071277618408,-0.19,0.0,-0.1,0.21
1.0243251323699951,-0.17,0.04,-0.05,0.18
1.0607821941375732,-0.04,0.0,0.22,0.22
1.0617570877075195,0.14,-0.17,0.57,0.61
1.062183141708374,0.0,-0.23,0.7,0.73
1.063453197479248,0.03,-0.15,0.65,0.66
1.0734162330627441,0.27,-0.08,0.11,0.3
1.0833461284637451,0.22,-0.14,-0.11,0.28
1.0939512252807617,-0.04,-0.1,0.06,0.12
1.1039762496948242,-0.33,-0.06,0.04,0.33
1.1134181022644043,-0.72,-0.1,-0.08,0.73
1.124171257019043,-0.89,-0.12,-0.41,0.98
1.1341242790222168,-0.64,-0.14,0.22,0.69
1.1621041297912598,-0.38,-0.05,0.86,0.94
1.1625490188598633,-0.07,0.09,0.7,0.7
1.163257122039795,0.38,0.11,0.27,0.47
1.1732161045074463,0.72,0.19,-0.53,0.91
1.1831591129302979,0.99,0.27,-0.96,1.4
1.1938111782073975,0.8,0.24,-0.95,1.26
1.2038960456848145,0.3,0.18,-1.01,1.06
1.2132420539855957,0.07,0.12,-0.75,0.76
