time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.495136,-1.2586,-3.7802,-2.1159,4.511
3.496429,-1.2379,-3.9205,-2.2754,4.699
3.506213,-1.1037,-4.0305,-2.7352,4.994
3.515778,0.0472,-5.5573,-2.6838,6.172
3.525654,-1.1250,-4.8556,-1.6108,5.238
3.536123,-0.0983,-4.6322,-0.3105,4.644
3.545778,0.5321,-3.8887,-0.3586,3.941
3.555492,1.3126,-2.6720,-1.0974,3.173
3.565537,2.4554,-1.5065,-0.5623,2.935
3.576260,5.3985,1.3472,0.0882,5.565
3.586085,11.3755,9.7870,2.1116,15.154
3.596532,9.4293,10.7470,2.0724,14.447
3.630210,4.3120,4.8796,-1.4606,6.674
3.631750,1.5567,0.5236,-4.0455,4.366
3.632524,0.3782,-1.3983,-4.8582,5.070
3.639575,0.3642,-1.6614,-3.8938,4.249
3.646176,1.3541,-0.8516,-2.3535,2.846
3.671016,1.7783,-0.8210,-2.1077,2.877
3.672310,0.7732,-0.2712,-0.9907,1.286
3.675415,1.1035,-0.2027,-1.1711,1.622
3.685800,1.6595,-0.7387,-0.7893,1.981
3.696046,0.7661,-1.8516,-1.7205,2.641
3.705736,2.7021,-0.6935,-1.4753,3.156
3.715528,-2.1543,-1.2072,-2.4681,3.491
3.725485,-1.3522,-1.0956,-2.8934,3.376
3.736160,0.2064,-0.1112,-2.4850,2.496
3.746434,1.1742,0.6460,-2.1550,2.538
3.770817,1.5228,0.8870,-1.3985,2.250
3.772029,1.2867,0.6207,-0.8098,1.642
3.776083,0.7713,0.2380,-0.7106,1.075
3.785668,0.3691,-0.0422,-0.5850,0.693
3.795858,0.2647,-0.2243,-0.9329,0.995
3.805711,0.1171,-0.3449,-1.2536,1.305
3.816301,-0.0921,0.1341,-0.6604,0.680
3.834883,0.2299,1.0116,0.0961,1.042
3.837171,1.0539,1.5308,0.2289,1.873
3.845594,1.7143,1.8792,0.3366,2.566
3.855909,1.7918,1.7040,-0.0061,2.473
3.865424,1.4568,1.3528,-0.1302,1.992
3.875365,1.0433,0.8548,-0.6323,1.490
3.887333,0.4438,0.2503,-1.3541,1.447
3.896451,-0.0651,-0.0248,-1.1985,1.201
3.939590,-0.2129,-0.1027,-1.3345,1.355
3.941468,-0.1902,-0.1641,-1.1175,1.145
3.942816,-0.0826,-0.1664,-0.8081,0.829
3.943551,-0.1683,-0.1681,-0.8333,0.867
3.946068,-0.3645,-0.0641,-0.4628,0.593
3.955609,-0.4349,0.1547,-0.0498,0.464
3.966462,-0.4845,0.2427,-0.2101,0.581
3.976177,-0.6179,0.2316,0.0783,0.665
3.985614,-0.4971,0.0879,0.3594,0.620
3.995756,-0.2229,-0.0505,0.7378,0.772
4.005464,0.1033,-0.1626,0.4543,0.493
4.018507,0.3126,-0.2486,0.4875,0.630
4.025898,0.2939,-0.3575,0.2853,0.544
4.048290,0.1577,-0.3191,0.3105,0.472
4.049240,0.2940,-0.1793,0.2079,0.402
4.056367,0.6280,-0.1582,0.0390,0.649
4.065897,0.8203,-0.3040,-0.1335,0.885
4.075826,1.1270,-0.4289,-0.3582,1.258
4.085939,1.4289,-0.5444,-0.4404,1.591
4.097559,1.6473,-0.5537,-0.3212,1.767
4.106084,1.8098,-0.4166,-0.2572,1.875
4.116001,1.9738,-0.2115,-0.5722,2.066
4.125894,2.6777,-0.7731,-4.2185,5.056
4.136356,2.1591,-1.2471,-4.7257,5.343
4.146708,1.3697,-1.4524,-4.4006,4.832
4.155849,0.7707,-1.3796,-3.7145,4.037
4.166993,0.8391,-1.2161,-2.8075,3.173
4.176197,1.2546,-0.8080,-1.9898,2.487
4.210110,2.0871,0.2153,1.2019,2.418
4.211921,3.2087,1.1995,1.5238,3.749
4.213272,3.1843,1.2443,-0.1330,3.421
4.216687,2.1019,0.4510,-0.8170,2.300
4.226845,1.2997,-0.3908,-0.9641,1.665
4.235499,0.9122,-0.8560,-1.4188,1.892
4.245770,0.7033,-0.8437,-1.7690,2.082
4.256026,0.7461,-0.6050,-2.0294,2.245
4.265460,1.0186,-0.2279,-2.4185,2.634
4.275635,1.2909,0.2743,-3.0303,3.305
4.286312,1.7331,0.6593,-3.7268,4.163
4.296379,1.8564,0.7978,-3.8340,4.334
4.305535,1.3763,0.3935,-1.9128,2.389
4.315925,1.5114,0.2162,-2.5720,2.991
4.342919,1.3468,0.4374,-3.2446,3.540
4.344407,0.5816,0.0630,-1.4630,1.576
4.345866,0.1178,-0.4950,0.3112,0.596
4.356354,0.3224,-0.6436,1.2738,1.463
4.366394,0.3150,-0.7865,2.0352,2.205
4.376410,0.0297,-1.0016,2.5873,2.775
4.385918,-0.1457,-1.1207,2.9539,3.163
4.396009,-0.0306,-0.8874,3.0589,3.185
4.406814,0.1475,-0.5338,3.2874,3.334
4.416457,0.3895,0.1020,3.3811,3.405
4.426081,0.0682,-0.1134,3.5615,3.564
4.435806,0.2541,0.3652,4.3085,4.331
4.446285,0.9133,0.7448,3.8023,3.981
4.479472,1.0750,0.7016,2.6440,2.939
4.481121,1.0048,0.4713,1.0104,1.501
4.481815,0.8526,0.5663,-0.2871,1.063
4.486586,2.7819,1.0715,-1.4419,3.312
4.496934,3.5548,1.1564,-1.3920,3.989
4.505981,3.8569,1.0559,-2.0702,4.503
4.515873,3.3117,0.3035,-4.4019,5.517
4.525955,1.8596,-0.3042,-3.1943,3.709
4.536778,1.2577,-0.4366,-1.8555,2.284
4.546104,1.1942,-0.3658,-0.8951,1.537
4.555939,1.0275,-0.3615,0.5796,1.234
4.565884,1.1197,-0.4495,1.3479,1.809
4.576119,0.8742,-0.7889,1.7314,2.094
4.587780,0.3287,-1.4727,2.1726,2.645
4.595806,-0.3611,-2.1285,2.7436,3.491
4.623041,-1.0598,-2.7785,3.1656,4.343
4.624869,-2.0954,-3.4744,3.4110,5.301
4.625833,-0.6459,-2.7888,2.0519,3.522
4.635668,0.1683,-1.8186,1.0308,2.097
4.645997,1.0335,-1.0055,-0.1099,1.446
4.656207,1.2297,-0.8929,-1.1940,1.933
4.665630,0.7236,-1.0366,-1.7232,2.137
4.675891,0.0682,-0.7090,-1.9435,2.070
4.686018,-0.8824,0.1203,-1.6265,1.854
4.696587,-2.4435,1.0726,-0.9018,2.817
4.705930,-4.0779,1.7558,-0.4682,4.464
4.720262,-5.5333,2.1313,-0.4740,5.948
4.725909,-6.6155,2.4601,-0.7392,7.097
4.753113,-7.1191,2.7811,-0.6689,7.672
4.754763,-7.1810,3.0680,-0.0022,7.809
4.755783,-6.7020,3.3748,1.0016,7.570
4.765963,-6.1904,3.6543,2.0833,7.484
4.776406,-5.8789,3.7579,2.6694,7.471
4.786110,-5.7558,4.0388,2.7188,7.539
4.796997,-5.5828,4.5124,2.4336,7.580
4.805916,-5.2586,5.0338,2.0144,7.553
4.816160,-5.0059,5.6029,1.6924,7.702
4.825883,-4.8410,5.9817,1.4230,7.826
4.835823,-4.8614,5.8055,1.1879,7.665
4.846009,-5.0975,5.2183,0.8634,7.346
4.856469,-5.3836,4.4797,0.5498,7.025
4.868796,-5.5440,3.8300,0.5014,6.757
4.876581,-5.4221,3.1674,0.8539,6.337
4.886769,-4.9623,2.5686,1.3464,5.748
4.910157,-4.4535,1.9477,1.8405,5.198
4.911472,-3.9783,1.2107,2.2770,4.741
4.915811,-3.6876,0.3998,2.4887,4.467
4.925860,-3.7999,-0.5222,2.4925,4.574
4.936410,-3.4938,-1.0088,2.2618,4.283
4.946187,-2.9967,-1.3457,1.9069,3.798
4.955727,-2.6235,-1.8626,1.7342,3.655
4.965784,-2.4328,-2.4186,1.4883,3.739
4.976351,-2.0312,-2.9018,0.9125,3.658
4.985838,-1.8206,-3.4848,1.3032,4.142
4.995936,-1.2720,-3.9087,1.3439,4.325
5.005824,-0.6234,-4.1514,0.9223,4.298
5.016565,-0.2087,-4.3877,0.6045,4.434
5.044694,-0.2810,-4.8490,0.6288,4.898
5.046576,-0.7533,-5.5924,0.8952,5.713
5.047403,-1.2784,-6.4921,1.0431,6.698
5.057969,-1.4032,-7.4430,1.0031,7.640
5.066487,-1.2106,-8.1130,0.9876,8.262
5.075863,-0.9360,-8.4438,1.1397,8.572
5.085849,-0.3994,-8.4330,1.3068,8.543
5.096471,0.3196,-8.1147,1.4545,8.250
5.106225,1.2059,-7.7061,1.4716,7.937
5.116220,2.0137,-7.3548,1.6891,7.810
5.125855,2.7005,-7.1717,1.9436,7.906
5.136094,3.2259,-7.0278,2.1257,8.020
5.146080,3.4359,-6.8180,1.8621,7.859
5.178833,3.3124,-6.6256,1.0907,7.487
5.180379,3.1693,-6.7032,0.4539,7.429
5.181218,2.9808,-6.9512,-0.2843,7.569
5.186400,3.4483,-6.7706,-1.0299,7.668
5.196028,3.9634,-6.6088,-1.8078,7.915
5.205930,4.1976,-6.5595,-2.2744,8.113
5.216106,4.3243,-6.4413,-2.2827,8.087
5.225879,4.3472,-6.4755,-2.2904,8.129
5.236335,4.3553,-6.0696,-2.6636,7.931
5.245808,3.6543,-6.1829,-3.3182,7.912
5.256451,2.7962,-6.4625,-3.7872,7.995
5.265789,2.2455,-6.5248,-3.5110,7.742
5.275943,2.3373,-6.4676,-2.6524,7.371
5.290510,2.4235,-6.4789,-1.5511,7.089
5.296776,2.2717,-6.5676,-0.6782,6.982
5.318780,2.0425,-6.5966,-0.1631,6.907
5.319970,1.7246,-6.4897,-0.0915,6.716
5.325834,1.5767,-6.3196,-0.0171,6.513
5.336371,1.1419,-6.2274,0.1615,6.333
5.345941,0.7196,-5.9580,0.0927,6.002
5.355808,0.6163,-5.2374,-0.3274,5.284
5.366790,0.5650,-4.6422,-0.8064,4.745
5.376090,0.2205,-4.1594,-1.0924,4.306
