time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002477,-0.6294,-0.6612,-1.6589,1.893
0.014190,-0.8949,-0.4934,-3.0507,3.217
0.022447,-1.0700,-0.6377,-1.2796,1.786
0.033266,-0.6967,-0.5815,0.0140,0.908
0.042355,-0.3654,-0.3830,0.0001,0.529
0.052572,-0.3629,-0.2754,-0.1936,0.495
0.062567,-0.6814,-0.4803,0.6753,1.073
0.072991,-0.9006,-0.6801,0.8830,1.433
0.082565,-0.9437,-0.5520,0.1263,1.101
0.092614,-0.8290,-0.1957,-0.2338,0.883
0.102668,-0.5104,0.1915,-0.7283,0.910
0.113409,-0.0352,0.6550,-1.3076,1.463
0.122536,0.3472,0.9737,-1.6999,1.990
0.132580,0.5394,1.1491,-2.0353,2.399
0.142638,0.4644,1.1622,-2.0047,2.363
0.153131,0.1623,1.0625,-1.2183,1.625
0.162609,-0.0326,0.6060,0.6192,0.867
0.172577,-0.1917,-0.1022,1.5536,1.569
0.183052,-0.3110,-0.6418,1.9620,2.088
0.194826,-0.4775,-1.0617,1.6682,2.034
0.202778,-0.3927,-1.1753,1.2015,1.726
0.212751,-0.0413,-0.9150,0.7572,1.188
0.222761,0.2569,-0.3972,0.6191,0.779
0.233536,0.3765,0.0204,0.1684,0.413
0.242898,0.6251,0.3038,-0.5859,0.909
0.252912,0.7695,0.5007,-0.8306,1.238
0.263453,0.7681,0.4254,-0.4083,0.968
0.273761,0.5348,0.0267,0.4365,0.691
0.282639,0.1135,-0.5139,1.5772,1.663
0.296607,-0.3186,-1.2541,3.3203,3.564
0.302850,0.4037,-2.1075,2.9307,3.632
0.313120,0.6489,-2.3364,2.4024,3.413
0.324722,0.7351,-1.8462,2.4209,3.132
0.332774,0.9004,-1.2638,2.0943,2.607
0.342758,1.1850,-0.6176,1.0990,1.730
0.353513,1.3579,-0.0216,0.1034,1.362
0.362589,1.5173,0.3919,-0.3911,1.615
0.372699,1.3929,0.5476,-0.4431,1.561
0.382719,0.8523,0.3267,-0.6121,1.099
0.393108,0.3093,-0.1943,-0.8491,0.924
0.402563,-0.1365,-0.5450,-1.1249,1.257
0.412553,-0.4038,-0.7453,-1.0275,1.332
0.422661,-0.5078,-0.9355,-0.7925,1.327
0.433305,-0.6026,-1.1677,-0.8813,1.582
0.442668,-0.5007,-0.6398,-0.8429,1.171
0.454548,-0.4090,-0.4030,-1.3245,1.444
0.462745,-0.4481,-0.2011,-1.8848,1.948
0.473298,-0.3570,0.0984,-2.0820,2.115
0.483238,-0.3148,0.1858,-1.9254,1.960
0.492758,-0.3957,0.1512,-1.5325,1.590
0.502832,-0.3641,0.1031,-1.1974,1.256
0.513494,-0.4484,0.0521,-0.9006,1.007
0.522944,-0.6250,-0.0787,-0.7208,0.957
0.532764,-0.6844,-0.2680,-0.5502,0.918
0.542576,-0.6777,-0.3969,-0.1534,0.800
0.553026,-0.5627,-0.2999,0.2043,0.670
0.562538,-0.4172,-0.0501,0.4739,0.633
0.572766,-0.1479,0.5016,0.6844,0.861
0.583386,0.0737,0.8968,0.5805,1.071
0.593362,0.2459,1.1715,0.1620,1.208
0.602605,0.2805,1.3084,-0.3552,1.384
0.612526,0.0595,1.2156,-0.7843,1.448
0.622768,-0.1813,1.0074,-1.1446,1.536
0.635227,-0.2477,0.7472,-1.0824,1.338
0.642641,-0.2008,0.6039,-0.7149,0.957
0.652649,-0.1756,0.5947,-0.2387,0.664
0.662879,0.0033,0.5876,0.3264,0.672
0.673767,0.1499,0.6358,0.7643,1.005
0.682639,0.2559,0.7146,0.9076,1.183
0.692581,0.2822,0.8208,0.7264,1.132
0.702607,0.2770,0.8663,0.4956,1.036
0.713529,0.2793,0.9241,0.2057,0.987
0.722785,0.1640,0.8720,-0.0546,0.889
0.732875,0.0661,0.7542,-0.0886,0.762
0.742784,0.0531,0.5635,0.1334,0.582
0.753454,0.0478,0.2887,0.4349,0.524
0.777670,0.0534,0.1146,0.8251,0.835
0.778323,0.1826,0.0679,1.1460,1.162
0.782831,0.3025,0.0673,1.3281,1.364
0.795706,0.4721,0.1409,1.1160,1.220
0.802689,0.4866,0.2418,0.6062,0.814
0.812643,0.4417,0.2521,0.0751,0.514
0.822755,0.3235,0.1660,-0.2505,0.442
0.833506,0.1779,0.0443,-0.4487,0.485
0.843127,0.1299,-0.0835,-0.5877,0.608
