time,ax,ay,az,atotal
0.002441883087158203,1.18,-0.26,0.54,1.32
0.012125015258789062,-0.05,0.18,0.51,0.54
0.022693157196044922,0.34,0.18,-0.02,0.38
0.032835960388183594,0.39,-0.1,-0.02,0.4
0.0733189582824707,0.34,-0.06,0.11,0.36
0.0737600326538086,0.08,-0.12,0.16,0.21
0.07416391372680664,-0.05,-0.12,0.08,0.15
0.07457113265991211,-0.12,-0.03,-0.11,0.16
0.08184409141540527,-0.15,-0.02,-0.24,0.28
0.0924980640411377,-0.06,-0.07,-0.23,0.24
0.10247421264648438,-0.04,-0.01,-0.16,0.16
0.11187887191772461,-0.09,0.07,-0.12,0.16
0.12268400192260742,-0.08,0.05,-0.05,0.1
0.13263607025146484,0.04,0.03,0.03,0.05
0.17324209213256836,0.07,0.01,0.04,0.08
0.17367315292358398,0.06,0.02,0.01,0.06
0.17409610748291016,0.07,0.01,-0.01,0.07
0.1745140552520752,0.11,0.02,0.0,0.11
0.181671142578125,0.11,0.01,0.01,0.11
0.1923511028289795,0.07,0.03,0.04,0.08
0.20231294631958008,0.03,-0.02,0.07,0.07
0.21169519424438477,-0.03,-0.03,0.05,0.06
0.22249603271484375,-0.09,-0.01,0.01,0.09
0.23234891891479492,-0.14,-0.01,0.01,0.14
0.2731499671936035,-0.06,-0.01,0.03,0.06
0.2735600471496582,-0.02,-0.07,0.01,0.07
0.27396297454833984,-0.02,-0.1,0.0,0.1
0.27436304092407227,0.03,-0.03,0.03,0.05
0.28148794174194336,0.08,0.0,0.04,0.08
0.2920260429382324,0.09,0.01,-0.03,0.09
0.302095890045166,0.06,0.04,-0.05,0.08
0.3113431930541992,-0.02,0.04,-0.05,0.06
0.3221712112426758,-0.02,0.07,-0.04,0.08
0.3322460651397705,0.02,0.06,-0.03,0.06
0.3736839294433594,-0.02,0.02,0.0,0.02
0.37411022186279297,-0.04,0.0,0.02,0.04
0.3745121955871582,-0.06,-0.04,0.02,0.07
0.37491416931152344,-0.1,-0.07,0.05,0.13
0.3812429904937744,-0.14,-0.07,0.03,0.15
0.39188599586486816,-0.19,0.01,0.03,0.19
0.40183210372924805,-0.27,0.03,0.04,0.27
0.4113950729370117,-0.43,0.05,0.08,0.44
0.4221680164337158,-0.6,0.1,0.08,0.61
0.43225812911987305,-0.89,0.04,0.05,0.89
0.4744901657104492,-1.08,-0.05,0.28,1.11
0.47492218017578125,-0.6,-0.57,0.48,0.95
0.47534704208374023,-0.3,-0.53,0.56,0.82
0.4757561683654785,-0.4,-0.3,0.56,0.75
0.4812588691711426,0.42,0.26,0.34,0.59
0.4918861389160156,1.16,0.61,-0.47,1.39
0.5017151832580566,0.16,-0.32,-0.39,0.52
0.5113039016723633,0.0,-0.15,0.13,0.19
0.5220420360565186,0.32,0.08,-0.03,0.33
0.5320119857788086,0.52,0.08,-0.21,0.56
0.5743241310119629,0.49,0.05,-0.35,0.6
0.574760913848877,0.36,0.1,-0.19,0.41
0.575186014175415,0.16,0.05,0.0,0.16
0.5756130218505859,0.07,0.04,-0.02,0.08
0.5810561180114746,0.1,0.11,-0.04,0.15
0.5917348861694336,0.31,0.05,-0.16,0.35
