time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.256015,-2.0115,-0.7402,3.6087,4.197
1.266331,-1.7449,-0.7948,4.3507,4.754
1.277115,-1.5741,-0.7562,4.7780,5.087
1.286151,-1.6441,-0.7722,4.8292,5.160
1.301667,-1.7951,-0.8527,4.5438,4.959
1.306452,-1.7298,-0.8888,3.9532,4.406
1.316567,-1.2805,-0.7909,3.3555,3.678
1.326023,-0.6269,-0.6067,2.7147,2.851
1.335972,-0.0095,-0.6979,2.1702,2.280
1.346099,0.6035,-0.7201,2.1753,2.370
1.356776,1.1796,-0.5658,2.3264,2.669
1.366005,1.4204,-0.4234,2.2941,2.731
1.377230,1.3339,-0.2950,2.0923,2.499
1.385986,1.1591,-0.1527,1.6497,2.022
1.396491,0.9419,0.0228,1.0164,1.386
1.406147,0.6701,0.0663,0.3439,0.756
1.416588,0.4391,0.1074,-0.3906,0.597
1.426417,0.4101,0.1584,-1.1905,1.269
1.436904,0.3934,0.0845,-1.7076,1.754
1.446055,0.3436,-0.0331,-2.0053,2.035
1.456072,0.2549,-0.2515,-2.0511,2.082
1.465970,0.2106,-0.5016,-1.6878,1.773
1.476398,0.2684,-0.7249,-1.0346,1.291
1.485967,0.4480,-0.8349,-0.2815,0.988
1.495896,0.6319,-0.9426,0.4958,1.238
1.506798,0.7144,-1.0016,1.0467,1.615
1.516955,0.7089,-1.0435,1.2193,1.754
1.526323,0.6383,-1.0992,1.0497,1.648
1.536126,0.5425,-1.1198,0.6750,1.416
1.545989,0.2542,-1.1342,0.1846,1.177
1.560278,0.0180,-1.1316,-0.3309,1.179
1.565986,-0.0979,-0.9839,-0.7918,1.267
1.576246,-0.2991,-0.8470,-1.3720,1.640
1.586290,-0.5164,-0.7188,-1.8904,2.087
1.596805,-0.7206,-0.5582,-2.1954,2.377
1.606283,-0.8731,-0.3632,-2.1557,2.354
1.616145,-0.9748,-0.1138,-1.8876,2.127
1.626172,-1.0556,0.0230,-1.4114,1.763
1.637174,-0.9581,0.1646,-0.7670,1.238
1.645988,-0.7320,0.2804,-0.0057,0.784
1.655985,-0.5849,0.2412,0.7316,0.967
1.666247,-0.5381,0.1339,1.4117,1.517
1.676789,-0.5729,0.0544,1.7453,1.838
1.688003,-0.6527,0.0012,2.0611,2.162
1.695968,-0.7213,-0.0856,2.2966,2.409
1.706207,-0.7869,-0.2073,2.3410,2.478
1.716685,-0.7472,-0.3251,2.1348,2.285
1.726083,-0.5763,-0.3311,1.5912,1.724
1.736162,-0.4292,-0.3420,0.8015,0.971
1.746123,-0.3758,-0.3565,-0.0446,0.520
1.756801,-0.2417,-0.3525,-0.7949,0.903
1.767483,-0.1757,-0.3576,-1.2876,1.348
1.776003,0.0071,-0.3113,-1.6178,1.647
1.786139,0.0410,-0.3014,-1.7159,1.743
1.796540,0.0842,-0.3272,-1.6978,1.731
1.806267,0.1879,-0.3198,-1.5921,1.635
1.816899,0.3325,-0.2603,-1.3806,1.444
1.826182,0.4583,-0.1975,-1.0828,1.192
1.836803,0.5460,-0.1217,-0.7571,0.941
1.846090,0.6630,-0.1114,-0.3359,0.752
1.856014,0.7383,-0.1772,0.2281,0.793
1.867712,0.7698,-0.2216,0.8643,1.178
1.876617,0.5578,-0.3151,1.4596,1.594
1.885994,0.1707,-0.4210,1.9191,1.972
1.895955,-0.1329,-0.4825,2.0519,2.112
1.906057,-0.2403,-0.3834,1.7970,1.853
1.916674,-0.2667,-0.2808,1.2723,1.330
1.925993,-0.2707,-0.1532,0.5900,0.667
1.935961,-0.3618,-0.0182,0.0104,0.362
1.946829,-0.5914,-0.0016,-0.3747,0.700
1.956449,-0.8215,0.0253,-0.6701,1.060
1.966242,-0.9517,0.0534,-0.9327,1.334
1.976399,-1.0313,0.0437,-1.0737,1.489
1.986569,-0.9618,0.0455,-1.2492,1.577
2.002128,-0.8323,0.0395,-1.2529,1.505
2.006359,-0.7025,-0.0034,-1.0943,1.300
2.016117,-0.5901,0.0141,-1.0586,1.212
2.025994,-0.3963,-0.0060,-1.0189,1.093
2.036547,-0.2585,-0.0834,-0.9160,0.955
2.046160,-0.0790,-0.1491,-0.7292,0.748
2.056034,0.0720,-0.2027,-0.4388,0.489
2.066214,0.2618,-0.2743,-0.0466,0.382
2.077365,0.4898,-0.2864,0.4352,0.715
2.088283,0.5908,-0.3467,0.7921,1.047
2.096038,0.5591,-0.3816,0.9910,1.200
2.106756,0.5674,-0.3489,1.0895,1.277
2.118428,0.5049,-0.2698,0.9554,1.114
2.127863,0.3795,-0.2228,0.7451,0.865
2.136063,0.2397,-0.1587,0.5081,0.584
2.146022,0.0971,-0.0863,0.2859,0.314
2.156962,0.0028,-0.0346,0.0516,0.062
2.165971,-0.0719,-0.0420,-0.1245,0.150
2.176046,-0.1273,-0.0396,-0.1632,0.211
2.185977,-0.1922,-0.0173,-0.1618,0.252
2.196379,-0.2953,-0.0340,-0.2186,0.369
2.206920,-0.3671,-0.0605,-0.2451,0.446
2.215903,-0.3479,-0.0378,-0.2412,0.425
2.225995,-0.2475,-0.0151,-0.1774,0.305
2.236599,-0.2038,-0.0898,0.1236,0.255
2.245939,-0.1867,-0.1056,0.4060,0.459
2.259168,-0.1641,-0.1912,0.2364,0.346
2.266274,-0.0613,-0.1902,0.1223,0.234
2.276557,0.0896,-0.2097,-0.0232,0.229
2.286042,0.0731,-0.2391,-0.0809,0.263
2.296160,-0.0321,-0.2973,-0.0390,0.302
2.306096,-0.1066,-0.3939,0.0444,0.410
2.316671,-0.1691,-0.4508,0.0707,0.487
2.326008,-0.2695,-0.4881,0.0289,0.558
2.337060,-0.4781,-0.5352,-0.1012,0.725
2.345946,-0.6980,-0.5527,-0.2115,0.915
2.356641,-0.8309,-0.5597,-0.2029,1.022
2.365904,-0.8269,-0.4876,-0.1440,0.971
2.375894,-0.7443,-0.3662,-0.1137,0.837
2.389576,-0.6621,-0.2451,-0.0939,0.712
2.396857,-0.5798,-0.1051,-0.2032,0.623
2.406133,-0.4086,0.1023,-0.4321,0.603
2.416002,-0.1389,0.3187,-0.6724,0.757
2.425985,0.0816,0.4956,-1.0017,1.121
2.436435,0.3698,0.6731,-1.2220,1.443
2.446276,0.6172,0.8135,-1.3893,1.724
2.456243,0.7344,0.7903,-1.3447,1.724
2.467290,0.7800,0.6138,-1.0387,1.437
2.476750,0.7653,0.4014,-0.6672,1.092
2.486102,0.6896,0.1415,-0.3424,0.783
2.496002,0.5625,-0.0985,-0.1746,0.597
2.505986,0.4541,-0.2503,-0.0660,0.523
2.516461,0.3942,-0.3530,0.0035,0.529
2.526043,0.3233,-0.4257,0.1522,0.556
2.538097,0.1915,-0.4877,0.3610,0.636
2.546723,-0.0112,-0.5489,0.6593,0.858
2.557517,-0.1473,-0.5999,0.9773,1.156
2.566156,-0.2458,-0.6129,1.2824,1.442
2.576008,-0.3351,-0.5897,1.4046,1.560
2.586373,-0.3636,-0.4821,1.2245,1.365
2.597404,-0.3298,-0.3199,0.8110,0.932
2.606057,-0.2534,-0.1803,0.3433,0.463
2.616111,-0.1744,-0.0024,-0.0473,0.181
2.626148,-0.1821,0.0482,-0.3386,0.387
2.636848,-0.2489,0.1001,-0.4800,0.550
2.646906,-0.2966,0.1632,-0.5011,0.605
2.656026,-0.3252,0.1492,-0.4901,0.607
2.665999,-0.3242,0.0871,-0.3986,0.521
2.676444,-0.3123,-0.0038,-0.3155,0.444
2.686041,-0.2395,-0.0457,-0.2315,0.336
2.698492,-0.0952,-0.0875,-0.1367,0.188
2.706131,0.0806,-0.0803,-0.1000,0.151
2.716786,0.1782,-0.1318,-0.0238,0.223
2.725878,0.2353,-0.1733,0.0425,0.295
2.735951,0.2610,-0.1953,0.1376,0.354
2.745971,0.2059,-0.2374,0.1328,0.341
2.756380,0.1105,-0.2610,0.0371,0.286
2.765903,0.0856,-0.3148,-0.1184,0.347
2.776751,0.1127,-0.3489,-0.2729,0.457
2.786096,0.2495,-0.3533,-0.4260,0.607
2.796754,0.4638,-0.3573,-0.4905,0.764
2.806105,0.5775,-0.3314,-0.5350,0.854
2.816788,0.6688,-0.3243,-0.5395,0.918
2.833939,0.6801,-0.2768,-0.5421,0.913
2.836638,0.6318,-0.2573,-0.4933,0.842
2.846369,0.4854,-0.2162,-0.3519,0.637
2.856036,0.3390,-0.1727,-0.1172,0.398
2.866028,0.2608,-0.0979,0.3073,0.415
2.876742,0.2694,0.0077,0.7640,0.810
2.885976,0.2951,0.0650,1.1919,1.230
2.896107,0.1991,0.0433,1.6466,1.659
2.907179,0.0205,-0.0290,1.9203,1.921
2.916495,-0.2783,-0.0846,2.0989,2.119
2.926481,-0.4892,-0.0365,2.1903,2.245
2.935971,-0.6977,0.1048,2.0863,2.202
2.945992,-0.8810,0.1437,1.8473,2.052
2.959977,-1.0173,0.0714,1.4276,1.754
2.966633,-0.9432,0.1039,1.0033,1.381
2.978650,-0.9589,0.0257,0.7299,1.205
2.986175,-0.9262,-0.1131,0.4725,1.046
2.996511,-0.7128,-0.0962,-0.1087,0.727
3.006048,-0.6252,-0.2071,-0.6404,0.919
3.015939,-0.6174,-0.3065,-0.8453,1.091
3.025973,-0.6392,-0.3633,-0.9355,1.190
3.037564,-0.6995,-0.4265,-0.7932,1.140
3.045978,-0.8061,-0.5359,-0.5170,1.097
3.056024,-0.7003,-0.5450,-0.3032,0.938
3.066294,-0.4308,-0.4352,-0.0459,0.614
3.076476,-0.1675,-0.3936,0.1254,0.446
3.088220,-0.1143,-0.3327,0.4159,0.545
3.095992,-0.2881,-0.3174,0.8564,0.958
3.107656,-0.7005,-0.4100,1.3482,1.574
3.116984,-1.1389,-0.5014,1.9317,2.298
3.127584,-1.6611,-0.6207,2.6279,3.170
3.137438,-2.1084,-0.7484,3.4665,4.126
3.146066,-2.4615,-0.9344,4.4657,5.184
3.156816,-2.3692,-1.0041,5.6802,6.236
3.166488,-1.9848,-0.8929,6.7763,7.117
3.176157,-1.6218,-0.8201,7.4790,7.697
3.186114,-1.3170,-0.6618,7.6506,7.791
3.196749,-1.3659,-0.6345,7.0157,7.176
3.206220,-1.4342,-0.5306,6.3446,6.526
3.216702,-1.6172,-0.4258,6.0566,6.283
3.226144,-2.1612,-0.4950,6.1207,6.510
3.236672,-2.7248,-0.5819,6.4942,7.067
3.246008,-2.8563,-0.6498,5.9736,6.653
3.256046,-2.6970,-0.8094,5.1950,5.909
3.272101,-2.4824,-0.9817,4.7458,5.445
3.277083,-2.7888,-1.3018,5.6774,6.458
3.286736,-3.0517,-1.5557,1.2838,3.658
3.296089,-2.1803,-1.3206,2.2676,3.412
3.306395,-1.6339,-1.7312,2.0695,3.154
3.316460,-1.2637,-1.9497,1.6074,2.825
3.325927,-0.8224,-2.0131,1.5472,2.669
3.336670,-0.3923,-2.3045,1.4052,2.727
3.347467,-0.5248,-2.4403,1.4070,2.865
3.356665,-0.9342,-2.6254,1.2538,3.056
3.366267,-1.2030,-2.7032,1.1371,3.170
3.376327,-1.2933,-2.6866,1.0575,3.164
3.386600,-1.4962,-2.8042,0.8277,3.284
3.400912,-1.6235,-3.0481,0.3690,3.473
3.406272,-1.6732,-3.2426,-0.2194,3.655
3.416080,-1.5663,-3.3674,-0.8764,3.816
3.426011,-1.2242,-3.2437,-1.5796,3.810
3.436682,-0.9177,-3.0847,-2.1226,3.855
3.446127,-0.7098,-2.9758,-2.6324,4.036
3.455918,-0.5223,-2.8272,-2.9507,4.120
3.466018,-0.4417,-2.7956,-3.1545,4.238
3.477062,-0.3271,-2.8138,-3.4673,4.477
3.485959,-0.0111,-2.7463,-3.8689,4.745
3.495888,0.3262,-2.7496,-4.2321,5.057
3.506092,0.6022,-2.8327,-4.6658,5.491
3.517317,0.9108,-3.0457,-4.9758,5.905
3.526156,1.5077,-2.9177,-4.8959,5.895
3.536087,2.0488,-2.9271,-5.1031,6.230
3.546280,2.3095,-3.2512,-5.9081,7.128
3.556515,2.8040,-3.0266,-5.7725,7.095
3.566182,3.4606,-2.6337,-5.4994,7.011
3.575899,3.8113,-2.7235,-5.8347,7.482
3.586252,4.0517,-2.8876,-6.0584,7.840
3.596651,4.3216,-3.0168,-6.2018,8.139
3.606757,4.5752,-3.3471,-6.2577,8.444
3.616245,5.3150,-3.3796,-6.2811,8.895
3.625980,6.2089,-2.9836,-6.5950,9.537
3.636316,6.7695,-2.7400,-7.0241,10.133
3.646798,7.1399,-2.7199,-7.4420,10.666
3.664217,7.4591,-2.7226,-7.7735,11.112
3.666933,7.6709,-2.8041,-7.8726,11.344
3.676831,7.6695,-3.0204,-7.4657,11.121
3.687106,7.6428,-3.2676,-6.4004,10.491
3.696132,7.6627,-3.4712,-5.1033,9.839
3.710854,7.8002,-3.6350,-3.8007,9.408
3.717350,8.1533,-3.5170,-2.7350,9.291
3.729094,8.2794,-3.5766,-2.1638,9.275
3.737237,8.3150,-3.6737,-1.8541,9.278
3.746657,8.3985,-3.6789,-1.9572,9.375
3.757017,8.1106,-3.8927,-2.3351,9.294
3.766620,7.5729,-4.3518,-2.5206,9.091
3.776532,6.9751,-4.8721,-2.4068,8.842
3.791629,6.5040,-5.2542,-1.6354,8.520
3.797118,6.1973,-5.3459,-0.4856,8.199
3.826693,5.9152,-5.4195,0.4406,8.035
3.828281,5.3208,-5.5650,0.5761,7.721
3.829187,4.1359,-5.7462,0.4189,7.092
3.836948,2.5162,-5.8250,-0.0097,6.345
3.846503,0.2775,-6.0120,-0.2990,6.026
3.856796,-2.3320,-6.2210,-0.2753,6.649
3.868208,-4.9178,-6.2420,0.1562,7.948
3.876508,-7.0637,-6.2076,0.8758,9.444
3.886367,-8.3739,-5.6882,1.6091,10.250
3.896156,-8.9734,-5.0919,2.2757,10.565
3.906241,-9.1214,-4.5390,3.4241,10.748
3.928057,-8.8237,-3.4082,5.0200,10.709
3.930054,-8.4611,-1.8244,6.2564,10.680
3.936057,-8.5316,-0.4276,6.2489,10.584
3.946116,-9.5817,-0.0345,5.3497,10.974
3.957253,-10.6722,0.1668,4.3452,11.524
3.970943,-11.3652,0.5014,3.7106,11.966
3.976400,-11.4061,1.2430,3.3192,11.944
3.986242,-11.2339,1.8634,3.0722,11.795
3.996676,-11.0492,2.3306,2.6709,11.604
4.005991,-10.7173,2.5886,2.2422,11.251
4.015931,-10.4384,2.5308,2.0756,10.940
4.025979,-10.3170,2.1881,2.2761,10.789
4.036482,-10.6056,1.5033,3.0567,11.139
4.045868,-10.9705,0.9292,4.5345,11.907
4.056114,-11.1513,0.7432,6.1714,12.767
4.065993,-11.1046,0.7651,7.3860,13.359
4.077009,-10.9929,0.6890,7.8386,13.519
4.098830,-10.5164,0.5957,7.7649,13.086
4.101244,-9.8100,0.6588,7.6728,12.472
4.106234,-9.1953,0.7654,7.4876,11.883
4.119035,-8.5590,1.0947,6.8078,10.991
4.126098,-8.0495,1.3145,5.2200,9.684
4.137028,-7.7713,1.3042,3.4203,8.590
4.146106,-7.4068,1.4290,1.5326,7.698
4.162112,-7.0413,1.5329,-0.1288,7.207
4.171845,-6.7432,1.4043,-1.6825,7.090
4.176248,-6.5420,1.0212,-2.9676,7.256
4.186450,-6.3489,0.6372,-3.9727,7.516
4.196593,-6.1240,0.4087,-4.4735,7.595
4.206245,-5.7090,0.2673,-4.6508,7.368
4.219089,-5.0349,0.2338,-4.3531,6.660
4.227049,-4.3682,0.1929,-3.7813,5.781
4.242680,-3.7311,0.0107,-3.1266,4.868
4.248119,-3.2346,-0.2898,-2.5198,4.110
4.256106,-2.7833,-0.6378,-2.0213,3.498
4.266260,-2.4781,-1.0124,-1.7084,3.176
4.276501,-2.1942,-1.5115,-1.6070,3.112
4.286488,-1.7181,-1.9694,-1.7016,3.119
4.297189,-1.1508,-2.3861,-1.8683,3.242
4.306468,-0.5138,-2.6923,-2.0348,3.414
4.317194,0.1033,-3.0145,-2.2084,3.738
4.326369,0.7589,-3.3223,-2.3197,4.122
4.336433,1.3943,-3.5844,-2.2824,4.472
4.347272,1.9909,-3.7985,-2.0823,4.767
4.356740,2.5004,-4.0200,-1.7647,5.052
4.369590,2.9924,-4.1867,-1.3936,5.332
4.377498,3.4374,-4.3149,-1.0796,5.621
4.386392,3.7864,-4.4595,-0.8545,5.912
4.396894,4.0397,-4.6281,-0.7585,6.190
4.406292,4.2658,-4.7704,-0.8191,6.452
4.416260,4.4060,-4.9072,-0.9246,6.659
4.427100,4.5087,-5.1273,-1.0404,6.907
4.436537,4.4856,-5.4415,-1.1719,7.149
4.446331,4.5134,-5.6256,-1.2276,7.316
4.456234,4.6710,-5.5342,-1.0474,7.317
4.466312,4.9099,-5.3254,-0.7671,7.284
4.476773,5.2019,-5.1180,-0.3495,7.306
4.486264,5.6556,-4.8629,0.1648,7.461
4.496508,5.9268,-4.6663,0.7006,7.576
4.514822,6.1711,-4.5477,1.3035,7.776
4.516827,6.3864,-4.6250,2.3846,8.238
4.526692,6.4309,-4.3694,3.8050,8.656
4.536357,6.7086,-3.9969,4.6095,9.068
4.546257,7.0088,-3.7392,4.5041,9.132
4.556844,6.8591,-3.2423,3.4682,8.342
4.566756,6.3144,-2.8151,2.0751,7.218
4.576215,5.6174,-2.7417,0.2990,6.258
4.586424,5.2566,-2.7663,-1.4217,6.108
4.596612,5.2763,-2.6943,-2.8528,6.575
4.606506,5.4148,-2.5710,-3.9052,7.154
4.616478,5.4600,-2.4866,-4.4636,7.478
4.626723,5.2784,-2.6282,-4.3540,7.330
4.642618,4.8523,-2.8096,-3.7922,6.769
4.647093,4.1234,-3.2061,-3.0026,6.025
4.669426,3.2686,-3.8861,-2.3366,5.590
4.671136,2.7196,-4.1336,-1.3617,5.132
4.676897,2.2402,-4.1939,-0.2419,4.761
4.686724,2.0503,-4.0847,0.6481,4.616
4.696281,2.1248,-3.8039,1.0705,4.487
4.706566,2.1847,-3.7234,1.0307,4.438
4.716974,2.1880,-3.8126,0.7175,4.454
4.726301,2.3219,-3.6773,0.6176,4.393
4.736288,2.4386,-3.4330,0.6993,4.269
4.746368,2.6448,-3.0683,0.7260,4.115
4.756828,2.8112,-2.7386,0.8246,4.010
4.772685,2.9882,-2.4325,0.8909,3.955
4.776577,2.7524,-2.4705,0.9015,3.807
4.796015,2.1609,-2.5478,0.9226,3.466
4.797699,1.5241,-2.3935,1.0077,3.011
4.806090,0.7689,-2.0830,1.0785,2.468
4.816590,0.0601,-2.2617,0.4875,2.314
4.826054,-0.7856,-2.5332,-0.1654,2.657
4.836485,-2.3029,-3.0680,-0.6575,3.892
4.845979,-3.6118,-3.2239,-0.9897,4.941
4.856139,-4.3117,-2.9182,-1.4660,5.409
4.866224,-4.4531,-2.4978,-1.4392,5.305
4.877263,-3.8968,-1.9338,-1.5623,4.622
4.886058,-3.2147,-1.5590,-1.4166,3.843
4.895970,-2.6078,-1.2804,-1.0503,3.089
4.906205,-2.1686,-1.1917,-0.8387,2.613
4.919133,-1.9875,-1.0227,-0.4848,2.287
4.926221,-2.0845,-0.8875,-0.4075,2.302
4.944176,-2.3116,-0.7059,-0.6309,2.498
4.946420,-2.7647,-0.5368,-1.0104,2.992
4.957345,-3.3538,-0.2448,-1.2880,3.601
4.965897,-4.0956,-0.0773,-1.4701,4.352
4.975914,-4.8022,0.1202,-1.7870,5.125
4.985982,-5.3530,0.2867,-1.9787,5.714
4.996405,-5.6176,0.5680,-1.9730,5.981
5.005872,-5.7527,0.9350,-1.8962,6.129
5.015922,-6.1119,1.0648,-1.8849,6.484
5.025988,-6.4502,1.1149,-1.9485,6.830
5.037430,-6.9608,0.7118,-1.7711,7.218
5.049338,-7.2701,0.4043,-1.4297,7.420
5.056269,-7.1908,0.4581,-0.7202,7.241
5.074263,-7.0297,0.4348,-0.0102,7.043
5.080242,-6.9774,0.3766,0.7831,7.031
5.088060,-7.2703,0.3085,1.5865,7.448
5.095995,-7.6483,0.4487,2.4410,8.041
5.106026,-8.0120,0.6041,3.1387,8.626
5.117590,-8.5208,0.6379,3.5272,9.244
5.126751,-8.8992,0.6208,3.5056,9.585
5.136127,-8.9586,0.6501,3.0851,9.497
5.145914,-8.6461,0.6564,2.3265,8.978
5.156305,-8.4489,0.4718,1.6829,8.628
5.165990,-8.4261,0.1917,1.3068,8.529
5.175846,-8.2839,0.2257,1.5466,8.430
5.185938,-8.3286,0.4745,2.2279,8.634
5.199639,-8.7789,0.6462,2.9453,9.282
5.206661,-9.3205,0.7538,3.3098,9.919
5.216501,-9.6936,0.9366,3.4248,10.323
5.230026,-9.7753,1.0674,3.2887,10.369
5.236960,-9.4041,1.3021,2.9802,9.951
5.250276,-8.7456,1.4915,2.5806,9.240
5.267758,-7.9380,1.6135,2.1913,8.391
5.268404,-7.2291,1.5873,1.8940,7.640
5.277398,-6.7013,1.4795,1.5849,7.043
5.285931,-6.3266,1.3373,1.3059,6.597
5.295911,-6.0667,1.1595,1.1668,6.286
5.305970,-5.9419,0.7099,1.3451,6.133
5.316436,-5.7471,0.1837,1.8714,6.047
5.326025,-5.5637,-0.3300,2.4600,6.092
5.341721,-5.4636,-0.9477,2.7060,6.170
5.346149,-5.4095,-1.8844,1.8923,6.033
5.365260,-4.9743,-2.6836,0.8004,5.708
