time,ax,ay,az,atotal
0.008749008178710938,-0.13,0.21,-0.43,0.49
0.01939105987548828,-0.06,0.0,-0.37,0.37
0.028642892837524414,-0.24,-0.02,-0.41,0.47
0.0387110710144043,-0.29,0.0,-0.39,0.48
0.04956197738647461,-0.34,-0.08,-0.21,0.4
0.07831692695617676,-0.39,-0.14,-0.01,0.41
0.07858896255493164,-0.4,-0.09,0.02,0.41
0.0788419246673584,-0.4,-0.07,0.15,0.43
0.08852577209472656,-0.23,-0.15,0.22,0.35
0.09855794906616211,-0.23,-0.12,0.21,0.33
0.1085977554321289,-0.16,0.01,0.12,0.2
0.11923384666442871,-0.05,0.1,0.1,0.15
0.1285567283630371,0.04,0.15,0.02,0.15
0.13863801956176758,0.22,0.1,-0.24,0.34
0.1495218276977539,0.44,0.03,-0.25,0.5
0.17899799346923828,0.61,0.07,-0.06,0.61
0.17926597595214844,0.61,0.06,0.06,0.61
0.17955398559570312,0.57,0.08,0.01,0.57
0.18872499465942383,0.49,0.1,0.0,0.5
0.1983938217163086,0.31,0.11,0.09,0.34
0.2084639072418213,0.23,0.02,0.0,0.23
0.21899890899658203,0.28,-0.08,0.01,0.29
0.22837591171264648,0.16,-0.06,0.13,0.21
0.23843789100646973,0.04,-0.02,0.11,0.11
0.24935007095336914,-0.05,0.1,0.13,0.17
0.2791929244995117,-0.09,0.04,-0.17,0.19
0.2794828414916992,0.02,-0.05,-0.35,0.35
0.2797517776489258,0.02,-0.09,-0.21,0.22
0.28825902938842773,-0.15,-0.02,-0.27,0.3
0.2982749938964844,-0.21,0.07,-0.27,0.34
0.3082308769226074,-0.21,0.0,-0.21,0.29
0.3188800811767578,-0.26,-0.04,-0.39,0.47
0.3282628059387207,-0.24,-0.03,-0.4,0.46
0.3382759094238281,-0.19,-0.04,-0.33,0.38
0.3491220474243164,-0.22,-0.05,-0.31,0.38
0.3797149658203125,-0.14,0.02,-0.14,0.19
0.3800039291381836,-0.06,0.08,-0.09,0.13
0.3802919387817383,-0.07,0.03,-0.3,0.3
0.3881068229675293,-0.11,0.05,-0.37,0.38
0.3980729579925537,-0.32,0.01,-0.53,0.61
0.408113956451416,-0.57,-0.03,-0.63,0.85
0.4186539649963379,-0.66,-0.11,-0.6,0.89
0.42820191383361816,-0.42,-0.28,-0.31,0.59
0.4381749629974365,0.18,-0.21,0.07,0.28
0.4491400718688965,0.48,0.09,-0.21,0.53
0.480151891708374,0.43,0.11,-0.33,0.55
0.48044681549072266,0.09,0.08,-0.26,0.28
0.4807319641113281,-0.12,0.14,-0.16,0.24
0.4879279136657715,-0.06,0.09,0.02,0.1
0.4979410171508789,-0.01,0.01,-0.01,0.01
0.5079679489135742,0.01,0.0,-0.04,0.04
0.5184907913208008,0.04,-0.01,-0.07,0.08
0.5279998779296875,0.09,0.14,-0.12,0.2
0.5381407737731934,-0.03,-0.05,-0.05,0.07
0.5489089488983154,-0.06,-0.19,0.07,0.21
0.5799660682678223,0.06,-0.12,0.13,0.18
0.580265998840332,0.09,-0.07,0.23,0.25
0.5805530548095703,0.03,-0.01,0.26,0.26
0.5877799987792969,-0.1,-0.02,0.2,0.22
0.5977730751037598,-0.07,-0.04,0.18,0.19
0.6077780723571777,0.1,0.03,0.2,0.22
0.6186449527740479,0.42,0.07,0.16,0.45
0.6278469562530518,0.67,0.06,0.1,0.68
0.6378128528594971,0.6,-0.06,0.1,0.61
0.6486029624938965,0.32,-0.08,0.08,0.33
0.6803178787231445,-0.04,-0.08,0.12,0.14
0.680609941482544,-0.33,-0.12,0.16,0.38
0.6809039115905762,-0.41,-0.14,0.28,0.51
0.6876168251037598,-0.5,-0.14,0.34,0.62
0.6976327896118164,-0.74,-0.14,0.28,0.8
0.7076928615570068,-0.85,-0.09,0.25,0.89
0.7186670303344727,-0.72,-0.03,0.19,0.74
0.7278637886047363,-0.33,0.0,-0.07,0.33
0.7378020286560059,0.1,0.05,-0.19,0.22
0.7485790252685547,0.29,-0.04,-0.09,0.3
0.7798159122467041,0.25,-0.15,0.01,0.29
0.7800948619842529,-0.05,-0.15,0.08,0.17
0.7803809642791748,-0.35,-0.05,0.18,0.39
0.7874479293823242,-0.3,0.04,0.15,0.33
0.7976329326629639,0.0,0.13,0.12,0.17
